# Run Voltage (V) Time (ms) Counts
1015	1.2102	180000	1802
1016	1.2096	180000	1737
1017	1.209	180000	1815
1018	1.2084	180000	1777
1019	1.2078	180000	1668
1020	1.2072	180000	1760
1021	1.2066	180000	1791
1022	1.206	180000	1740
1023	1.2054	180000	1783
1024	1.2048	180000	1737
1025	1.2042	180000	1776
1026	1.2036	180000	1736
1027	1.203	180000	1822
1028	1.2024	180000	1705
1029	1.2018	120000	1142
1030	1.2016	120000	1155
1031	1.2014	120000	1127
1032	1.2012	120000	1169
1033	1.201	120000	1158
1034	1.2008	120000	1179
1035	1.2006	120000	1206
1036	1.2004	120000	1167
1037	1.2002	120000	1257
1038	1.2	120000	1151
1039	1.1998	120000	1169
1040	1.1996	120000	1170
1041	1.1994	120000	1168
1042	1.1992	120000	1244
1043	1.199	120000	1224
1044	1.1988	120000	1125
1045	1.1986	120000	1134
1046	1.1984	120000	1217
1047	1.1982	120000	1185
1048	1.198	120000	1193
1049	1.1978	120000	1269
1050	1.1976	120000	1170
1051	1.1974	120000	1200
1052	1.1972	120000	1147
1053	1.197	120000	1162
1054	1.1968	120000	1163
1055	1.1966	120000	1182
1056	1.1964	120000	1101
1057	1.1962	120000	1194
1058	1.196	120000	1118
1059	1.1958	120000	1155
1060	1.1956	120000	1177
1061	1.1954	120000	1206
1062	1.1952	120000	1199
1063	1.195	120000	1147
1064	1.1948	120000	1084
1065	1.1946	120000	1179
1066	1.1944	120000	1202
1067	1.1942	120000	1185
1068	1.194	120000	1169
1069	1.1938	120000	1238
1070	1.1936	120000	1230
1071	1.1934	120000	1234
1072	1.1932	120000	1235
1073	1.193	120000	1229
1074	1.1928	120000	1118
1075	1.1926	120000	1198
1076	1.1924	120000	1231
1077	1.1922	120000	1192
1078	1.192	120000	1193
1079	1.1918	120000	1158
1080	1.1916	120000	1151
1081	1.1914	120000	1137
