# exported by fityk 0.8.7
#5-Zn-EdelStahl:x	5-Zn-EdelStahl:y	5-Zn-EdelStahl:s	5-Zn-EdelStahl:F(x)	5-Zn-EdelStahl:%_1(x)	5-Zn-EdelStahl:%_2(x)	5-Zn-EdelStahl:%_3(x)	5-Zn-EdelStahl:a
11.44	4	2	5.77415e-013	5.2862e-025	5.77415e-013	3.41994e-042	1
11.46	3	1.73205	2.78088e-013	2.14918e-025	2.78088e-013	1.52327e-042	1
11.47	4	2	1.92435e-013	1.36715e-025	1.92435e-013	1.01539e-042	1
11.49	7	2.64575	9.16226e-014	5.50631e-026	9.16226e-014	4.50086e-043	1
11.5	2	1.41421	6.30403e-014	3.48628e-026	6.30403e-014	2.99299e-043	1
11.52	3	1.73205	2.9673e-014	1.39099e-026	2.9673e-014	1.32031e-043	1
11.53	3	1.73205	2.02997e-014	8.76569e-027	2.02997e-014	8.75868e-044	1
11.55	3	1.73205	9.44623e-015	3.46471e-027	9.44623e-015	3.84518e-044	1
11.57	4	2	4.36225e-015	1.3609e-027	4.36225e-015	1.68267e-044	1
11.58	1	1	2.95592e-015	8.50909e-028	2.95592e-015	1.11178e-044	1
11.6	2	1.41421	1.34949e-015	3.311e-028	1.34949e-015	4.84182e-045	1
11.61	3	1.73205	9.09213e-016	2.06052e-028	9.09213e-016	3.19139e-045	1
11.63	1	1	4.10363e-016	7.94272e-029	4.10363e-016	1.38318e-045	1
11.65	1	1	1.83804e-016	3.04257e-029	1.83804e-016	5.97557e-046	1
11.66	1	1	1.2266e-016	1.87869e-029	1.2266e-016	3.92289e-046	1
11.68	3	1.73205	5.43144e-017	7.12926e-030	5.43144e-017	1.68661e-046	1
11.69	3	1.73205	3.60393e-017	4.38145e-030	3.60393e-017	1.10458e-046	1
11.71	2	1.41421	1.57766e-017	1.64712e-030	1.57766e-017	4.7262e-047	1
11.72	5	2.23607	1.04085e-017	1.00753e-030	1.04085e-017	3.08779e-047	1
11.74	4	2	4.50453e-018	3.75215e-031	4.50453e-018	1.31483e-047	1
11.76	0	1	1.93461e-018	1.38861e-031	1.93461e-018	5.58081e-048	1
11.77	4	2	1.26422e-018	8.42775e-032	1.26422e-018	3.63152e-048	1
11.79	3	1.73205	5.36776e-019	3.0898e-032	5.36776e-019	1.53399e-048	1
11.8	1	1	3.48766e-019	1.86646e-032	3.48766e-019	9.95787e-049	1
11.82	3	1.73205	1.46396e-019	6.77885e-033	1.46396e-019	4.18609e-049	1
11.84	4	2	6.0983e-020	2.44664e-033	6.0983e-020	1.7541e-049	1
11.85	3	1.73205	3.92468e-020	1.46642e-033	3.92468e-020	1.13411e-049	1
11.87	2	1.41421	1.61625e-020	5.24312e-034	1.61625e-020	4.72942e-050	1
11.88	5	2.23607	1.03423e-020	3.12777e-034	1.03423e-020	3.05043e-050	1
11.9	4	2	4.21062e-021	1.10786e-034	4.21062e-021	1.26596e-050	1
11.91	2	1.41421	2.67897e-021	6.57791e-035	2.67897e-021	8.14569e-051	1
11.93	6	2.44949	1.07826e-021	2.3081e-035	1.07826e-021	3.36431e-051	1
11.95	3	1.73205	4.30685e-022	8.04822e-036	4.30685e-022	1.38506e-051	1
11.96	4	2	2.71416e-022	4.74135e-036	2.71416e-022	8.87626e-052	1
11.98	5	2.23607	1.07176e-022	1.63781e-036	1.07176e-022	3.63671e-052	1
11.99	2	1.41421	6.71561e-023	9.60339e-037	6.71561e-023	2.32501e-052	1
12.01	4	2	2.62164e-023	3.28628e-037	2.62164e-023	9.48007e-053	1
12.03	1	1	1.01565e-023	1.11754e-037	1.01565e-023	3.85303e-053	1
12.04	2	1.41421	6.30358e-024	6.50161e-038	6.30358e-024	2.45343e-053	1
12.06	2	1.41421	2.41426e-024	2.19026e-038	2.41426e-024	9.92366e-054	1
12.07	2	1.41421	1.48984e-024	1.26827e-038	1.48984e-024	6.30373e-054	1
12.09	1	1	5.64107e-025	4.23258e-039	5.64107e-025	2.53748e-054	1
12.1	3	1.73205	3.46122e-025	2.43939e-039	3.46122e-025	1.60798e-054	1
12.12	3	1.73205	1.29561e-025	8.06476e-040	1.29561e-025	6.44159e-055	1
12.14	3	1.73205	4.8129e-026	2.6496e-040	4.8129e-026	2.57223e-055	1
12.15	3	1.73205	2.92502e-026	1.51514e-040	2.92502e-026	1.62347e-055	1
12.17	1	1	1.0742e-026	4.93127e-041	1.0742e-026	6.45161e-056	1
12.18	1	1	6.4911e-027	2.80667e-041	6.4911e-027	4.06216e-056	1
12.2	2	1.41421	2.35667e-027	9.04928e-042	2.35667e-027	1.60652e-056	1
12.22	2	1.41421	8.4911e-028	2.89945e-042	8.4911e-028	6.33319e-057	1
12.23	3	1.73205	5.08221e-028	1.63736e-042	5.08221e-028	3.97161e-057	1
12.25	1	1	1.81026e-028	5.19713e-043	1.81026e-028	1.55815e-057	1
12.26	2	1.41421	1.07732e-028	2.92114e-043	1.07732e-028	9.74781e-058	1
12.28	1	1	3.79366e-029	9.1852e-044	3.79366e-029	3.80589e-058	1
12.29	3	1.73205	2.24477e-029	5.13849e-044	2.24477e-029	2.37524e-058	1
12.31	2	1.41421	7.81469e-030	1.60062e-044	7.81469e-030	9.2292e-059	1
12.33	0	1	2.69982e-030	4.95474e-045	2.69982e-030	3.57458e-059	1
12.34	2	1.41421	1.58235e-030	2.75021e-045	1.58235e-030	2.22194e-059	1
12.36	1	1	5.40446e-031	8.43364e-046	5.40446e-031	8.56446e-060	1
12.37	5	2.23607	3.14944e-031	4.65928e-046	3.14944e-031	5.31081e-060	1
12.39	2	1.41421	1.06342e-031	1.41542e-046	1.06342e-031	2.03721e-060	1
12.4	4	2	6.16169e-032	7.78301e-047	6.16169e-032	1.26023e-060	1
12.42	4	2	2.05683e-032	2.34224e-047	2.05683e-032	4.81097e-061	1
12.44	1	1	6.81368e-033	7.00476e-048	6.81368e-033	1.83071e-061	1
12.45	3	1.73205	3.91047e-033	3.82167e-048	3.91047e-033	1.12795e-061	1
12.47	3	1.73205	1.28067e-033	1.13223e-048	1.28067e-033	4.27152e-062	1
12.48	4	2	7.30798e-034	6.14825e-049	7.30798e-034	2.62547e-062	1
12.5	10	3.16228	2.36608e-034	1.80447e-049	2.36608e-034	9.8948e-063	1
12.52	2	1.41421	7.60232e-035	5.26288e-050	7.60232e-035	3.71717e-063	1
12.53	4	2	4.29696e-035	2.83557e-050	4.29696e-035	2.27558e-063	1
12.55	5	2.23607	1.3649e-035	8.1928e-051	1.3649e-035	8.50755e-064	1
12.56	1	1	7.6706e-036	4.39347e-051	7.6706e-036	5.19562e-064	1
12.58	1	1	2.40877e-036	1.25753e-051	2.40877e-036	1.93311e-064	1
12.59	2	1.41421	1.34597e-036	6.712e-052	1.34597e-036	1.17772e-064	1
12.61	2	1.41421	4.17857e-037	1.90318e-052	4.17857e-037	4.36084e-065	1
12.63	4	2	1.28737e-037	5.36271e-053	1.28737e-037	1.60954e-065	1
12.64	4	2	7.1252e-038	2.83998e-053	7.1252e-038	9.7666e-066	1
12.66	3	1.73205	2.17019e-038	7.92754e-054	2.17019e-038	3.58742e-066	1
12.67	4	2	1.19427e-038	4.17858e-054	1.19427e-038	2.17159e-066	1
12.69	1	1	3.59608e-039	1.1555e-054	3.59608e-039	7.93821e-067	1
12.71	5	2.23607	1.07458e-039	3.17532e-055	1.07458e-039	2.8925e-067	1
12.72	2	1.41421	5.85733e-040	1.66064e-055	5.85733e-040	1.74391e-067	1
12.74	8	2.82843	1.73035e-040	4.52076e-056	1.73035e-040	6.32385e-068	1
12.75	3	1.73205	9.37795e-041	2.3532e-056	9.37795e-041	3.80353e-068	1
12.77	1	1	2.73884e-041	6.34617e-057	2.73884e-041	1.37262e-068	1
12.78	1	1	1.47589e-041	3.28789e-057	1.47589e-041	8.23587e-069	1
12.8	2	1.41421	4.26126e-042	8.7839e-058	4.26126e-042	2.95788e-069	1
12.82	1	1	1.22097e-042	2.33204e-058	1.22097e-042	1.0589e-069	1
12.83	5	2.23607	6.51699e-043	1.19878e-058	6.51699e-043	6.32806e-070	1
12.85	3	1.73205	1.84604e-043	3.15287e-059	1.84604e-043	2.25452e-070	1
12.86	4	2	9.797e-044	1.61312e-059	9.797e-044	1.34407e-070	1
12.88	1	1	2.74354e-044	4.20292e-060	2.74354e-044	4.76553e-071	1
12.9	2	1.41421	7.62454e-045	1.08821e-060	7.62454e-045	1.68425e-071	1
12.91	3	1.73205	4.00794e-045	5.52424e-061	4.00794e-045	1.00007e-071	1
12.93	3	1.73205	1.10115e-045	1.41694e-061	1.10115e-045	3.51747e-072	1
12.94	4	2	5.7553e-046	7.1593e-062	5.7553e-046	2.08357e-072	1
12.96	3	1.73205	1.56322e-046	1.81914e-062	1.56322e-046	7.29318e-073	1
12.97	1	1	8.12368e-047	9.14838e-063	8.12368e-047	4.30971e-073	1
12.99	1	1	2.18138e-047	2.30281e-063	2.18138e-047	1.50129e-073	1
13.01	2	1.41421	5.81288e-048	5.76036e-064	5.81288e-048	5.21295e-074	1
13.02	3	1.73205	2.99212e-048	2.87425e-064	2.99212e-048	3.0681e-074	1
13.04	2	1.41421	7.88251e-049	7.12253e-065	7.88251e-049	1.06022e-074	1
13.05	1	1	4.03426e-049	3.53727e-065	4.03426e-049	6.22498e-075	1
13.07	3	1.73205	1.05069e-049	8.6835e-066	1.05069e-049	2.14078e-075	1
13.09	1	1	2.71563e-050	2.11836e-066	2.71563e-050	7.33856e-076	1
13.1	3	1.73205	1.37665e-050	1.04383e-066	1.37665e-050	4.29148e-076	1
13.12	5	2.23607	3.51758e-051	2.52263e-067	3.51758e-051	1.46404e-076	1
13.13	4	2	1.77301e-051	1.23721e-067	1.77301e-051	8.54088e-077	1
13.15	0	1	4.47874e-052	2.96199e-068	4.47874e-052	2.89972e-077	1
13.16	3	1.73205	2.24458e-052	1.44588e-068	2.24458e-052	1.68756e-077	1
13.18	2	1.41421	5.60538e-053	3.42917e-069	5.60538e-053	5.70189e-078	1
13.2	6	2.44949	1.38918e-053	8.08211e-070	1.38918e-053	1.92036e-078	1
13.21	4	2	6.89591e-054	3.91446e-070	6.89591e-054	1.11312e-078	1
13.23	1	1	1.68955e-054	9.13953e-071	1.68955e-054	3.7309e-079	1
13.24	3	1.73205	8.33905e-055	4.40585e-071	8.33905e-055	2.15738e-079	1
13.26	3	1.73205	2.01986e-055	1.01906e-071	2.01986e-055	7.19623e-080	1
13.28	1	1	4.85522e-056	2.34233e-072	4.85522e-056	2.3927e-080	1
13.29	2	1.41421	2.37361e-056	1.12034e-072	2.37361e-056	1.37802e-080	1
13.31	6	2.44949	5.64055e-057	2.55104e-073	5.64055e-057	4.55982e-081	1
13.32	3	1.73205	2.74179e-057	1.21445e-073	2.74179e-057	2.61981e-081	1
13.34	9	3	6.44128e-058	2.73944e-074	6.44128e-058	8.62714e-082	1
13.35	0	1	3.11313e-058	1.29802e-074	3.11313e-058	4.94473e-082	1
13.37	2	1.41421	7.23038e-059	2.90056e-075	7.23038e-059	1.62049e-082	1
13.39	4	2	1.66651e-059	6.44111e-076	1.66651e-059	5.29366e-083	1
13.4	2	1.41421	7.97787e-060	3.02816e-076	7.97787e-060	3.02195e-083	1
13.42	3	1.73205	1.81785e-060	6.66155e-077	1.81785e-060	9.82434e-084	1
13.43	6	2.44949	8.65269e-061	3.11711e-077	8.65269e-061	5.59485e-084	1
13.45	2	1.41421	1.94916e-061	6.79306e-078	1.94916e-061	1.81014e-084	1
13.46	3	1.73205	9.22472e-062	3.16375e-078	9.22472e-062	1.02837e-084	1
13.48	4	2	2.05435e-062	6.83018e-079	2.05435e-062	3.31116e-085	1
13.5	2	1.41421	4.54026e-063	1.46535e-079	4.54026e-063	1.06271e-085	1
13.51	3	1.73205	2.12834e-063	6.77134e-080	2.12834e-063	6.01324e-086	1
13.53	2	1.41421	4.65019e-064	1.43913e-080	4.65019e-064	1.92066e-086	1
13.54	2	1.41421	2.16742e-064	6.61901e-081	2.16742e-064	1.08417e-086	1
13.56	3	1.73205	4.68165e-065	1.3936e-081	4.68165e-065	3.44625e-087	1
13.58	1	1	1.00355e-065	2.91581e-082	1.00355e-065	1.09195e-087	1
13.59	3	1.73205	4.63302e-066	1.3306e-082	4.63302e-066	6.1391e-088	1
13.61	2	1.41421	9.81814e-067	2.75796e-083	9.81814e-067	1.93582e-088	1
13.62	2	1.41421	4.50679e-067	1.25267e-083	4.50679e-067	1.08573e-088	1
13.64	3	1.73205	9.44186e-068	2.57213e-084	9.44186e-068	3.40714e-089	1
13.65	3	1.73205	4.30932e-068	1.16279e-084	4.30932e-068	1.90634e-089	1
13.67	2	1.41421	8.92532e-069	2.36524e-085	8.92532e-069	5.95354e-090	1
13.69	2	1.41421	1.83452e-069	4.78109e-086	1.83452e-069	1.85334e-090	1
13.7	2	1.41421	8.29331e-070	2.14453e-086	8.29331e-070	1.03281e-090	1
13.72	2	1.41421	1.6852e-070	4.29439e-087	1.6852e-070	3.19968e-091	1
13.73	2	1.41421	7.57478e-071	1.91719e-087	7.57478e-071	1.7788e-091	1
13.75	5	2.23607	1.52166e-071	3.80323e-088	1.52166e-071	5.48429e-092	1
13.77	6	2.44949	3.03355e-072	7.49752e-089	3.03355e-072	1.68546e-092	1
13.78	5	2.23607	1.35059e-072	3.32108e-089	1.35059e-072	9.33242e-093	1
13.8	2	1.41421	2.66183e-073	6.48578e-090	2.66183e-073	2.8543e-093	1
13.81	2	1.41421	1.17833e-073	2.85945e-090	1.17833e-073	1.57663e-093	1
13.83	2	1.41421	2.29588e-074	5.532e-091	2.29588e-074	4.79889e-094	1
13.84	2	1.41421	1.01052e-074	2.42751e-091	1.01052e-074	2.64438e-094	1
13.86	2	1.41421	1.9465e-075	4.65242e-092	1.9465e-075	8.01019e-095	1
13.88	3	1.73205	3.72088e-076	8.86083e-093	3.72088e-076	2.41861e-095	1
13.89	2	1.41421	1.62217e-076	3.8579e-093	1.62217e-076	1.32741e-095	1
13.91	3	1.73205	3.06559e-077	7.27887e-094	3.06559e-077	3.98874e-096	1
13.92	5	2.23607	1.32886e-077	3.15428e-094	1.32886e-077	2.18388e-096	1
13.94	5	2.23607	2.48268e-078	5.89562e-095	2.48268e-078	6.5308e-097	1
13.96	4	2	4.60305e-079	1.09506e-095	4.60305e-079	1.94674e-097	1
13.97	1	1	1.97635e-079	4.70838e-096	1.97635e-079	1.06159e-097	1
13.99	6	2.44949	3.62255e-080	8.66358e-097	3.62255e-080	3.14924e-098	1
14	0	1	1.54649e-080	3.70757e-097	1.54649e-080	1.7132e-098	1
14.02	3	1.73205	2.80235e-081	6.75823e-098	2.80235e-081	5.05783e-099	1
14.03	5	2.23607	1.1895e-081	2.87862e-098	1.1895e-081	2.74486e-099	1
14.05	2	1.41421	2.13092e-082	5.19809e-099	2.13092e-082	8.0646e-100	1
14.07	1	1	3.78836e-083	9.32788e-100	3.78836e-083	2.36184e-100	1
14.08	7	2.64575	1.59276e-083	3.94214e-100	1.59276e-083	1.27662e-100	1
14.1	0	1	2.79936e-084	7.0079e-101	2.79936e-084	3.72081e-101	1
14.11	2	1.41421	1.17023e-084	2.94778e-101	1.17023e-084	2.00633e-101	1
14.13	1	1	2.03331e-085	5.19121e-102	2.03331e-085	5.81948e-102	1
14.15	1	1	3.50608e-086	9.0849e-103	3.50608e-086	1.68256e-102	1
14.16	1	1	1.45174e-086	3.79162e-103	1.45174e-086	9.03632e-103	1
14.18	1	1	2.47475e-087	6.57347e-104	2.47475e-087	2.60007e-103	1
14.19	4	2	1.01885e-087	2.7306e-104	1.01885e-087	1.39303e-103	1
14.21	3	1.73205	1.71703e-088	4.6897e-105	1.71703e-088	3.98897e-104	1
14.22	1	1	7.02858e-089	1.93895e-105	7.02858e-089	2.132e-104	1
14.24	7	2.64575	1.17101e-089	3.29891e-106	1.17101e-089	6.07569e-105	1
14.26	2	1.41421	1.93615e-090	5.57767e-107	1.93615e-090	1.72587e-105	1
14.27	5	2.23607	7.85024e-091	2.28809e-107	7.85024e-091	9.18738e-106	1
14.29	0	1	1.28317e-091	3.83242e-108	1.28317e-091	2.59724e-106	1
14.3	1	1	5.173e-092	1.56477e-108	5.173e-092	1.37927e-106	1
14.32	1	1	8.3593e-093	2.59638e-109	8.3593e-093	3.88039e-107	1
14.34	3	1.73205	1.34054e-093	4.28118e-110	1.34054e-093	1.08819e-107	1
14.35	4	2	5.35294e-094	1.73436e-110	5.35294e-094	5.75571e-108	1
14.37	2	1.41421	8.48649e-095	2.83304e-111	8.48649e-095	1.60634e-108	1
14.38	3	1.73205	3.3694e-095	1.14232e-111	3.3694e-095	8.47586e-109	1
14.4	1	1	5.28097e-096	1.84849e-112	5.28097e-096	2.35412e-109	1
14.41	1	1	2.08473e-096	7.41843e-113	2.08473e-096	1.23916e-109	1
14.43	1	1	3.23026e-097	1.18921e-113	3.23026e-097	3.42516e-110	1
14.45	1	1	4.96714e-098	1.89446e-114	4.96714e-098	9.4371e-111	1
14.46	1	1	1.94222e-098	7.54356e-115	1.94222e-098	4.94759e-111	1
14.48	4	2	2.95252e-099	1.19047e-115	2.95252e-099	1.35662e-111	1
14.49	4	2	1.14788e-099	4.71813e-116	1.14788e-099	7.09524e-112	1
14.51	1	1	1.72511e-100	7.37615e-117	1.72511e-100	1.93615e-112	1
14.53	0	1	2.57289e-101	1.14596e-117	2.57289e-101	5.26641e-113	1
14.54	4	2	9.90784e-102	4.50626e-118	9.90784e-102	2.74334e-113	1
14.56	1	1	1.46086e-102	6.93541e-119	1.46086e-102	7.42612e-114	1
14.57	2	1.41421	5.59343e-103	2.71444e-119	5.59343e-103	3.85905e-114	1
14.59	2	1.41421	8.15328e-104	4.13859e-120	8.15328e-104	1.03961e-114	1
14.6	2	1.41421	3.10396e-104	1.6122e-120	3.10396e-104	5.38942e-115	1
14.62	0	1	4.47296e-105	2.43505e-121	4.47296e-105	1.44491e-115	1
14.64	2	1.41421	6.39672e-106	3.65492e-122	6.39672e-106	3.86137e-116	1
14.65	6	2.44949	2.4121e-106	1.41267e-122	2.4121e-106	1.99374e-116	1
14.67	1	1	3.41023e-107	2.10052e-123	3.41023e-107	5.30246e-117	1
14.68	3	1.73205	1.2786e-107	8.08071e-124	1.2786e-107	2.73123e-117	1
14.7	6	2.44949	1.78709e-108	1.19029e-124	1.78709e-108	7.22894e-118	1
14.71	4	2	6.66207e-109	4.55757e-125	6.66207e-109	3.71457e-118	1
14.73	5	2.23607	9.2055e-110	6.6505e-126	9.2055e-110	9.78435e-119	1
14.75	0	1	1.26232e-110	9.64392e-127	1.26232e-110	2.56897e-119	1
14.76	6	2.44949	4.66108e-111	3.6638e-127	4.66108e-111	1.31477e-119	1
14.78	1	1	6.31878e-112	5.26318e-128	6.31878e-112	3.43546e-120	1
14.79	1	1	2.31987e-112	1.99015e-128	2.31987e-112	1.754e-120	1
14.81	1	1	3.1091e-113	2.83217e-129	3.1091e-113	4.5611e-121	1
14.83	3	1.73205	4.13514e-114	4.00527e-130	4.13514e-114	1.18227e-121	1
14.84	3	1.73205	1.50375e-114	1.50268e-130	1.50375e-114	6.01196e-122	1
14.86	2	1.41421	1.97722e-115	2.10521e-131	1.97722e-115	1.55085e-122	1
14.87	3	1.73205	7.14911e-116	7.86123e-132	7.1491e-116	7.86724e-123	1
14.89	2	1.41421	9.29304e-117	1.09103e-132	9.29303e-117	2.01968e-123	1
14.9	2	1.41421	3.34093e-117	4.05499e-133	3.34093e-117	1.02209e-123	1
14.92	2	1.41421	4.29337e-118	5.57511e-134	4.29336e-118	2.6113e-124	1
14.94	4	2	5.47536e-119	7.61721e-135	5.47536e-119	6.65011e-125	1
14.95	4	2	1.94974e-119	2.80897e-135	1.94974e-119	3.35191e-125	1
14.97	2	1.41421	2.4582e-120	3.80195e-136	2.45819e-120	8.49514e-126	1
14.98	5	2.23607	8.7035e-121	1.39545e-136	8.70345e-121	4.27156e-126	1
15	1	1	1.08483e-121	1.87108e-137	1.08482e-121	1.07739e-126	1
15.02	5	2.23607	1.34188e-122	2.49314e-138	1.34185e-122	2.70872e-127	1
15.03	1	1	4.70596e-123	9.07934e-139	4.70582e-123	1.35655e-127	1
15.05	2	1.41421	5.75486e-124	1.19847e-139	5.75452e-124	3.39417e-128	1
15.06	2	1.41421	2.00673e-124	4.34403e-140	2.00656e-124	1.69574e-128	1
15.08	0	1	2.4262e-125	5.68045e-141	2.42578e-125	4.22244e-129	1
15.09	5	2.23607	8.4123e-126	2.04931e-141	8.4102e-126	2.10447e-129	1
15.11	6	2.44949	1.00567e-126	2.65469e-142	1.00515e-126	5.21501e-130	1
15.13	2	1.41421	1.19346e-127	3.41743e-143	1.19217e-127	1.28816e-130	1
15.14	2	1.41421	4.10039e-128	1.22327e-143	4.094e-128	6.39449e-131	1
15.16	3	1.73205	4.81615e-129	1.56e-144	4.80043e-129	1.57192e-131	1
15.17	4	2	1.64687e-129	5.55783e-145	1.63909e-129	7.78428e-132	1
15.19	1	1	1.91907e-130	7.02144e-146	1.90003e-130	1.90436e-132	1
15.21	2	1.41421	2.23219e-131	8.81504e-147	2.18575e-131	4.64391e-133	1
15.22	7	2.64575	7.62132e-132	3.11604e-147	7.39228e-132	2.29049e-133	1
15.24	6	2.44949	8.96293e-133	3.87542e-148	8.40707e-133	5.55866e-134	1
15.25	1	1	3.10056e-133	1.3635e-148	2.82705e-133	2.73507e-134	1
15.27	6	2.44949	3.83909e-134	1.67992e-149	3.17852e-134	6.60568e-135	1
15.28	1	1	1.38698e-134	5.88282e-150	1.06274e-134	3.24242e-135	1
15.3	3	1.73205	1.96059e-135	7.18019e-151	1.18126e-135	7.79337e-136	1
15.32	2	1.41421	3.17018e-136	8.70893e-152	1.303e-136	1.86718e-136	1
15.33	1	1	1.34436e-136	3.02593e-152	4.3152e-137	9.12837e-137	1
15.35	5	2.23607	2.64708e-137	3.63584e-153	4.70572e-138	2.17651e-137	1
15.36	2	1.41421	1.21646e-137	1.25735e-153	1.54951e-138	1.0615e-137	1
15.38	4	2	2.68587e-138	1.49665e-154	1.6705e-139	2.51882e-138	1
15.4	1	1	6.13639e-139	1.77037e-155	1.78723e-140	5.95767e-139	1
15.41	4	2	2.95226e-139	6.07454e-156	5.82912e-141	2.89396e-139	1
15.43	5	2.23607	6.87374e-140	7.11824e-157	6.16541e-142	6.81208e-140	1
15.44	2	1.41421	3.32103e-140	2.43098e-157	1.99939e-142	3.30103e-140	1
15.46	1	1	7.75383e-141	2.82201e-158	2.09065e-143	7.73292e-141	1
15.47	2	1.41421	3.74498e-141	9.59236e-159	6.7411e-144	3.73824e-141	1
15.49	1	1	8.72198e-142	1.10311e-159	6.96852e-145	8.71501e-142	1
15.51	1	1	2.02594e-142	1.26064e-160	7.1488e-146	2.02523e-142	1
15.52	5	2.23607	9.75337e-143	4.25165e-161	2.28316e-146	9.75108e-143	1
15.54	3	1.73205	2.25533e-143	4.81334e-162	2.31555e-147	2.2551e-143	1
15.55	6	2.44949	1.08325e-143	1.61574e-162	7.35309e-148	1.08317e-143	1
15.57	5	2.23607	2.49305e-144	1.81208e-163	7.37247e-149	2.49297e-144	1
15.59	4	2	5.71936e-145	2.01959e-164	7.33567e-150	5.71929e-145	1
15.6	1	1	2.73612e-145	6.72643e-165	2.30733e-150	2.73609e-145	1
15.62	2	1.41421	6.24688e-146	7.42655e-166	2.26966e-151	6.24686e-146	1
15.63	1	1	2.9813e-146	2.46189e-166	7.09813e-152	2.98129e-146	1
15.65	6	2.44949	6.77396e-147	2.6927e-167	6.90273e-153	6.77396e-147	1
15.66	4	2	3.22507e-147	8.88438e-168	2.14643e-153	3.22506e-147	1
15.68	2	1.41421	7.29262e-148	9.62641e-169	2.06357e-154	7.29262e-148	1
15.7	0	1	1.64374e-148	1.03652e-169	1.96881e-155	1.64374e-148	1
15.71	4	2	7.79444e-149	3.39326e-170	6.06392e-156	7.79444e-149	1
15.73	4	2	1.7484e-149	3.61951e-171	5.71958e-157	1.7484e-149	1
15.74	2	1.41421	8.27079e-150	1.17936e-171	1.75156e-157	8.27079e-150	1
15.76	2	1.41421	1.84634e-150	1.24622e-172	1.63329e-158	1.84634e-150	1
15.77	1	1	8.71304e-151	4.04157e-173	4.97321e-159	8.71304e-151	1
15.79	3	1.73205	1.93571e-151	4.23075e-174	4.58456e-160	1.93571e-151	1
15.81	4	2	4.28663e-152	4.40112e-175	4.19414e-161	4.28663e-152	1
15.82	3	1.73205	2.0148e-152	1.41617e-175	1.26494e-161	2.0148e-152	1
15.84	2	1.41421	4.44031e-153	1.45942e-176	1.14404e-162	4.44031e-153	1
15.85	2	1.41421	2.082e-153	4.67401e-177	3.4307e-163	2.082e-153	1
15.87	2	1.41421	4.56637e-154	4.77167e-178	3.06745e-164	4.56637e-154	1
15.89	1	1	9.98311e-155	4.84093e-179	2.7218e-165	9.98311e-155	1
15.9	2	1.41421	4.66219e-155	1.53829e-179	8.08448e-166	4.66219e-155	1
15.92	3	1.73205	1.01436e-155	1.54602e-180	7.0918e-167	1.01436e-155	1
15.93	3	1.73205	4.72573e-156	4.88969e-181	2.09442e-167	4.72573e-156	1
15.95	5	2.23607	1.02324e-156	4.86827e-182	1.81632e-168	1.02324e-156	1
15.96	5	2.23607	4.75563e-157	1.5325e-182	5.33352e-169	4.75563e-157	1
15.98	7	2.64575	1.02476e-157	1.51151e-183	4.57265e-170	1.02476e-157	1
16	2	1.41421	2.20112e-158	1.4815e-184	3.89051e-171	2.20112e-158	1
16.01	2	1.41421	1.0189e-158	4.62727e-185	1.13157e-171	1.0189e-158	1
16.03	7	2.64575	2.178e-159	4.49295e-186	9.51796e-173	2.178e-159	1
16.04	4	2	1.00577e-159	1.39674e-186	2.75253e-173	1.00577e-159	1
16.06	2	1.41421	2.1396e-160	1.3435e-187	2.28886e-174	2.1396e-160	1
16.08	3	1.73205	4.53702e-161	1.28422e-188	1.88882e-175	4.53702e-161	1
16.09	3	1.73205	2.08673e-161	3.96114e-189	5.41045e-176	2.08673e-161	1
16.11	1	1	4.40365e-162	3.75094e-190	4.41398e-177	4.40365e-162	1
16.12	0	1	2.02052e-162	1.15154e-190	1.25714e-177	2.02052e-162	1
16.14	2	1.41421	4.24341e-163	1.08023e-191	1.01393e-178	4.24341e-163	1
16.15	4	2	1.94231e-163	3.30076e-192	2.87127e-179	1.94231e-163	1
16.17	0	1	4.05956e-164	3.06738e-193	2.28939e-180	4.05956e-164	1
16.19	1	1	8.45752e-165	2.8327e-194	1.81155e-181	8.45752e-165	1
16.2	0	1	3.85569e-165	8.58807e-195	5.08128e-182	3.85569e-165	1
16.22	4	2	7.99418e-166	7.8568e-196	3.97492e-183	7.99418e-166	1
16.23	2	1.41421	3.63569e-166	2.37083e-196	1.10857e-183	3.63569e-166	1
16.25	2	1.41421	7.50179e-167	2.14866e-197	8.57321e-185	7.50179e-167	1
16.27	0	1	1.54294e-167	1.93514e-198	6.57972e-186	1.54294e-167	1
16.28	3	1.73205	6.98903e-168	5.79381e-199	1.81759e-186	6.98903e-168	1
16.3	4	2	1.43056e-168	5.16925e-200	1.37907e-187	1.43056e-168	1
16.31	2	1.41421	6.46441e-169	1.54042e-200	3.7878e-188	6.46441e-169	1
16.33	7	2.64575	1.31682e-169	1.3615e-201	2.8412e-189	1.31682e-169	1
16.34	2	1.41421	5.93611e-170	4.0382e-202	7.75916e-190	5.93611e-170	1
16.36	0	1	1.20339e-170	3.53578e-203	5.7538e-191	1.20339e-170	1
16.38	3	1.73205	2.43173e-171	3.07653e-204	4.23427e-192	2.43173e-171	1
16.39	5	2.23607	1.09181e-171	9.05374e-205	1.14537e-192	1.09181e-171	1
16.41	2	1.41421	2.19565e-172	7.80407e-206	8.33287e-194	2.19565e-172	1
16.42	4	2	9.83439e-173	2.28585e-206	2.24117e-194	9.83439e-173	1
