#x, y, a, F(x), F[0](x), F[1](x)
4620 110 1 136.648 2.27315e-030 1.76921e-053
4621 142 1 136.691 2.46968e-030 1.94914e-053
4622 128 1 136.734 2.68306e-030 2.14729e-053
4623 131 1 136.777 2.91475e-030 2.36549e-053
4624 135 1 136.82 3.1663e-030 2.60578e-053
4625 120 1 136.864 3.4394e-030 2.87036e-053
4626 156 1 136.907 3.73588e-030 3.1617e-053
4627 140 1 136.951 4.05772e-030 3.48247e-053
4628 149 1 136.995 4.40709e-030 3.83565e-053
4629 148 1 137.04 4.78632e-030 4.22449e-053
4630 156 1 137.084 5.19793e-030 4.65257e-053
4631 134 1 137.129 5.64468e-030 5.12385e-053
4632 146 1 137.174 6.12954e-030 5.64265e-053
4633 145 1 137.219 6.65574e-030 6.21376e-053
4634 114 1 137.264 7.22678e-030 6.84241e-053
4635 156 1 137.31 7.84644e-030 7.53439e-053
4636 149 1 137.355 8.51884e-030 8.29605e-053
4637 146 1 137.401 9.24843e-030 9.13436e-053
4638 145 1 137.448 1.004e-029 1.0057e-052
4639 118 1 137.494 1.08989e-029 1.10724e-052
4640 151 1 137.54 1.18307e-029 1.21899e-052
4641 156 1 137.587 1.28415e-029 1.34198e-052
4642 142 1 137.634 1.39381e-029 1.47731e-052
4643 150 1 137.681 1.51275e-029 1.62623e-052
4644 153 1 137.729 1.64178e-029 1.79009e-052
4645 148 1 137.776 1.78172e-029 1.9704e-052
4646 144 1 137.824 1.9335e-029 2.16878e-052
4647 135 1 137.872 2.09812e-029 2.38706e-052
4648 127 1 137.92 2.27665e-029 2.6272e-052
4649 158 1 137.968 2.47025e-029 2.89139e-052
4650 154 1 138.017 2.68018e-029 3.18203e-052
4651 141 1 138.066 2.90783e-029 3.50176e-052
4652 146 1 138.115 3.15466e-029 3.85347e-052
4653 151 1 138.164 3.42229e-029 4.24036e-052
4654 146 1 138.213 3.71245e-029 4.66591e-052
4655 148 1 138.263 4.02702e-029 5.13398e-052
4656 135 1 138.312 4.36804e-029 5.64879e-052
4657 142 1 138.362 4.73772e-029 6.215e-052
4658 138 1 138.412 5.13845e-029 6.83771e-052
4659 135 1 138.462 5.57282e-029 7.52253e-052
4660 147 1 138.513 6.04362e-029 8.27564e-052
4661 135 1 138.563 6.55389e-029 9.1038e-052
4662 138 1 138.614 7.10691e-029 1.00145e-051
4663 144 1 138.665 7.70624e-029 1.10158e-051
4664 140 1 138.716 8.35572e-029 1.21169e-051
4665 140 1 138.768 9.05951e-029 1.33275e-051
4666 154 1 138.819 9.82213e-029 1.46585e-051
4667 137 1 138.871 1.06484e-028 1.61218e-051
4668 151 1 138.923 1.15437e-028 1.77306e-051
4669 140 1 138.975 1.25137e-028 1.94991e-051
4670 119 1 139.027 1.35646e-028 2.14433e-051
4671 155 1 139.079 1.4703e-028 2.35805e-051
4672 122 1 139.132 1.59362e-028 2.59297e-051
4673 157 1 139.184 1.72721e-028 2.85119e-051
4674 147 1 139.237 1.8719e-028 3.13501e-051
4675 117 1 139.29 2.02863e-028 3.44695e-051
4676 150 1 139.343 2.19837e-028 3.7898e-051
4677 141 1 139.397 2.38221e-028 4.16659e-051
4678 136 1 139.45 2.58129e-028 4.58067e-051
4679 140 1 139.504 2.79689e-028 5.03571e-051
4680 156 1 139.557 3.03035e-028 5.53576e-051
4681 129 1 139.611 3.28314e-028 6.08524e-051
4682 163 1 139.665 3.55686e-028 6.68901e-051
4683 136 1 139.72 3.85322e-028 7.35241e-051
4684 133 1 139.774 4.17408e-028 8.08131e-051
4685 133 1 139.829 4.52144e-028 8.88214e-051
4686 152 1 139.883 4.89749e-028 9.76197e-051
4687 119 1 139.938 5.30456e-028 1.07286e-050
4688 125 1 139.993 5.7452e-028 1.17904e-050
4689 145 1 140.048 6.22215e-028 1.29569e-050
4690 162 1 140.103 6.73838e-028 1.42382e-050
4691 149 1 140.158 7.29711e-028 1.56457e-050
4692 163 1 140.214 7.90179e-028 1.71917e-050
4693 122 1 140.269 8.55619e-028 1.88898e-050
4694 137 1 140.325 9.26434e-028 2.07548e-050
4695 137 1 140.381 1.00306e-027 2.28031e-050
4696 109 1 140.437 1.08598e-027 2.50526e-050
4697 134 1 140.493 1.1757e-027 2.7523e-050
4698 152 1 140.549 1.27277e-027 3.02359e-050
4699 137 1 140.605 1.37779e-027 3.3215e-050
4700 136 1 140.662 1.49141e-027 3.64863e-050
4701 150 1 140.718 1.61432e-027 4.00782e-050
4702 153 1 140.775 1.74727e-027 4.40221e-050
4703 164 1 140.831 1.89109e-027 4.83524e-050
4704 160 1 140.888 2.04666e-027 5.31066e-050
4705 148 1 140.945 2.21492e-027 5.83262e-050
4706 134 1 141.002 2.39689e-027 6.40564e-050
4707 143 1 141.059 2.5937e-027 7.03469e-050
4708 158 1 141.116 2.80654e-027 7.72523e-050
4709 145 1 141.174 3.0367e-027 8.48324e-050
4710 138 1 141.231 3.28558e-027 9.31529e-050
4711 135 1 141.288 3.5547e-027 1.02286e-049
4712 139 1 141.346 3.84568e-027 1.1231e-049
4713 140 1 141.403 4.16029e-027 1.23311e-049
4714 133 1 141.461 4.50042e-027 1.35386e-049
4715 123 1 141.519 4.86813e-027 1.48637e-049
4716 144 1 141.576 5.26565e-027 1.6318e-049
4717 126 1 141.634 5.69535e-027 1.79138e-049
4718 149 1 141.692 6.15984e-027 1.9665e-049
4719 145 1 141.75 6.6619e-027 2.15866e-049
4720 138 1 141.808 7.20454e-027 2.3695e-049
4721 140 1 141.866 7.79102e-027 2.60085e-049
4722 150 1 141.924 8.42486e-027 2.85468e-049
4723 162 1 141.982 9.10983e-027 3.13316e-049
4724 135 1 142.04 9.85003e-027 3.43868e-049
4725 152 1 142.099 1.06499e-026 3.77386e-049
4726 153 1 142.157 1.15141e-026 4.14155e-049
4727 147 1 142.215 1.2448e-026 4.54491e-049
4728 112 1 142.273 1.34569e-026 4.98735e-049
4729 152 1 142.332 1.45469e-026 5.47267e-049
4730 141 1 142.39 1.57245e-026 6.005e-049
4731 149 1 142.448 1.69966e-026 6.58886e-049
4732 139 1 142.507 1.83708e-026 7.22921e-049
4733 145 1 142.565 1.98552e-026 7.93152e-049
4734 145 1 142.624 2.14585e-026 8.70172e-049
4735 147 1 142.682 2.31902e-026 9.54637e-049
4736 139 1 142.74 2.50604e-026 1.04726e-048
4737 139 1 142.799 2.70803e-026 1.14883e-048
4738 143 1 142.857 2.92615e-026 1.2602e-048
4739 133 1 142.916 3.1617e-026 1.38232e-048
4740 148 1 142.974 3.41605e-026 1.51622e-048
4741 148 1 143.032 3.6907e-026 1.66302e-048
4742 139 1 143.091 3.98723e-026 1.82398e-048
4743 144 1 143.149 4.30739e-026 2.00043e-048
4744 132 1 143.207 4.65305e-026 2.19388e-048
4745 131 1 143.266 5.0262e-026 2.40594e-048
4746 153 1 143.324 5.42903e-026 2.6384e-048
4747 152 1 143.382 5.86387e-026 2.89322e-048
4748 143 1 143.44 6.33324e-026 3.17253e-048
4749 160 1 143.498 6.83987e-026 3.47867e-048
4750 148 1 143.556 7.38668e-026 3.81422e-048
4751 151 1 143.614 7.97683e-026 4.18197e-048
4752 156 1 143.672 8.61373e-026 4.58502e-048
4753 143 1 143.73 9.30105e-026 5.02673e-048
4754 144 1 143.788 1.00427e-025 5.51078e-048
4755 145 1 143.845 1.08431e-025 6.04122e-048
4756 143 1 143.903 1.17067e-025 6.62248e-048
4757 168 1 143.961 1.26384e-025 7.25939e-048
4758 141 1 144.018 1.36437e-025 7.95726e-048
4759 143 1 144.075 1.47283e-025 8.7219e-048
4760 141 1 144.133 1.58983e-025 9.55967e-048
4761 134 1 144.19 1.71605e-025 1.04775e-047
4762 130 1 144.247 1.8522e-025 1.14831e-047
4763 161 1 144.304 1.99906e-025 1.25846e-047
4764 145 1 144.361 2.15747e-025 1.37914e-047
4765 143 1 144.418 2.32832e-025 1.51133e-047
4766 137 1 144.474 2.51258e-025 1.65613e-047
4767 134 1 144.531 2.7113e-025 1.81474e-047
4768 119 1 144.587 2.9256e-025 1.98846e-047
4769 138 1 144.644 3.15669e-025 2.17873e-047
4770 169 1 144.7 3.40588e-025 2.38712e-047
4771 132 1 144.756 3.67456e-025 2.61534e-047
4772 143 1 144.812 3.96426e-025 2.86528e-047
4773 149 1 144.868 4.27659e-025 3.13899e-047
4774 165 1 144.923 4.61332e-025 3.43872e-047
4775 148 1 144.979 4.97633e-025 3.76693e-047
4776 149 1 145.034 5.36766e-025 4.12631e-047
4777 145 1 145.089 5.78949e-025 4.51981e-047
4778 129 1 145.144 6.24417e-025 4.95066e-047
4779 151 1 145.199 6.73426e-025 5.42237e-047
4780 130 1 145.253 7.26247e-025 5.93881e-047
4781 149 1 145.308 7.83174e-025 6.5042e-047
4782 155 1 145.362 8.44525e-025 7.12315e-047
4783 150 1 145.416 9.10639e-025 7.80071e-047
4784 141 1 145.47 9.81883e-025 8.54241e-047
4785 138 1 145.524 1.05865e-024 9.35428e-047
4786 137 1 145.577 1.14137e-024 1.02429e-046
4787 164 1 145.63 1.23049e-024 1.12156e-046
4788 139 1 145.683 1.32651e-024 1.22802e-046
4789 156 1 145.736 1.42996e-024 1.34453e-046
4790 154 1 145.789 1.5414e-024 1.47204e-046
4791 146 1 145.841 1.66145e-024 1.61158e-046
4792 145 1 145.893 1.79077e-024 1.76429e-046
4793 173 1 145.945 1.93006e-024 1.9314e-046
4794 138 1 145.997 2.08009e-024 2.11425e-046
4795 168 1 146.048 2.24168e-024 2.31434e-046
4796 165 1 146.1 2.41571e-024 2.53326e-046
4797 144 1 146.151 2.60312e-024 2.77279e-046
4798 149 1 146.201 2.80495e-024 3.03486e-046
4799 158 1 146.252 3.02228e-024 3.32157e-046
4800 165 1 146.302 3.25631e-024 3.63524e-046
4801 134 1 146.352 3.50828e-024 3.97838e-046
4802 144 1 146.401 3.77959e-024 4.35374e-046
4803 145 1 146.451 4.07168e-024 4.76435e-046
4804 136 1 146.5 4.38614e-024 5.21349e-046
4805 138 1 146.548 4.72466e-024 5.70476e-046
4806 146 1 146.597 5.08908e-024 6.24209e-046
4807 150 1 146.645 5.48135e-024 6.82978e-046
4808 151 1 146.693 5.90358e-024 7.47253e-046
4809 143 1 146.74 6.35804e-024 8.17546e-046
4810 141 1 146.788 6.84717e-024 8.94418e-046
4811 156 1 146.835 7.37358e-024 9.78482e-046
4812 177 1 146.881 7.94009e-024 1.07041e-045
4813 150 1 146.927 8.54973e-024 1.17093e-045
4814 141 1 146.973 9.20574e-024 1.28084e-045
4815 155 1 147.019 9.91163e-024 1.40101e-045
4816 147 1 147.064 1.06712e-023 1.53241e-045
4817 140 1 147.109 1.14883e-023 1.67606e-045
4818 147 1 147.154 1.23675e-023 1.83312e-045
4819 125 1 147.198 1.33134e-023 2.00481e-045
4820 143 1 147.242 1.43309e-023 2.19251e-045
4821 140 1 147.285 1.54255e-023 2.3977e-045
4822 141 1 147.328 1.66029e-023 2.62198e-045
4823 146 1 147.371 1.78693e-023 2.86714e-045
4824 120 1 147.413 1.92315e-023 3.13511e-045
4825 146 1 147.455 2.06965e-023 3.428e-045
4826 120 1 147.497 2.22721e-023 3.74811e-045
4827 158 1 147.538 2.39665e-023 4.09796e-045
4828 156 1 147.579 2.57886e-023 4.4803e-045
4829 156 1 147.619 2.77479e-023 4.89813e-045
4830 162 1 147.659 2.98547e-023 5.35473e-045
4831 132 1 147.699 3.212e-023 5.85368e-045
4832 141 1 147.738 3.45556e-023 6.39889e-045
4833 132 1 147.777 3.71741e-023 6.99461e-045
4834 152 1 147.815 3.99892e-023 7.64551e-045
4835 136 1 147.853 4.30155e-023 8.35668e-045
4836 154 1 147.891 4.62686e-023 9.13365e-045
4837 149 1 147.928 4.97654e-023 9.9825e-045
4838 147 1 147.964 5.3524e-023 1.09098e-044
4839 145 1 148.001 5.75638e-023 1.19229e-044
4840 153 1 148.036 6.19056e-023 1.30295e-044
4841 142 1 148.071 6.65718e-023 1.42383e-044
4842 146 1 148.106 7.15864e-023 1.55587e-044
4843 148 1 148.141 7.69751e-023 1.70009e-044
4844 149 1 148.174 8.27656e-023 1.85761e-044
4845 147 1 148.208 8.89876e-023 2.02965e-044
4846 149 1 148.241 9.56729e-023 2.21754e-044
4847 130 1 148.273 1.02856e-022 2.42273e-044
4848 136 1 148.305 1.10572e-022 2.64681e-044
4849 141 1 148.336 1.18863e-022 2.89152e-044
4850 167 1 148.367 1.27768e-022 3.15872e-044
4851 155 1 148.398 1.37335e-022 3.4505e-044
4852 136 1 148.428 1.47611e-022 3.76908e-044
4853 122 1 148.457 1.58649e-022 4.11693e-044
4854 150 1 148.486 1.70504e-022 4.49672e-044
4855 158 1 148.514 1.83236e-022 4.91136e-044
4856 164 1 148.542 1.9691e-022 5.36403e-044
4857 146 1 148.57 2.11595e-022 5.85821e-044
4858 151 1 148.597 2.27364e-022 6.39768e-044
4859 146 1 148.623 2.44297e-022 6.98657e-044
4860 162 1 148.649 2.62479e-022 7.62939e-044
4861 153 1 148.674 2.82e-022 8.33104e-044
4862 133 1 148.698 3.0296e-022 9.09688e-044
4863 145 1 148.723 3.25462e-022 9.93276e-044
4864 155 1 148.746 3.49619e-022 1.0845e-043
4865 130 1 148.769 3.75552e-022 1.18407e-043
4866 141 1 148.791 4.0339e-022 1.29272e-043
4867 131 1 148.813 4.33271e-022 1.4113e-043
4868 165 1 148.835 4.65343e-022 1.54069e-043
4869 121 1 148.855 4.99767e-022 1.68189e-043
4870 148 1 148.875 5.36712e-022 1.83595e-043
4871 165 1 148.895 5.76361e-022 2.00406e-043
4872 146 1 148.914 6.1891e-022 2.18748e-043
4873 131 1 148.932 6.6457e-022 2.38759e-043
4874 155 1 148.95 7.13565e-022 2.60592e-043
4875 151 1 148.967 7.66136e-022 2.8441e-043
4876 139 1 148.984 8.22542e-022 3.10394e-043
4877 160 1 149 8.8306e-022 3.3874e-043
4878 170 1 149.015 9.47987e-022 3.6966e-043
4879 151 1 149.03 1.01764e-021 4.03388e-043
4880 164 1 149.044 1.09236e-021 4.40177e-043
4881 134 1 149.058 1.17251e-021 4.80304e-043
4882 155 1 149.071 1.25848e-021 5.24069e-043
4883 152 1 149.083 1.3507e-021 5.718e-043
4884 141 1 149.094 1.4496e-021 6.23856e-043
4885 154 1 149.105 1.55567e-021 6.80626e-043
4886 162 1 149.116 1.66943e-021 7.42534e-043
4887 153 1 149.125 1.79142e-021 8.10044e-043
4888 143 1 149.135 1.92224e-021 8.83658e-043
4889 154 1 149.143 2.06252e-021 9.63927e-043
4890 127 1 149.151 2.21292e-021 1.05145e-042
4891 128 1 149.158 2.37419e-021 1.14687e-042
4892 121 1 149.164 2.54709e-021 1.25091e-042
4893 124 1 149.17 2.73245e-021 1.36434e-042
4894 153 1 149.175 2.93116e-021 1.488e-042
4895 161 1 149.18 3.14418e-021 1.6228e-042
4896 174 1 149.183 3.37253e-021 1.76975e-042
4897 160 1 149.187 3.61729e-021 1.92994e-042
4898 153 1 149.189 3.87963e-021 2.10455e-042
4899 128 1 149.191 4.16081e-021 2.29487e-042
4900 155 1 149.192 4.46215e-021 2.50231e-042
4901 156 1 149.192 4.7851e-021 2.72841e-042
4902 135 1 149.192 5.13118e-021 2.97482e-042
4903 152 1 149.191 5.50203e-021 3.24336e-042
4904 136 1 149.189 5.89941e-021 3.53601e-042
4905 149 1 149.187 6.3252e-021 3.85493e-042
4906 158 1 149.184 6.78141e-021 4.20246e-042
4907 167 1 149.18 7.27018e-021 4.58115e-042
4908 146 1 149.175 7.79381e-021 4.99378e-042
4909 155 1 149.17 8.35477e-021 5.44337e-042
4910 148 1 149.164 8.95569e-021 5.93322e-042
4911 138 1 149.158 9.59938e-021 6.46691e-042
4912 128 1 149.15 1.02889e-020 7.04834e-042
4913 174 1 149.142 1.10273e-020 7.68177e-042
4914 161 1 149.133 1.18183e-020 8.37182e-042
4915 149 1 149.124 1.26654e-020 9.12351e-042
4916 146 1 149.114 1.35725e-020 9.94233e-042
4917 143 1 149.103 1.4544e-020 1.08342e-041
4918 158 1 149.091 1.55843e-020 1.18057e-041
4919 145 1 149.078 1.66982e-020 1.28638e-041
4920 140 1 149.065 1.78908e-020 1.40163e-041
4921 156 1 149.051 1.91678e-020 1.52714e-041
4922 144 1 149.037 2.0535e-020 1.66383e-041
4923 144 1 149.021 2.19986e-020 1.81268e-041
4924 140 1 149.005 2.35655e-020 1.97478e-041
4925 160 1 148.988 2.52428e-020 2.1513e-041
4926 151 1 148.971 2.70383e-020 2.34351e-041
4927 138 1 148.952 2.896e-020 2.5528e-041
4928 144 1 148.933 3.1017e-020 2.78067e-041
4929 154 1 148.913 3.32185e-020 3.02878e-041
4930 142 1 148.892 3.55745e-020 3.2989e-041
4931 146 1 148.871 3.8096e-020 3.59297e-041
4932 144 1 148.849 4.07942e-020 3.91312e-041
4933 139 1 148.826 4.36815e-020 4.26164e-041
4934 165 1 148.802 4.6771e-020 4.64102e-041
4935 135 1 148.778 5.00766e-020 5.05399e-041
4936 140 1 148.753 5.36134e-020 5.50351e-041
4937 152 1 148.727 5.73973e-020 5.99279e-041
4938 138 1 148.7 6.14454e-020 6.52532e-041
4939 155 1 148.672 6.5776e-020 7.10491e-041
4940 156 1 148.644 7.04085e-020 7.73569e-041
4941 131 1 148.615 7.53637e-020 8.42217e-041
4942 139 1 148.585 8.06639e-020 9.16922e-041
4943 137 1 148.555 8.63328e-020 9.98217e-041
4944 141 1 148.523 9.23959e-020 1.08668e-040
4945 166 1 148.491 9.88801e-020 1.18294e-040
4946 142 1 148.458 1.05814e-019 1.28768e-040
4947 142 1 148.424 1.1323e-019 1.40164e-040
4948 145 1 148.39 1.21159e-019 1.52562e-040
4949 150 1 148.355 1.29638e-019 1.66052e-040
4950 137 1 148.319 1.38703e-019 1.80727e-040
4951 134 1 148.282 1.48396e-019 1.96692e-040
4952 167 1 148.244 1.58758e-019 2.1406e-040
4953 130 1 148.206 1.69837e-019 2.32953e-040
4954 130 1 148.167 1.81679e-019 2.53503e-040
4955 135 1 148.127 1.94339e-019 2.75857e-040
4956 147 1 148.086 2.07871e-019 3.0017e-040
4957 141 1 148.045 2.22335e-019 3.26614e-040
4958 141 1 148.002 2.37794e-019 3.55375e-040
4959 167 1 147.959 2.54316e-019 3.86654e-040
4960 165 1 147.915 2.71973e-019 4.20671e-040
4961 149 1 147.871 2.90843e-019 4.57663e-040
4962 161 1 147.825 3.11008e-019 4.9789e-040
4963 146 1 147.779 3.32555e-019 5.41632e-040
4964 174 1 147.732 3.55579e-019 5.89196e-040
4965 148 1 147.684 3.80178e-019 6.40913e-040
4966 155 1 147.636 4.06461e-019 6.97144e-040
4967 180 1 147.586 4.34541e-019 7.5828e-040
4968 130 1 147.536 4.64538e-019 8.24747e-040
4969 146 1 147.485 4.96583e-019 8.97007e-040
4970 146 1 147.434 5.30814e-019 9.75562e-040
4971 155 1 147.381 5.67379e-019 1.06096e-039
4972 141 1 147.328 6.06434e-019 1.15378e-039
4973 125 1 147.274 6.48146e-019 1.25469e-039
4974 148 1 147.219 6.92696e-019 1.36436e-039
4975 144 1 147.163 7.40273e-019 1.48357e-039
4976 150 1 147.107 7.91082e-019 1.61314e-039
4977 166 1 147.05 8.45338e-019 1.75395e-039
4978 150 1 146.992 9.03273e-019 1.90699e-039
4979 139 1 146.933 9.65134e-019 2.0733e-039
4980 164 1 146.874 1.03118e-018 2.25404e-039
4981 142 1 146.813 1.1017e-018 2.45044e-039
4982 169 1 146.752 1.17699e-018 2.66385e-039
4983 166 1 146.691 1.25736e-018 2.89574e-039
4984 151 1 146.628 1.34316e-018 3.14771e-039
4985 153 1 146.565 1.43474e-018 3.42147e-039
4986 146 1 146.5 1.5325e-018 3.7189e-039
4987 155 1 146.435 1.63684e-018 4.04204e-039
4988 151 1 146.37 1.74821e-018 4.39309e-039
4989 142 1 146.303 1.86707e-018 4.77446e-039
4990 143 1 146.236 1.99391e-018 5.18874e-039
4991 122 1 146.168 2.12927e-018 5.63876e-039
4992 147 1 146.099 2.27372e-018 6.12759e-039
4993 139 1 146.03 2.42785e-018 6.65854e-039
4994 180 1 145.96 2.59231e-018 7.23523e-039
4995 145 1 145.889 2.76778e-018 7.86159e-039
4996 139 1 145.817 2.955e-018 8.54184e-039
4997 147 1 145.744 3.15472e-018 9.28062e-039
4998 156 1 145.671 3.36779e-018 1.00829e-038
4999 149 1 145.597 3.59508e-018 1.09542e-038
5000 126 1 145.522 3.83754e-018 1.19003e-038
5001 149 1 145.447 4.09615e-018 1.29276e-038
5002 163 1 145.37 4.37199e-018 1.40431e-038
5003 147 1 145.293 4.66619e-018 1.52543e-038
5004 156 1 145.215 4.97995e-018 1.65693e-038
5005 141 1 145.137 5.31456e-018 1.79971e-038
5006 162 1 145.058 5.67139e-018 1.95471e-038
5007 142 1 144.978 6.0519e-018 2.12299e-038
5008 177 1 144.897 6.45764e-018 2.30567e-038
5009 130 1 144.815 6.89025e-018 2.50397e-038
5010 130 1 144.733 7.35151e-018 2.71923e-038
5011 166 1 144.65 7.84328e-018 2.95288e-038
5012 144 1 144.567 8.36755e-018 3.2065e-038
5013 160 1 144.482 8.92646e-018 3.48176e-038
5014 158 1 144.397 9.52225e-018 3.78052e-038
5015 161 1 144.311 1.01573e-017 4.10476e-038
5016 130 1 144.225 1.08343e-017 4.45664e-038
5017 153 1 144.138 1.15558e-017 4.83852e-038
5018 157 1 144.05 1.23248e-017 5.25291e-038
5019 132 1 143.961 1.31443e-017 5.70259e-038
5020 149 1 143.872 1.40177e-017 6.19054e-038
5021 157 1 143.782 1.49484e-017 6.71999e-038
5022 162 1 143.691 1.59402e-017 7.29444e-038
5023 145 1 143.6 1.6997e-017 7.91772e-038
5024 153 1 143.507 1.8123e-017 8.59393e-038
5025 137 1 143.415 1.93227e-017 9.32755e-038
5026 148 1 143.321 2.06009e-017 1.01234e-037
5027 145 1 143.227 2.19626e-017 1.09868e-037
5028 165 1 143.132 2.34132e-017 1.19234e-037
5029 154 1 143.037 2.49585e-017 1.29393e-037
5030 156 1 142.94 2.66045e-017 1.40412e-037
5031 141 1 142.843 2.83577e-017 1.52365e-037
5032 152 1 142.746 3.02251e-017 1.65329e-037
5033 148 1 142.648 3.22139e-017 1.79389e-037
5034 147 1 142.549 3.4332e-017 1.94637e-037
5035 143 1 142.449 3.65877e-017 2.11175e-037
5036 144 1 142.349 3.89897e-017 2.29108e-037
5037 146 1 142.248 4.15475e-017 2.48556e-037
5038 155 1 142.147 4.42711e-017 2.69644e-037
5039 141 1 142.045 4.7171e-017 2.9251e-037
5040 141 1 141.942 5.02585e-017 3.17305e-037
5041 160 1 141.839 5.35456e-017 3.44187e-037
5042 142 1 141.735 5.7045e-017 3.73334e-037
5043 127 1 141.63 6.07703e-017 4.04934e-037
5044 154 1 141.525 6.47358e-017 4.39193e-037
5045 139 1 141.419 6.89569e-017 4.76332e-037
5046 153 1 141.312 7.34499e-017 5.16592e-037
5047 149 1 141.205 7.82319e-017 5.60235e-037
5048 108 1 141.097 8.33213e-017 6.07543e-037
5049 138 1 140.989 8.87378e-017 6.5882e-037
5050 146 1 140.88 9.45019e-017 7.144e-037
5051 152 1 140.771 1.00636e-016 7.74639e-037
5052 149 1 140.661 1.07163e-016 8.39927e-037
5053 128 1 140.55 1.14108e-016 9.10684e-037
5054 157 1 140.439 1.21497e-016 9.87365e-037
5055 131 1 140.327 1.29359e-016 1.07046e-036
5056 151 1 140.214 1.37724e-016 1.16051e-036
5057 141 1 140.101 1.46622e-016 1.25809e-036
5058 125 1 139.988 1.56088e-016 1.36382e-036
5059 130 1 139.874 1.66157e-016 1.47838e-036
5060 116 1 139.759 1.76868e-016 1.60251e-036
5061 139 1 139.644 1.8826e-016 1.73699e-036
5062 156 1 139.528 2.00377e-016 1.88269e-036
5063 145 1 139.412 2.13264e-016 2.04054e-036
5064 146 1 139.295 2.26969e-016 2.21154e-036
5065 142 1 139.177 2.41543e-016 2.39678e-036
5066 134 1 139.059 2.57041e-016 2.59744e-036
5067 152 1 138.941 2.73521e-016 2.81479e-036
5068 125 1 138.822 2.91044e-016 3.05022e-036
5069 128 1 138.703 3.09675e-016 3.30522e-036
5070 162 1 138.583 3.29484e-016 3.58141e-036
5071 106 1 138.462 3.50543e-016 3.88052e-036
5072 142 1 138.341 3.72931e-016 4.20447e-036
5073 153 1 138.22 3.9673e-016 4.55529e-036
5074 143 1 138.098 4.22028e-016 4.9352e-036
5075 144 1 137.975 4.48919e-016 5.3466e-036
5076 141 1 137.852 4.77501e-016 5.79208e-036
5077 135 1 137.729 5.07879e-016 6.27444e-036
5078 133 1 137.605 5.40164e-016 6.79672e-036
5079 148 1 137.48 5.74475e-016 7.36221e-036
5080 158 1 137.356 6.10937e-016 7.97445e-036
5081 150 1 137.23 6.49682e-016 8.63728e-036
5082 124 1 137.105 6.90853e-016 9.35486e-036
5083 141 1 136.978 7.34599e-016 1.01317e-035
5084 129 1 136.852 7.81078e-016 1.09726e-035
5085 145 1 136.725 8.3046e-016 1.18829e-035
5086 126 1 136.597 8.82922e-016 1.28682e-035
5087 130 1 136.469 9.38655e-016 1.39347e-035
5088 136 1 136.341 9.97859e-016 1.50891e-035
5089 119 1 136.212 1.06075e-015 1.63384e-035
5090 128 1 136.083 1.12755e-015 1.76906e-035
5091 128 1 135.953 1.1985e-015 1.91539e-035
5092 144 1 135.823 1.27386e-015 2.07375e-035
5093 117 1 135.693 1.35389e-015 2.24513e-035
5094 148 1 135.562 1.43888e-015 2.43057e-035
5095 143 1 135.431 1.52914e-015 2.63124e-035
5096 142 1 135.299 1.62498e-015 2.84837e-035
5097 144 1 135.168 1.72675e-015 3.0833e-035
5098 159 1 135.035 1.8348e-015 3.33748e-035
5099 149 1 134.903 1.94953e-015 3.61248e-035
5100 133 1 134.77 2.07134e-015 3.91e-035
5101 130 1 134.636 2.20065e-015 4.23187e-035
5102 117 1 134.502 2.33793e-015 4.58006e-035
5103 122 1 134.368 2.48366e-015 4.95672e-035
5104 132 1 134.234 2.63834e-015 5.36416e-035
5105 146 1 134.099 2.80253e-015 5.80487e-035
5106 127 1 133.964 2.9768e-015 6.28156e-035
5107 143 1 133.829 3.16176e-015 6.79714e-035
5108 121 1 133.693 3.35805e-015 7.35477e-035
5109 129 1 133.557 3.56636e-015 7.95785e-035
5110 136 1 133.421 3.78742e-015 8.61007e-035
5111 132 1 133.284 4.022e-015 9.31539e-035
5112 126 1 133.147 4.2709e-015 1.00781e-034
5113 128 1 133.01 4.535e-015 1.09029e-034
5114 129 1 132.873 4.8152e-015 1.17947e-034
5115 137 1 132.735 5.11248e-015 1.27591e-034
5116 136 1 132.597 5.42786e-015 1.38017e-034
5117 137 1 132.459 5.76242e-015 1.4929e-034
5118 127 1 132.32 6.11732e-015 1.61478e-034
5119 138 1 132.181 6.49378e-015 1.74655e-034
5120 127 1 132.042 6.89308e-015 1.88899e-034
5121 137 1 131.903 7.3166e-015 2.04298e-034
5122 150 1 131.763 7.76577e-015 2.20944e-034
5123 137 1 131.623 8.24214e-015 2.38937e-034
5124 125 1 131.483 8.74732e-015 2.58386e-034
5125 150 1 131.343 9.28303e-015 2.79408e-034
5126 128 1 131.203 9.85109e-015 3.0213e-034
5127 151 1 131.062 1.04534e-014 3.26686e-034
5128 118 1 130.921 1.10921e-014 3.53226e-034
5129 136 1 130.78 1.17692e-014 3.81907e-034
5130 128 1 130.639 1.24871e-014 4.12902e-034
5131 136 1 130.497 1.32481e-014 4.46397e-034
5132 111 1 130.356 1.40549e-014 4.8259e-034
5133 144 1 130.214 1.49101e-014 5.21698e-034
5134 120 1 130.072 1.58166e-014 5.63955e-034
5135 133 1 129.93 1.67774e-014 6.09613e-034
5136 149 1 129.788 1.77958e-014 6.58942e-034
5137 122 1 129.645 1.88751e-014 7.12236e-034
