# exported by fityk 0.8.7
#8-Mo:x	8-Mo:y	8-Mo:s	8-Mo:F(x)	8-Mo:%_4(x)	8-Mo:%_5(x)	8-Mo:%_6(x)	8-Mo:%_7(x)	8-Mo:a
15.92	25	5	0.000247091	0.000247091	1.15118e-032	8.65881e-043	3.57796e-013	1
15.93	29	5.38516	0.000304957	0.000304957	1.76963e-032	6.75674e-043	3.1185e-013	1
15.95	30	5.47723	0.000462517	0.000462517	4.167e-032	4.11052e-043	2.36695e-013	1
15.96	29	5.38516	0.000568376	0.000568376	6.38306e-032	3.20463e-043	2.0612e-013	1
15.98	29	5.38516	0.000854634	0.000854634	1.49247e-031	1.946e-043	1.56173e-013	1
16	23	4.79583	0.0012777	0.0012777	3.4733e-031	1.18026e-043	1.18192e-013	1
16.01	35	5.91608	0.00155889	0.00155889	5.28924e-031	9.18752e-044	1.02775e-013	1
16.03	28	5.2915	0.00231057	0.00231057	1.22226e-030	5.5621e-044	7.76451e-014	1
16.04	35	5.91608	0.00280694	0.00280694	1.85474e-030	4.32574e-044	6.74585e-014	1
16.06	18	4.24264	0.00412469	0.00412469	4.25589e-030	2.61401e-044	5.0875e-014	1
16.08	34	5.83095	0.00602633	0.00602633	9.71975e-030	1.57769e-044	3.83237e-014	1
16.09	34	5.83095	0.00726854	0.00726854	1.46629e-029	1.22513e-044	3.32475e-014	1
16.11	30	5.47723	0.0105284	0.0105284	3.32523e-029	7.38081e-045	2.50014e-014	1
16.12	45	6.7082	0.012644	0.012644	4.99868e-029	5.7262e-045	2.1671e-014	1
16.14	26	5.09902	0.0181575	0.0181575	1.12562e-028	3.44344e-045	1.62677e-014	1
16.15	29	5.38516	0.0217123	0.0217123	1.68614e-028	2.66906e-045	1.40884e-014	1
16.17	33	5.74456	0.0309123	0.0309123	3.77021e-028	1.6021e-045	1.05573e-014	1
16.19	43	6.55744	0.0437584	0.0437584	8.39063e-028	9.60489e-046	7.90209e-015	1
16.2	27	5.19615	0.0519505	0.0519505	1.24952e-027	7.43352e-046	6.83355e-015	1
16.22	43	6.55744	0.0729079	0.0729079	2.76127e-027	4.44838e-046	5.10595e-015	1
16.23	31	5.56776	0.0861848	0.0861848	4.09755e-027	3.4396e-046	4.41167e-015	1
16.25	25	5	0.119914	0.119914	8.99137e-027	2.05457e-046	3.29061e-015	1
16.27	46	6.78233	0.165887	0.165887	1.96374e-026	1.22575e-046	2.45157e-015	1
16.28	33	5.74456	0.194692	0.194692	2.89699e-026	9.46338e-047	2.11514e-015	1
16.3	38	6.16441	0.267021	0.267021	6.28263e-026	5.63553e-047	1.57308e-015	1
16.31	35	5.91608	0.312039	0.312039	9.23576e-026	4.34691e-047	1.35603e-015	1
16.33	37	6.08276	0.424289	0.424289	1.98885e-025	2.58389e-047	1.00675e-015	1
16.34	34	5.83095	0.493687	0.493687	2.91341e-025	1.99123e-047	8.67085e-016	1
16.36	43	6.55744	0.665518	0.665518	6.22971e-025	1.18147e-047	6.42628e-016	1
16.38	34	5.83095	0.892013	0.892013	1.32584e-024	7.00149e-048	4.75722e-016	1
16.39	37	6.08276	1.03048	1.03048	1.9308e-024	5.38736e-048	4.09129e-016	1
16.41	46	6.78233	1.36933	1.36933	4.08034e-024	3.18677e-048	3.02341e-016	1
16.42	39	6.245	1.57508	1.57508	5.9212e-024	2.44985e-048	2.59792e-016	1
16.44	51	7.14143	2.07503	2.07503	1.24253e-023	1.4465e-048	1.91648e-016	1
16.46	48	6.9282	2.718	2.718	2.59512e-023	8.53039e-049	1.41215e-016	1
16.47	33	5.74456	3.10403	3.10403	3.74385e-023	6.5478e-049	1.21165e-016	1
16.49	34	5.83095	4.03093	4.03093	7.76437e-023	3.85434e-049	8.91243e-017	1
16.5	54	7.34847	4.58363	4.58363	1.11618e-022	2.95583e-049	7.64039e-017	1
16.52	44	6.63325	5.90125	5.90125	2.29858e-022	1.73676e-049	5.61018e-017	1
16.53	33	5.74456	6.68152	6.68152	3.29272e-022	1.33067e-049	4.80527e-017	1
16.55	60	7.74597	8.52834	8.52834	6.7331e-022	7.80436e-050	3.52226e-017	1
16.57	52	7.2111	10.8233	10.8233	1.37035e-021	4.57165e-050	2.57882e-017	1
16.58	63	7.93725	12.1666	12.1666	1.95153e-021	3.49738e-050	2.20563e-017	1
16.6	53	7.28011	15.3079	15.3079	3.94393e-021	2.04496e-050	1.61203e-017	1
16.61	66	8.12404	17.1338	17.1338	5.5968e-021	1.56299e-050	1.37755e-017	1
16.63	47	6.85565	21.3726	21.3726	1.12313e-020	9.12226e-051	1.00506e-017	1
16.65	65	8.06226	26.5072	26.5072	2.24324e-020	5.31765e-051	7.32441e-018	1
16.66	72	8.48528	29.4564	29.4564	3.1647e-020	4.05816e-051	6.24991e-018	1
16.68	84	9.16515	36.2194	36.2194	6.27647e-020	2.3613e-051	4.54671e-018	1
16.69	86	9.27362	40.0762	40.0762	8.8235e-020	1.80038e-051	3.87633e-018	1
16.71	78	8.83176	48.8543	48.8543	1.73764e-019	1.04566e-051	2.81506e-018	1
16.72	90	9.48683	53.8238	53.8238	2.43418e-019	7.96537e-052	2.3979e-018	1
16.74	106	10.2956	65.0498	65.0498	4.76e-019	4.61784e-052	1.73837e-018	1
16.76	118	10.8628	78.1665	78.1665	9.26442e-019	2.67388e-052	1.25877e-018	1
16.77	115	10.7238	85.5012	85.5012	1.2902e-018	2.03373e-052	1.07068e-018	1
16.79	122	11.0454	101.86	101.86	2.49348e-018	1.17544e-052	7.73942e-019	1
16.8	134	11.5758	110.938	110.938	3.4603e-018	8.93218e-053	6.57724e-019	1
16.82	118	10.8628	131.028	131.028	6.64044e-018	5.15313e-053	4.74608e-019	1
16.83	162	12.7279	142.093	142.093	9.18275e-018	3.91227e-053	4.02988e-019	1
16.85	172	13.1149	166.384	166.384	1.74982e-017	2.25293e-053	2.90286e-019	1
16.87	183	13.5277	193.711	193.711	3.31871e-017	1.2958e-053	2.0886e-019	1
16.88	245	15.6525	208.564	208.564	4.56238e-017	9.82274e-054	1.77085e-019	1
16.9	213	14.5945	240.734	240.734	8.59219e-017	5.63932e-054	1.27191e-019	1
16.91	257	16.0312	258.078	258.078	1.17705e-016	4.27096e-054	1.07746e-019	1
16.93	289	17	295.328	295.328	2.20111e-016	2.44751e-054	7.72535e-020	1
16.95	311	17.6352	336.017	336.017	4.09683e-016	1.40086e-054	5.5326e-020	1
16.96	346	18.6011	357.646	357.646	5.57937e-016	1.05933e-054	4.68e-020	1
16.98	354	18.8149	403.426	403.426	1.03116e-015	6.05209e-055	3.3458e-020	1
16.99	369	19.2094	427.547	427.547	1.39937e-015	4.5724e-055	2.82773e-020	1
17.01	461	21.4709	478.135	478.135	2.56809e-015	2.6075e-055	2.01807e-020	1
17.02	464	21.5407	504.542	504.542	3.47282e-015	1.96819e-055	1.7041e-020	1
17.04	515	22.6936	559.396	559.396	6.32843e-015	1.12034e-055	1.21405e-020	1
17.06	593	24.3516	616.658	616.658	1.1478e-014	6.36953e-056	8.63917e-021	1
17.07	582	24.1247	646.056	646.056	1.54307e-014	4.8005e-056	7.28452e-021	1
17.09	733	27.074	706.074	706.074	2.77903e-014	2.72425e-056	5.17463e-021	1
17.1	698	26.4197	736.553	736.553	3.72289e-014	2.0513e-056	4.35943e-021	1
17.12	723	26.8887	798.066	798.066	6.65768e-014	1.16197e-056	3.09138e-021	1
17.14	799	28.2666	859.76	859.76	1.18501e-013	6.57404e-057	2.18962e-021	1
17.15	799	28.2666	890.451	890.451	1.57818e-013	4.94256e-057	1.842e-021	1
17.17	904	30.0666	951.05	951.05	2.78928e-013	2.79122e-057	1.30241e-021	1
17.18	952	30.8545	980.762	980.762	3.70164e-013	2.0966e-057	1.09469e-021	1
17.2	980	31.305	1038.51	1038.51	6.4963e-013	1.18185e-057	7.7267e-022	1
17.21	1007	31.7333	1066.35	1066.35	8.59085e-013	8.86927e-058	6.48868e-022	1
17.23	1078	32.8329	1119.45	1119.45	1.49708e-012	4.99046e-058	4.57197e-022	1
17.25	1051	32.4191	1168.45	1168.45	2.59662e-012	2.80455e-058	3.2177e-022	1
17.26	1159	34.0441	1191.18	1191.18	3.4137e-012	2.10148e-058	2.69822e-022	1
17.28	1205	34.7131	1232.65	1232.65	5.87931e-012	1.17884e-058	1.89567e-022	1
17.29	1363	36.9188	1251.22	1251.22	7.70212e-012	8.82508e-059	1.58824e-022	1
17.31	1347	36.7015	1283.66	1283.66	1.31719e-011	4.94142e-059	1.11389e-022	1
17.33	1237	35.171	1309.39	1309.39	2.24203e-011	2.76347e-059	7.80309e-023	1
17.34	1407	37.51	1319.61	1319.61	2.91993e-011	2.06566e-059	6.52813e-023	1
17.36	1269	35.623	1334.5	1334.5	4.93517e-011	1.1531e-059	4.56515e-023	1
17.37	1307	36.1525	1339.12	1339.12	6.40474e-011	8.61138e-060	3.81592e-023	1
17.39	1394	37.3363	1342.61	1342.61	1.0749e-010	4.79829e-060	2.66385e-023	1
17.4	1285	35.8469	1341.46	1341.46	1.39006e-010	3.5801e-060	2.22472e-023	1
17.42	1462	38.2361	1333.41	1333.41	2.31652e-010	1.9912e-060	1.55034e-023	1
17.44	1301	36.0694	1317.81	1317.81	3.84233e-010	1.10612e-060	1.07913e-023	1
17.45	1316	36.2767	1307.26	1307.26	4.93979e-010	8.24043e-061	8.99933e-024	1
17.47	1359	36.8646	1280.87	1280.87	8.13586e-010	4.56925e-061	6.25318e-024	1
17.48	1351	36.756	1265.14	1265.14	1.04228e-009	3.40089e-061	5.21023e-024	1
17.5	1302	36.0832	1228.96	1228.96	1.70458e-009	1.88232e-061	3.61403e-024	1
17.52	1277	35.7351	1186.97	1186.97	2.77463e-009	1.04055e-061	2.50392e-024	1
17.53	1263	35.5387	1164	1164	3.53372e-009	7.73303e-062	2.08327e-024	1
17.55	1195	34.5688	1114.58	1114.58	5.71158e-009	4.26703e-062	1.44085e-024	1
17.56	1249	35.3412	1088.31	1088.31	7.24858e-009	3.16821e-062	1.19775e-024	1
17.58	1009	31.7648	1033.16	1033.16	1.16336e-008	1.745e-062	8.26954e-025	1
17.59	1120	33.4664	1004.47	1004.47	1.47122e-008	1.29445e-062	6.86831e-025	1
17.61	1017	31.8904	945.371	945.371	2.34462e-008	7.11661e-063	4.73379e-025	1
17.63	897	29.95	884.652	884.652	3.719e-008	3.90777e-063	3.25884e-025	1
17.64	981	31.3209	853.928	853.928	4.67559e-008	2.8944e-063	2.70272e-025	1
17.66	782	27.9643	792.221	792.221	7.3642e-008	1.58643e-063	1.85737e-025	1
17.67	813	28.5132	761.417	761.417	9.2258e-008	1.17396e-063	1.53906e-025	1
17.69	759	27.55	700.33	700.33	1.44288e-007	6.42272e-064	1.05584e-025	1
17.71	693	26.3249	640.452	640.452	2.24601e-007	3.50959e-064	7.2349e-026	1
17.72	615	24.7992	611.142	611.142	2.79729e-007	2.59314e-064	5.98633e-026	1
17.74	587	24.2281	554.09	554.09	4.3237e-007	1.41439e-064	4.09486e-026	1
17.75	528	22.9783	526.458	526.458	5.36597e-007	1.0441e-064	3.38524e-026	1
17.77	463	21.5174	473.214	473.214	8.23574e-007	5.68445e-065	2.31159e-026	1
17.78	459	21.4243	447.68	447.68	1.01851e-006	4.19241e-065	1.90934e-026	1
17.8	425	20.6155	398.948	398.948	1.55222e-006	2.27833e-065	1.30151e-026	1
17.82	323	17.9722	353.483	353.483	2.35451e-006	1.23663e-065	8.8615e-027	1
17.83	273	16.5227	332.015	332.015	2.89473e-006	9.10653e-066	7.30883e-027	1
17.85	302	17.3781	291.652	291.652	4.36005e-006	4.9338e-066	4.96765e-027	1
17.86	240	15.4919	272.761	272.761	5.34155e-006	3.62992e-066	4.09368e-027	1
17.88	200	14.1421	237.544	237.544	7.9889e-006	1.96305e-066	2.77754e-027	1
17.89	204	14.2829	221.202	221.202	9.75282e-006	1.44294e-066	2.28688e-027	1
17.91	160	12.6491	190.988	190.988	1.44839e-005	7.7891e-067	1.54893e-027	1
17.93	134	11.5758	163.956	163.956	2.14091e-005	4.19949e-067	1.04789e-027	1
17.94	124	11.1355	151.583	151.583	2.59829e-005	3.08214e-067	8.6153e-028	1
17.96	104	10.198	129.011	129.011	3.81361e-005	1.6587e-067	5.81832e-028	1
17.97	103	10.1489	118.762	118.762	4.61206e-005	1.21626e-067	4.77939e-028	1
17.99	69	8.30662	100.209	100.209	6.7217e-005	6.53349e-068	3.22213e-028	1
18.01	76	8.7178	84.0701	84.07	9.75035e-005	3.50538e-068	2.16975e-028	1
18.02	65	8.06226	76.8373	76.8372	0.000117226	2.56644e-068	1.77972e-028	1
18.04	46	6.78233	63.9089	63.9087	0.000168851	1.37444e-068	1.19636e-028	1
18.05	42	6.48074	58.1594	58.1592	0.00020229	1.00537e-068	9.80454e-029	1
18.07	39	6.245	47.9584	47.9581	0.000289327	5.37436e-069	6.5793e-029	1
18.08	33	5.74456	43.4561	43.4558	0.000345406	3.92761e-069	5.38724e-029	1
18.1	26	5.09902	35.5265	35.526	0.000490545	2.09572e-069	3.60879e-029	1
18.12	18	4.24264	28.8775	28.8768	0.000693402	1.11689e-069	2.41464e-029	1
18.13	22	4.69042	25.9793	25.9785	0.000822948	8.14984e-070	1.97428e-029	1
18.15	25	5	20.936	20.9349	0.00115509	4.33541e-070	1.31869e-029	1
18.16	23	4.79583	18.754	18.7527	0.00136606	3.16062e-070	1.07726e-029	1
18.18	23	4.79583	14.9841	14.9822	0.00190392	1.67826e-070	7.18284e-030	1
18.2	13	3.60555	11.9038	11.9012	0.0026411	8.90053e-071	4.78375e-030	1
18.21	11	3.31662	10.5874	10.5843	0.00310517	6.47882e-071	3.90225e-030	1
18.23	17	4.12311	8.33979	8.33551	0.00427718	3.42971e-071	2.59436e-030	1
18.24	19	4.3589	7.38628	7.38127	0.00501103	2.49425e-071	2.11445e-030	1
18.26	11	3.31662	5.76996	5.76311	0.00685385	1.31798e-071	1.40332e-030	1
18.27	12	3.4641	5.0894	5.0814	0.00800152	9.57619e-072	1.14274e-030	1
18.29	14	3.74166	3.94423	3.93336	0.0108672	5.05086e-072	7.5709e-031	1
18.31	10	3.16228	3.04193	3.02724	0.0146898	2.66077e-072	5.01008e-031	1
18.32	15	3.87298	2.66709	2.65004	0.0170491	1.93033e-072	4.07383e-031	1
18.34	11	3.31662	2.04493	2.02205	0.0228843	1.01503e-072	2.69118e-031	1
18.35	9	3	1.78895	1.76248	0.0264661	7.35706e-073	2.18637e-031	1
18.37	10	3.16228	1.36855	1.33327	0.0352746	3.86152e-073	1.4418e-031	1
18.39	10	3.16228	1.0496	1.0028	0.0467942	2.02433e-073	9.49696e-032	1
18.4	8	2.82843	0.921619	0.867818	0.0538011	1.46502e-073	7.70432e-032	1
18.42	6	2.44949	0.717983	0.647114	0.0708691	7.66608e-074	5.06589e-032	1
18.43	13	3.60555	0.638791	0.557597	0.0811939	5.54293e-074	4.10607e-032	1
18.45	11	3.31662	0.518419	0.412219	0.1062	2.89517e-074	2.6952e-032	1
18.46	6	2.44949	0.474912	0.353668	0.121244	2.09142e-074	2.18265e-032	1
18.48	17	4.12311	0.416683	0.259213	0.15747	1.09039e-074	1.43018e-032	1
18.5	11	3.31662	0.392456	0.188896	0.20356	5.67795e-075	9.36038e-033	1
18.51	16	4	0.391938	0.160905	0.231033	4.09541e-075	7.5693e-033	1
18.53	3	1.73205	0.412804	0.116249	0.296555	2.12869e-075	4.9454e-033	1
18.54	7	2.64575	0.43399	0.0985971	0.335393	1.53399e-075	3.99563e-033	1
18.56	10	3.16228	0.498107	0.070622	0.427485	7.95869e-076	2.606e-033	1
18.58	16	4	0.5926	0.0502943	0.542306	4.12413e-076	1.69769e-033	1
18.59	12	3.4641	0.652086	0.0423518	0.609734	2.96742e-076	1.36965e-033	1
18.61	8	2.82843	0.797972	0.0299024	0.768069	1.53488e-076	8.90713e-034	1
18.62	13	3.60555	0.885598	0.0250719	0.860527	1.10338e-076	7.1798e-034	1
18.64	11	3.31662	1.09392	0.0175499	1.07637	5.69672e-077	4.66104e-034	1
18.65	12	3.4641	1.21634	0.0146516	1.20169	4.09144e-077	3.75386e-034	1
18.67	7	2.64575	1.5027	0.0101678	1.49253	2.10854e-077	2.43272e-034	1
18.69	13	3.60555	1.85208	0.00701577	1.84507	1.08532e-077	1.57471e-034	1
18.7	11	3.31662	2.05363	0.00581518	2.04782	7.78303e-078	1.26638e-034	1
18.72	6	2.44949	2.51769	0.003978	2.51371	3.99881e-078	8.18308e-035	1
18.73	8	2.82843	2.7834	0.00328307	2.78011	2.86499e-078	6.57512e-035	1
18.75	17	4.12311	3.39085	0.00222658	3.38862	1.4693e-078	4.24129e-035	1
18.77	7	2.64575	4.11244	0.00150141	4.11094	7.52606e-079	2.73268e-035	1
18.78	5	2.23607	4.52119	0.00123025	4.51996	5.38391e-079	2.19252e-035	1
18.8	13	3.60555	5.4457	0.000822447	5.44488	2.75271e-079	1.41019e-035	1
18.81	12	3.4641	5.9662	0.000671011	5.96553	1.9674e-079	1.13046e-035	1
18.83	16	4	7.13619	0.000444734	7.13574	1.00406e-079	7.25824e-036	1
18.84	16	4	7.79091	0.000361285	7.79055	7.16962e-080	5.8134e-036	1
18.86	20	4.47214	9.25348	0.000237397	9.25324	3.65232e-080	3.72606e-036	1
18.88	16	4	10.9391	0.000155097	10.939	1.85829e-080	2.38542e-036	1
18.89	14	3.74166	11.8729	0.000125093	11.8728	1.32491e-080	1.9078e-036	1
18.91	25	5	13.9372	8.10246e-005	13.9371	6.72875e-081	1.21924e-036	1
18.92	15	3.87298	15.0736	6.50688e-005	15.0735	4.79303e-081	9.7427e-037	1
18.94	12	3.4641	17.57	4.17842e-005	17.5699	2.42976e-081	6.21556e-037	1
18.95	30	5.47723	18.9357	3.34114e-005	18.9357	1.72919e-081	4.9624e-037	1
18.97	27	5.19615	21.9166	2.12711e-005	21.9166	8.74986e-082	3.16035e-037	1
18.99	26	5.09902	25.2476	1.34644e-005	25.2476	4.42212e-082	2.01036e-037	1
19	27	5.19615	27.0507	1.06893e-005	27.0507	3.14229e-082	1.60271e-037	1
19.02	35	5.91608	30.943	6.70813e-006	30.943	1.58519e-082	1.01774e-037	1
19.03	39	6.245	33.0361	5.30263e-006	33.0361	1.12538e-082	8.1066e-038	1
19.05	38	6.16441	37.524	3.29913e-006	37.524	5.66683e-083	5.13883e-038	1
19.07	30	5.47723	42.4215	2.04084e-006	42.4215	2.85004e-083	3.25376e-038	1
19.08	41	6.40312	45.0255	1.60169e-006	45.0255	2.02026e-083	2.58795e-038	1
19.1	47	6.85565	50.5442	9.82302e-007	50.5442	1.0142e-083	1.63576e-038	1
19.11	43	6.55744	53.4579	7.67612e-007	53.4579	7.1826e-084	1.29991e-038	1
19.13	37	6.08276	59.5883	4.66726e-007	59.5883	3.59917e-084	8.20199e-039	1
19.14	63	7.93725	62.8015	3.6315e-007	62.8015	2.54662e-084	6.51229e-039	1
19.16	61	7.81025	69.5112	2.18908e-007	69.5112	1.27377e-084	4.10188e-039	1
19.18	64	8	76.5768	1.31202e-007	76.5768	6.36336e-085	2.58065e-039	1
19.19	64	8	80.2328	1.01355e-007	80.2328	4.49558e-085	2.04603e-039	1
19.21	87	9.32738	87.7668	6.02253e-008	87.7668	2.24175e-085	1.28499e-039	1
19.22	94	9.69536	91.6333	4.63244e-008	91.6333	1.5823e-085	1.0179e-039	1
19.24	92	9.59166	99.5331	2.72897e-008	99.5331	7.87583e-086	6.3817e-040	1
19.26	103	10.1489	107.607	1.59842e-008	107.607	3.91538e-086	3.99635e-040	1
19.27	108	10.3923	111.689	1.22068e-008	111.689	2.75939e-086	3.16109e-040	1
19.29	122	11.0454	119.899	7.08842e-009	119.899	1.36929e-086	1.97609e-040	1
19.3	107	10.3441	124.009	5.38998e-009	124.009	9.64136e-087	1.56172e-040	1
19.32	158	12.5698	132.189	3.10306e-009	132.189	4.77558e-087	9.74576e-041	1
19.33	122	11.0454	136.239	2.34939e-009	136.239	3.35947e-087	7.69543e-041	1
19.35	128	11.3137	144.205	1.34095e-009	144.205	1.66098e-087	4.7939e-041	1
19.37	147	12.1244	151.921	7.6098e-010	151.921	8.20214e-088	2.98291e-041	1
19.38	154	12.4097	155.658	5.72029e-010	155.658	5.76116e-088	2.35194e-041	1
19.4	160	12.6491	162.833	3.21835e-010	162.833	2.83974e-088	1.4609e-041	1
19.41	179	13.3791	166.25	2.40883e-010	166.25	1.9928e-088	1.15088e-041	1
19.43	166	12.8841	172.691	1.34362e-010	172.691	9.80478e-089	7.13618e-042	1
19.45	184	13.5647	178.54	7.45162e-011	178.54	4.81816e-089	4.41976e-042	1
19.46	205	14.3178	181.219	5.53735e-011	181.219	3.37602e-089	3.47677e-042	1
19.48	193	13.8924	186.039	3.04461e-011	186.039	1.65598e-089	2.14957e-042	1
19.49	192	13.8564	188.165	2.25273e-011	188.165	1.15926e-089	1.68947e-042	1
19.51	210	14.4914	191.812	1.22799e-011	191.812	5.6759e-090	1.04272e-042	1
19.52	197	14.0357	193.321	9.0469e-012	193.321	3.96975e-090	8.18821e-043	1
19.54	191	13.8203	195.683	4.88922e-012	195.683	1.94009e-090	5.04488e-043	1
19.56	213	14.5945	197.144	2.62713e-012	197.144	9.47006e-091	3.10462e-043	1
19.57	191	13.8203	197.53	1.92162e-012	197.53	6.61331e-091	2.43443e-043	1
19.59	228	15.0997	197.605	1.02368e-012	197.605	3.22221e-091	1.49554e-043	1
19.6	184	13.5647	197.295	7.45551e-013	197.295	2.24814e-091	1.17168e-043	1
19.62	235	15.3297	195.983	3.93759e-013	195.983	1.09336e-091	7.18542e-044	1
19.64	215	14.6629	193.766	2.06769e-013	193.766	5.31098e-092	4.4014e-044	1
19.65	189	13.7477	192.328	1.49513e-013	192.328	3.69983e-092	3.44327e-044	1
19.67	183	13.5277	188.815	7.78376e-014	188.815	1.7939e-092	2.10549e-044	1
19.68	193	13.8924	186.754	5.60413e-014	186.754	1.24855e-092	1.64572e-044	1
19.7	185	13.6015	182.054	2.89251e-014	182.054	6.04266e-093	1.00457e-044	1
19.71	211	14.5258	179.432	2.07358e-014	179.432	4.20185e-093	7.84518e-045	1
19.73	198	14.0712	173.687	1.06107e-014	173.687	2.02986e-093	4.78047e-045	1
19.75	160	12.6491	167.337	5.39843e-015	167.337	9.79408e-094	2.90961e-045	1
19.76	153	12.3693	163.96	3.84232e-015	163.96	6.80007e-094	2.26896e-045	1
19.78	173	13.1529	156.855	1.93808e-015	156.855	3.27503e-094	1.37858e-045	1
19.79	157	12.53	153.149	1.37349e-015	153.149	2.27179e-094	1.07411e-045	1
19.81	157	12.53	145.482	6.86848e-016	145.482	1.09213e-094	6.51473e-046	1
19.83	136	11.6619	137.551	3.41506e-016	137.551	5.24388e-095	3.94676e-046	1
19.84	124	11.1355	133.514	2.40287e-016	133.514	3.63197e-095	3.07061e-046	1
19.86	117	10.8167	125.347	1.18447e-016	125.347	1.74071e-095	1.857e-046	1
19.87	131	11.4455	121.239	8.2982e-017	121.239	1.20453e-095	1.4435e-046	1
19.89	120	10.9545	113.024	4.05538e-017	113.024	5.76244e-096	8.7146e-047	1
19.9	105	10.247	108.935	2.82891e-017	108.935	3.98384e-096	6.76821e-047	1
19.92	103	10.1489	100.839	1.37064e-017	100.839	1.90237e-096	4.07894e-047	1
19.94	58	7.61577	92.9066	6.60281e-018	92.9066	9.07317e-097	2.45537e-047	1
19.95	90	9.48683	89.0205	4.57294e-018	89.0205	6.26314e-097	1.9042e-047	1
19.97	89	9.43398	81.4413	2.18402e-018	81.4413	2.98168e-097	1.14426e-047	1
19.98	75	8.66025	77.76	1.50609e-018	77.76	2.05635e-097	8.86629e-048	1
20	63	7.93725	70.6394	7.13128e-019	70.6394	9.77173e-098	5.3186e-048	1
20.02	51	7.14143	63.8697	3.35728e-019	63.8697	4.63784e-098	3.18675e-048	1
20.03	59	7.68115	60.6251	2.29859e-019	60.6251	3.19366e-098	2.46567e-048	1
20.05	53	7.28011	54.4298	1.07284e-019	54.4298	1.513e-098	1.47478e-048	1
20.06	51	7.14143	51.4828	7.31369e-020	51.4828	1.04091e-098	1.14008e-048	1
20.08	48	6.9282	45.8968	3.38428e-020	45.8968	4.92232e-099	6.80726e-049	1
20.09	64	8	43.259	2.29718e-020	43.259	3.38337e-099	5.25777e-049	1
20.11	38	6.16441	38.2941	1.05385e-020	38.2941	1.59702e-099	3.13388e-049	1
20.13	44	6.63325	33.74	4.80692e-021	33.74	7.52904e-100	1.86577e-049	1
20.14	20	4.47214	31.6144	3.23948e-021	31.6144	5.16721e-100	1.43898e-049	1
20.16	31	5.56776	27.6589	1.46493e-021	27.6589	2.4316e-100	8.55212e-050	1
20.17	24	4.89898	25.8251	9.82999e-022	25.8251	1.66729e-100	6.59013e-050	1
20.19	22	4.69042	22.4351	4.40708e-022	22.4351	7.83164e-101	3.90981e-050	1
20.2	24	4.89898	20.8739	2.94452e-022	20.8739	5.36506e-101	3.01021e-050	1
20.22	22	4.69042	18.0063	1.30878e-022	18.0063	2.51548e-101	1.7828e-050	1
20.24	17	4.12311	15.4598	5.78394e-023	15.4598	1.17798e-101	1.05463e-050	1
20.25	17	4.12311	14.2997	3.83677e-023	14.2997	8.05744e-102	8.10797e-051	1
20.27	22	4.69042	12.191	1.68103e-023	12.191	3.76633e-102	4.78801e-051	1
20.28	10	3.16228	11.2365	1.11031e-023	11.2365	2.57384e-102	3.67779e-051	1
20.3	10	3.16228	9.51218	4.82295e-024	9.51218	1.2009e-102	2.16807e-051	1
20.32	7	2.64575	8.0147	2.08297e-024	8.0147	5.59636e-103	1.2766e-051	1
20.33	17	4.12311	7.34387	1.36594e-024	7.34387	3.81861e-103	9.79165e-052	1
20.35	4	2	6.14424	5.84865e-025	6.14424	1.77627e-103	5.75546e-052	1
20.36	8	2.82843	5.61014	3.81884e-025	5.61014	1.21091e-103	4.41066e-052	1
20.38	5	2.23607	4.66071	1.62111e-025	4.66071	5.62236e-104	2.58804e-052	1
20.39	2	1.41421	4.24059	1.05394e-025	4.24059	3.82934e-104	1.9816e-052	1
20.41	6	2.44949	3.49817	4.43558e-026	3.49817	1.77475e-104	1.16072e-052	1
20.43	2	1.41421	2.87219	1.85604e-026	2.87219	8.21524e-105	6.79097e-053	1
20.44	3	1.73205	2.59796	1.19804e-026	2.59796	5.5868e-105	5.19213e-053	1
20.46	0	1	2.11807	4.97009e-027	2.11807	2.58138e-105	3.03246e-053	1
20.47	3	1.73205	1.9091	3.19429e-027	1.9091	1.75387e-105	2.31649e-053	1
20.49	1	1	1.54551	1.31378e-027	1.54551	8.08894e-106	1.35058e-053	1
20.51	4	2	1.2453	5.37247e-028	1.2453	3.72611e-106	7.86519e-054	1
20.52	1	1	1.11586	3.42818e-028	1.11586	2.52778e-106	5.99948e-054	1
20.54	1	1	0.892783	1.38986e-028	0.892783	1.16227e-106	3.48774e-054	1
20.55	0	1	0.797166	8.83053e-029	0.797166	7.87762e-107	2.65809e-054	1
20.57	0	1	0.633318	3.54935e-029	0.633318	3.61551e-107	1.54256e-054	1
20.58	1	1	0.563498	2.2454e-029	0.563498	2.44826e-107	1.1746e-054	1
20.6	0	1	0.44453	8.94766e-030	0.44453	1.1216e-107	6.80468e-055	1
20.62	0	1	0.349034	3.54511e-030	0.349034	5.13202e-108	3.93749e-055	1
20.63	1	1	0.308734	2.22666e-030	0.308734	3.46989e-108	2.99389e-055	1
20.65	0	1	0.240706	8.74637e-031	0.240706	1.58479e-108	1.72938e-055	1
20.66	0	1	0.212164	5.4699e-031	0.212164	1.07053e-108	1.3138e-055	1
20.68	1	1	0.164252	2.13014e-031	0.164252	4.88046e-109	7.57578e-056	1
20.7	0	1	0.126563	8.24788e-032	0.126563	2.22224e-109	4.36336e-056	1
