# exported by fityk 0.8.7
#5-Zn-EdelStahl:x	5-Zn-EdelStahl:y	5-Zn-EdelStahl:s	5-Zn-EdelStahl:F(x)	5-Zn-EdelStahl:%_1(x)	5-Zn-EdelStahl:%_2(x)	5-Zn-EdelStahl:%_3(x)	5-Zn-EdelStahl:a
11.3	3	1.73205	7.76322e-011	2.41087e-022	7.76322e-011	5.45316e-039	1
11.31	6	2.44949	5.53878e-011	1.57253e-022	5.53878e-011	3.70904e-039	1
11.33	0	1	2.80332e-011	6.65893e-023	2.80332e-011	1.71183e-039	1
11.34	3	1.73205	1.98864e-011	4.32301e-023	1.98864e-011	1.16158e-039	1
11.36	3	1.73205	9.95039e-012	1.81347e-023	9.95039e-012	5.33572e-040	1
11.38	2	1.41421	4.94091e-012	7.55983e-024	4.94091e-012	2.44325e-040	1
11.39	3	1.73205	3.47173e-012	4.86959e-024	3.47173e-012	1.65136e-040	1
11.41	7	2.64575	1.70427e-012	2.011e-024	1.70427e-012	7.52599e-041	1
11.42	3	1.73205	1.19067e-012	1.28929e-024	1.19067e-012	5.0747e-041	1
11.44	4	2	5.7784e-013	5.27456e-025	5.7784e-013	2.30185e-041	1
11.46	3	1.73205	2.78297e-013	2.14437e-025	2.78297e-013	1.04082e-041	1
11.47	4	2	1.92582e-013	1.36407e-025	1.92582e-013	6.9905e-042	1
11.49	7	2.64575	9.16941e-014	5.49375e-026	9.16941e-014	3.14594e-042	1
11.5	2	1.41421	6.309e-014	3.47827e-026	6.309e-014	2.10794e-042	1
11.52	3	1.73205	2.9697e-014	1.38775e-026	2.9697e-014	9.44159e-043	1
11.53	3	1.73205	2.03163e-014	8.74513e-027	2.03163e-014	6.3114e-043	1
11.55	3	1.73205	9.45412e-015	3.45647e-027	9.45412e-015	2.81357e-043	1
11.57	4	2	4.36597e-015	1.35761e-027	4.36597e-015	1.25032e-043	1
11.58	1	1	2.95847e-015	8.48844e-028	2.95847e-015	8.3251e-044	1
11.6	2	1.41421	1.35068e-015	3.30285e-028	1.35068e-015	3.68212e-044	1
11.61	3	1.73205	9.10023e-016	2.05541e-028	9.10023e-016	2.4459e-044	1
11.63	1	1	4.10736e-016	7.92279e-029	4.10736e-016	1.07669e-044	1
11.65	1	1	1.83974e-016	3.03483e-029	1.83974e-016	4.72473e-045	1
11.66	1	1	1.22775e-016	1.87388e-029	1.22775e-016	3.12612e-045	1
11.68	3	1.73205	5.43664e-017	7.11077e-030	5.43664e-017	1.36532e-045	1
11.69	3	1.73205	3.60742e-017	4.37001e-030	3.60742e-017	9.01231e-046	1
11.71	2	1.41421	1.57922e-017	1.64276e-030	1.57922e-017	3.91752e-046	1
11.72	5	2.23607	1.04189e-017	1.00484e-030	1.04189e-017	2.57979e-046	1
11.74	4	2	4.50912e-018	3.74203e-031	4.50912e-018	1.11611e-046	1
11.76	0	1	1.93662e-018	1.38482e-031	1.93662e-018	4.81345e-047	1
11.77	4	2	1.26555e-018	8.40459e-032	1.26555e-018	3.15732e-047	1
11.79	3	1.73205	5.37351e-019	3.0812e-032	5.37351e-019	1.35523e-047	1
11.8	1	1	3.49143e-019	1.86124e-032	3.49143e-019	8.86847e-048	1
11.82	3	1.73205	1.46558e-019	6.75962e-033	1.46558e-019	3.7887e-048	1
11.84	4	2	6.10515e-020	2.43962e-033	6.10515e-020	1.61347e-048	1
11.85	3	1.73205	3.92913e-020	1.46218e-033	3.92913e-020	1.05168e-048	1
11.87	2	1.41421	1.61812e-020	5.22777e-034	1.61812e-020	4.45761e-049	1
11.88	5	2.23607	1.03544e-020	3.11856e-034	1.03544e-020	2.89866e-049	1
11.9	4	2	4.21562e-021	1.10456e-034	4.21562e-021	1.22281e-049	1
11.91	2	1.41421	2.68218e-021	6.55819e-035	2.68218e-021	7.93281e-050	1
11.93	6	2.44949	1.07957e-021	2.3011e-035	1.07957e-021	3.3307e-050	1
11.95	3	1.73205	4.3122e-022	8.0235e-036	4.3122e-022	1.39403e-050	1
11.96	4	2	2.71756e-022	4.72669e-036	2.71756e-022	9.00801e-051	1
11.98	5	2.23607	1.07313e-022	1.63269e-036	1.07313e-022	3.75243e-051	1
11.99	2	1.41421	6.72427e-023	9.57317e-037	6.72427e-023	2.41903e-051	1
12.01	4	2	2.62508e-023	3.27581e-037	2.62508e-023	1.00293e-051	1
12.03	1	1	1.01701e-023	1.11394e-037	1.01701e-023	4.14505e-052	1
12.04	2	1.41421	6.31207e-024	6.48054e-038	6.31207e-024	2.66162e-052	1
12.06	2	1.41421	2.41757e-024	2.18308e-038	2.41757e-024	1.09484e-052	1
12.07	2	1.41421	1.4919e-024	1.26409e-038	1.4919e-024	7.01357e-053	1
12.09	1	1	5.649e-025	4.21846e-039	5.649e-025	2.87137e-053	1
12.1	3	1.73205	3.46612e-025	2.43121e-039	3.46612e-025	1.83506e-053	1
12.12	3	1.73205	1.29748e-025	8.03739e-040	1.29748e-025	7.47734e-054	1
12.14	3	1.73205	4.81995e-026	2.6405e-040	4.81995e-026	3.0372e-054	1
12.15	3	1.73205	2.92934e-026	1.50991e-040	2.92934e-026	1.9334e-054	1
12.17	1	1	1.07581e-026	4.91405e-041	1.07581e-026	7.81616e-055	1
12.18	1	1	6.50094e-027	2.79681e-041	6.50094e-027	4.96381e-055	1
12.2	2	1.41421	2.3603e-027	9.01715e-042	2.3603e-027	1.99725e-055	1
12.22	2	1.41421	8.50439e-028	2.88904e-042	8.50439e-028	8.01086e-056	1
12.23	3	1.73205	5.09023e-028	1.63145e-042	5.09023e-028	5.06745e-056	1
12.25	1	1	1.81317e-028	5.17816e-043	1.81317e-028	2.02293e-056	1
12.26	2	1.41421	1.07906e-028	2.91042e-043	1.07906e-028	1.27663e-056	1
12.28	1	1	3.79989e-029	9.15111e-044	3.79989e-029	5.07227e-057	1
12.29	3	1.73205	2.24849e-029	5.11932e-044	2.24849e-029	3.19343e-057	1
12.31	2	1.41421	7.82783e-030	1.59459e-044	7.82783e-030	1.26282e-057	1
12.33	0	1	2.70443e-030	4.93584e-045	2.70443e-030	4.97799e-058	1
12.34	2	1.41421	1.58508e-030	2.73967e-045	1.58508e-030	3.12174e-058	1
12.36	1	1	5.4139e-031	8.40095e-046	5.4139e-031	1.22477e-058	1
12.37	5	2.23607	3.15498e-031	4.64113e-046	3.15498e-031	7.66253e-059	1
12.39	2	1.41421	1.06533e-031	1.40985e-046	1.06533e-031	2.9921e-059	1
12.4	4	2	6.17279e-032	7.7522e-047	6.17279e-032	1.86752e-059	1
12.42	4	2	2.06059e-032	2.33287e-047	2.06059e-032	7.25796e-060	1
12.44	1	1	6.82632e-033	6.97644e-048	6.82632e-033	2.81187e-060	1
12.45	3	1.73205	3.91778e-033	3.80614e-048	3.91778e-033	1.74812e-060	1
12.47	3	1.73205	1.2831e-033	1.12758e-048	1.2831e-033	6.74057e-061	1
12.48	4	2	7.32194e-034	6.12287e-049	7.32194e-034	4.18067e-061	1
12.5	10	3.16228	2.37067e-034	1.79694e-049	2.37067e-034	1.60441e-061	1
12.52	2	1.41421	7.61727e-035	5.2407e-050	7.61727e-035	6.13787e-062	1
12.53	4	2	4.30546e-035	2.82356e-050	4.30546e-035	3.79188e-062	1
12.55	5	2.23607	1.36765e-035	8.15774e-051	1.36765e-035	1.44378e-062	1
12.56	1	1	7.68612e-036	4.37458e-051	7.68612e-036	8.89838e-063	1
12.58	1	1	2.41372e-036	1.25206e-051	2.41372e-036	3.37212e-063	1
12.59	2	1.41421	1.34875e-036	6.68269e-052	1.34875e-036	2.07341e-063	1
12.61	2	1.41421	4.18733e-037	1.89478e-052	4.18733e-037	7.82028e-064	1
12.63	4	2	1.2901e-037	5.33882e-053	1.2901e-037	2.94029e-064	1
12.64	4	2	7.14044e-038	2.82727e-053	7.14044e-038	1.80078e-064	1
12.66	3	1.73205	2.1749e-038	7.8917e-054	2.1749e-038	6.73866e-065	1
12.67	4	2	1.19688e-038	4.1596e-054	1.19688e-038	4.11733e-065	1
12.69	1	1	3.60405e-039	1.1502e-054	3.60405e-039	1.53347e-065	1
12.71	5	2.23607	1.07699e-039	3.1606e-055	1.07699e-039	5.69329e-066	1
12.72	2	1.41421	5.87056e-040	1.65291e-055	5.87056e-040	3.46493e-066	1
12.74	8	2.82843	1.73431e-040	4.4995e-056	1.73431e-040	1.28035e-066	1
12.75	3	1.73205	9.39956e-041	2.34208e-056	9.39956e-041	7.77377e-067	1
12.77	1	1	2.74524e-041	6.31589e-057	2.74524e-041	2.85898e-067	1
12.78	1	1	1.47936e-041	3.27213e-057	1.47936e-041	1.73176e-067	1
12.8	2	1.41421	4.27141e-042	8.74139e-058	4.27141e-042	6.33887e-068	1
12.82	1	1	1.22392e-042	2.32065e-058	1.22392e-042	2.31296e-068	1
12.83	5	2.23607	6.53281e-043	1.19289e-058	6.53281e-043	1.3955e-068	1
12.85	3	1.73205	1.85058e-043	3.13724e-059	1.85058e-043	5.06795e-069	1
12.86	4	2	9.82125e-044	1.60509e-059	9.82125e-044	3.05048e-069	1
12.88	1	1	2.75042e-044	4.18179e-060	2.75042e-044	1.10259e-069	1
12.9	2	1.41421	7.6439e-045	1.08269e-060	7.6439e-045	3.97275e-070	1
12.91	3	1.73205	4.01818e-045	5.49608e-061	4.01818e-045	2.38186e-070	1
12.93	3	1.73205	1.104e-045	1.40965e-061	1.104e-045	8.54156e-071	1
12.94	4	2	5.77029e-046	7.12229e-062	5.77029e-046	5.10898e-071	1
12.96	3	1.73205	1.56734e-046	1.80965e-062	1.56734e-046	1.82348e-071	1
12.97	1	1	8.14524e-047	9.10043e-063	8.14524e-047	1.08811e-071	1
12.99	1	1	2.18724e-047	2.29063e-063	2.18724e-047	3.86531e-072	1
13.01	2	1.41421	5.82869e-048	5.72961e-064	5.82869e-048	1.36876e-072	1
13.02	3	1.73205	3.0003e-048	2.85884e-064	3.0003e-048	8.13551e-073	1
13.04	2	1.41421	7.90434e-049	7.08399e-065	7.90434e-049	2.8673e-073	1
13.05	1	1	4.0455e-049	3.51804e-065	4.0455e-049	1.70021e-073	1
13.07	3	1.73205	1.05365e-049	8.63587e-066	1.05365e-049	5.96399e-074	1
13.09	1	1	2.72338e-050	2.10664e-066	2.72338e-050	2.08546e-074	1
13.1	3	1.73205	1.3806e-050	1.03803e-066	1.3806e-050	1.23174e-074	1
13.12	5	2.23607	3.5278e-051	2.50848e-067	3.5278e-051	4.28675e-075	1
13.13	4	2	1.77819e-051	1.23024e-067	1.77819e-051	2.52592e-075	1
13.15	0	1	4.49198e-052	2.94516e-068	4.49198e-052	8.74932e-076	1
13.16	3	1.73205	2.25125e-052	1.43763e-068	2.25125e-052	5.14325e-076	1
13.18	2	1.41421	5.62224e-053	3.40943e-069	5.62224e-053	1.77312e-076	1
13.2	6	2.44949	1.39341e-053	8.03516e-070	1.39341e-053	6.09352e-077	1
13.21	4	2	6.91703e-054	3.89162e-070	6.91703e-054	3.56796e-077	1
13.23	1	1	1.69478e-054	9.08575e-071	1.69478e-054	1.22038e-077	1
13.24	3	1.73205	8.36502e-055	4.37981e-071	8.36502e-055	7.12886e-078	1
13.26	3	1.73205	2.02622e-055	1.01298e-071	2.02622e-055	2.42684e-078	1
13.28	1	1	4.87069e-056	2.32824e-072	4.87069e-056	8.23556e-079	1
13.29	2	1.41421	2.38121e-056	1.11358e-072	2.38121e-056	4.79187e-079	1
13.31	6	2.44949	5.65883e-057	2.5355e-073	5.65883e-057	1.61846e-079	1
13.32	3	1.73205	2.75072e-057	1.20702e-073	2.75072e-057	9.39478e-080	1
13.34	9	3	6.46251e-058	2.72254e-074	6.46251e-058	3.15812e-080	1
13.35	0	1	3.12345e-058	1.28998e-074	3.12345e-058	1.82889e-080	1
13.37	2	1.41421	7.2546e-059	2.88244e-075	7.2546e-059	6.11891e-081	1
13.39	4	2	1.67215e-059	6.40054e-076	1.67215e-059	2.04076e-081	1
13.4	2	1.41421	8.00504e-060	3.00901e-076	8.00504e-060	1.17717e-081	1
13.42	3	1.73205	1.82411e-060	6.61906e-077	1.82411e-060	3.90752e-082	1
13.43	6	2.44949	8.68264e-061	3.09715e-077	8.68264e-061	2.24864e-082	1
13.45	2	1.41421	1.95598e-061	6.74919e-078	1.95598e-061	7.42896e-083	1
13.46	3	1.73205	9.25717e-062	3.14323e-078	9.25717e-062	4.265e-083	1
13.48	4	2	2.06166e-062	6.78552e-079	2.06166e-062	1.4024e-083	1
13.5	2	1.41421	4.55658e-063	1.45569e-079	4.55658e-063	4.59682e-084	1
13.51	3	1.73205	2.13603e-063	6.72652e-080	2.13603e-063	2.62867e-084	1
13.53	2	1.41421	4.66717e-064	1.42953e-080	4.66717e-064	8.57563e-085	1
13.54	2	1.41421	2.17537e-064	6.57466e-081	2.17537e-064	4.89235e-085	1
13.56	3	1.73205	4.69902e-065	1.38418e-081	4.69902e-065	1.58852e-085	1
13.58	1	1	1.00731e-065	2.89595e-082	1.00731e-065	5.1416e-086	1
13.59	3	1.73205	4.65048e-066	1.32151e-082	4.65048e-066	2.92171e-086	1
13.61	2	1.41421	9.85552e-067	2.73895e-083	9.85552e-067	9.41214e-087	1
13.62	2	1.41421	4.52404e-067	1.244e-083	4.52404e-067	5.33581e-087	1
13.64	3	1.73205	9.47837e-068	2.55419e-084	9.47837e-068	1.71079e-087	1
13.65	3	1.73205	4.32607e-068	1.15465e-084	4.32607e-068	9.67567e-088	1
13.67	2	1.41421	8.96036e-069	2.34854e-085	8.96036e-069	3.08761e-088	1
13.69	2	1.41421	1.8418e-069	4.74708e-086	1.8418e-069	9.82189e-089	1
13.7	2	1.41421	8.32637e-070	2.12921e-086	8.32637e-070	5.53309e-089	1
13.72	2	1.41421	1.69199e-070	4.26348e-087	1.69199e-070	1.7518e-089	1
13.73	2	1.41421	7.60543e-071	1.90334e-087	7.60543e-071	9.84532e-090	1
13.75	5	2.23607	1.52788e-071	3.77553e-088	1.52788e-071	3.10237e-090	1
13.77	6	2.44949	3.04607e-072	7.44249e-089	3.04607e-072	9.7451e-091	1
13.78	5	2.23607	1.35619e-072	3.29661e-089	1.35619e-072	5.45531e-091	1
13.8	2	1.41421	2.67299e-073	6.43762e-090	2.67299e-073	1.70552e-091	1
13.81	2	1.41421	1.18329e-073	2.83814e-090	1.18329e-073	9.52496e-092	1
13.83	2	1.41421	2.30564e-074	5.49045e-091	2.30564e-074	2.96379e-092	1
13.84	2	1.41421	1.01484e-074	2.40921e-091	1.01484e-074	1.6513e-092	1
13.86	2	1.41421	1.9549e-075	4.61707e-092	1.9549e-075	5.11393e-093	1
13.88	3	1.73205	3.73709e-076	8.79299e-093	3.73709e-076	1.57876e-093	1
13.89	2	1.41421	1.62928e-076	3.82826e-093	1.62928e-076	8.76155e-094	1
13.91	3	1.73205	3.07914e-077	7.22251e-094	3.07914e-077	2.69207e-094	1
13.92	5	2.23607	1.33476e-077	3.12976e-094	1.33476e-077	1.49048e-094	1
13.94	5	2.23607	2.49381e-078	5.84946e-095	2.49381e-078	4.55801e-095	1
13.96	4	2	4.62388e-079	1.08642e-095	4.62388e-079	1.38949e-095	1
13.97	1	1	1.98534e-079	4.6711e-096	1.98534e-079	7.66272e-096	1
13.99	6	2.44949	3.63919e-080	8.59446e-097	3.63919e-080	2.32493e-096	1
14	0	1	1.55362e-080	3.67788e-097	1.55362e-080	1.27911e-096	1
14.02	3	1.73205	2.81539e-081	6.70371e-098	2.81539e-081	3.8626e-097	1
14.03	5	2.23607	1.19507e-081	2.85531e-098	1.19507e-081	2.12008e-097	1
14.05	2	1.41421	2.14098e-082	5.1557e-099	2.14098e-082	6.37191e-098	1
14.07	1	1	3.80641e-083	9.25123e-100	3.80641e-083	1.90905e-098	1
14.08	7	2.64575	1.60038e-083	3.90963e-100	1.60038e-083	1.0437e-098	1
14.1	0	1	2.81288e-084	6.94968e-101	2.81288e-084	3.11221e-099	1
14.11	2	1.41421	1.17591e-084	2.9232e-101	1.17591e-084	1.69747e-099	1
14.13	1	1	2.04327e-085	5.14761e-102	2.04327e-085	5.03779e-100	1
14.15	1	1	3.52341e-086	9.00805e-103	3.52341e-086	1.49042e-100	1
14.16	1	1	1.45894e-086	3.75944e-103	1.45894e-086	8.09709e-101	1
14.18	1	1	2.48715e-087	6.51726e-104	2.48715e-087	2.3842e-101	1
14.19	4	2	1.02397e-087	2.70717e-104	1.02397e-087	1.29222e-101	1
14.21	3	1.73205	1.72575e-088	4.64916e-105	1.72575e-088	3.787e-102	1
14.22	1	1	7.06443e-089	1.92214e-105	7.06443e-089	2.04768e-102	1
14.24	7	2.64575	1.17704e-089	3.2701e-106	1.17704e-089	5.97263e-103	1
14.26	2	1.41421	1.9462e-090	5.5286e-107	1.9462e-090	1.7366e-103	1
14.27	5	2.23607	7.89118e-091	2.26789e-107	7.89118e-091	9.35308e-104	1
14.29	0	1	1.28992e-091	3.79834e-108	1.28992e-091	2.70667e-104	1
14.3	1	1	5.20034e-092	1.55081e-108	5.20034e-092	1.45432e-104	1
14.32	1	1	8.40386e-093	2.57305e-109	8.40386e-093	4.18877e-105	1
14.34	3	1.73205	1.34775e-093	4.24245e-110	1.34775e-093	1.20266e-105	1
14.35	4	2	5.38185e-094	1.71862e-110	5.38185e-094	6.43661e-106	1
14.37	2	1.41421	8.53273e-095	2.80714e-111	8.53273e-095	1.83933e-106	1
14.38	3	1.73205	3.38784e-095	1.13184e-111	3.38784e-095	9.82077e-107	1
14.4	1	1	5.31012e-096	1.83142e-112	5.31012e-096	2.79314e-107	1
14.41	1	1	2.09629e-096	7.34967e-113	2.09629e-096	1.48783e-107	1
14.43	1	1	3.24832e-097	1.17811e-113	3.24832e-097	4.21157e-108	1
14.45	1	1	4.99515e-098	1.87665e-114	4.99515e-098	1.18841e-108	1
14.46	1	1	1.95322e-098	7.47243e-115	1.95322e-098	6.30542e-109	1
14.48	4	2	2.96938e-099	1.17917e-115	2.96938e-099	1.77085e-109	1
14.49	4	2	1.15446e-099	4.67319e-116	1.15446e-099	9.37352e-110	1
14.51	1	1	1.73509e-100	7.30541e-117	1.73509e-100	2.62009e-110	1
14.53	0	1	2.58789e-101	1.13489e-117	2.58789e-101	7.30061e-111	1
14.54	4	2	9.96586e-102	4.46261e-118	9.96586e-102	3.84917e-111	1
14.56	1	1	1.46948e-102	6.86777e-119	1.46948e-102	1.06747e-111	1
14.57	2	1.41421	5.6266e-103	2.68787e-119	5.6266e-103	5.61484e-112	1
14.59	2	1.41421	8.20203e-104	4.09782e-120	8.20203e-104	1.54979e-112	1
14.6	2	1.41421	3.12259e-104	1.59626e-120	3.12259e-104	8.13252e-113	1
14.62	0	1	4.50003e-105	2.41083e-121	4.50003e-105	2.23411e-113	1
14.64	2	1.41421	6.43576e-106	3.61831e-122	6.43576e-106	6.11808e-114	1
14.65	6	2.44949	2.42688e-106	1.39847e-122	2.42688e-106	3.19784e-114	1
14.67	1	1	3.43129e-107	2.07927e-123	3.43129e-107	8.71589e-115	1
14.68	3	1.73205	1.28653e-107	7.99869e-124	1.28653e-107	4.54492e-115	1
14.7	6	2.44949	1.79826e-108	1.17813e-124	1.79826e-108	1.2329e-115	1
14.71	4	2	6.7039e-109	4.51086e-125	6.7039e-109	6.41377e-116	1
14.73	5	2.23607	9.26376e-110	6.58189e-126	9.26376e-110	1.73165e-116	1
14.75	0	1	1.27037e-110	9.54377e-127	1.27037e-110	4.66054e-117	1
14.76	6	2.44949	4.69093e-111	3.62564e-127	4.69093e-111	2.41497e-117	1
14.78	1	1	6.35958e-112	5.208e-128	6.35958e-112	6.46894e-118	1
14.79	1	1	2.33491e-112	1.96922e-128	2.3349e-112	3.34411e-118	1
14.81	1	1	3.12942e-113	2.80219e-129	3.12942e-113	8.91554e-119	1
14.83	3	1.73205	4.1624e-114	3.96259e-130	4.16237e-114	2.36944e-119	1
14.84	3	1.73205	1.5137e-114	1.48662e-130	1.51369e-114	1.22006e-119	1
14.86	2	1.41421	1.99043e-115	2.08257e-131	1.9904e-115	3.22718e-120	1
14.87	3	1.73205	7.19709e-116	7.77638e-132	7.19693e-116	1.6578e-120	1
14.89	2	1.41421	9.35612e-117	1.07918e-132	9.35569e-117	4.36435e-121	1
14.9	2	1.41421	3.36376e-117	4.01081e-133	3.36354e-117	2.23666e-121	1
14.92	2	1.41421	4.32323e-118	5.51398e-134	4.32265e-118	5.8605e-122	1
14.94	4	2	5.51452e-119	7.53316e-135	5.51299e-119	1.53073e-122	1
14.95	4	2	1.96397e-119	2.77787e-135	1.96319e-119	7.81389e-123	1
14.97	2	1.41421	2.47731e-120	3.7596e-136	2.47528e-120	2.03131e-123	1
14.98	5	2.23607	8.77455e-121	1.37986e-136	8.7642e-121	1.03447e-123	1
15	1	1	1.09512e-121	1.85004e-137	1.09245e-121	2.67653e-124	1
15.02	5	2.23607	1.35827e-122	2.46494e-138	1.35136e-122	6.90332e-125	1
15.03	1	1	4.77431e-123	8.9763e-139	4.7393e-123	3.50176e-125	1
15.05	2	1.41421	5.88565e-124	1.18478e-139	5.79576e-124	8.98913e-126	1
15.06	2	1.41421	2.06649e-124	4.29427e-140	2.021e-124	4.54903e-126	1
15.08	0	1	2.55958e-125	5.61498e-141	2.44336e-125	1.16224e-126	1
15.09	5	2.23607	9.05816e-126	2.02561e-141	8.47139e-126	5.86772e-127	1
15.11	6	2.44949	1.16172e-126	2.62381e-142	1.01252e-126	1.49208e-127	1
15.13	2	1.41421	1.57919e-127	3.37743e-143	1.20097e-127	3.78219e-128	1
15.14	2	1.41421	6.02632e-128	1.20891e-143	4.12434e-128	1.90198e-128	1
15.16	3	1.73205	9.63474e-129	1.54158e-144	4.83628e-129	4.79846e-129	1
15.17	4	2	4.05871e-129	5.49199e-145	1.65137e-129	2.40734e-129	1
15.19	1	1	7.95914e-130	6.93775e-146	1.91438e-130	6.04477e-130	1
15.21	2	1.41421	1.73329e-130	8.70934e-147	2.20238e-131	1.51305e-130	1
15.22	7	2.64575	8.3058e-131	3.07856e-147	7.44871e-132	7.56093e-131	1
15.24	6	2.44949	1.96834e-131	3.82853e-148	8.47172e-133	1.88362e-131	1
15.25	1	1	9.67539e-132	1.34696e-148	2.84887e-133	9.39051e-132	1
15.27	6	2.44949	2.36041e-132	1.65941e-149	3.20324e-134	2.32837e-132	1
15.28	1	1	1.16874e-132	5.81078e-150	1.07103e-134	1.15803e-132	1
15.3	3	1.73205	2.86969e-133	7.09174e-151	1.19054e-135	2.85779e-133	1
15.32	2	1.41421	7.04336e-134	8.60101e-152	1.31331e-136	7.03023e-134	1
15.33	1	1	3.48712e-134	2.98832e-152	4.34948e-137	3.48277e-134	1
15.35	5	2.23607	8.53201e-135	3.59038e-153	4.74337e-138	8.52727e-135	1
15.36	2	1.41421	4.21599e-135	1.24159e-153	1.56196e-138	4.21443e-135	1
15.38	4	2	1.02716e-135	1.47777e-154	1.68401e-139	1.027e-135	1
15.4	1	1	2.49494e-136	1.7479e-155	1.80178e-140	2.49476e-136	1
15.41	4	2	1.22819e-136	5.99724e-156	5.87677e-141	1.22813e-136	1
15.43	5	2.23607	2.96935e-137	7.02712e-157	6.21617e-142	2.96928e-137	1
15.44	2	1.41421	1.4583e-137	2.39977e-157	2.01591e-142	1.45828e-137	1
15.46	1	1	3.50909e-138	2.78557e-158	2.10805e-143	3.50907e-138	1
15.47	2	1.41421	1.71932e-138	9.46814e-159	6.79738e-144	1.71931e-138	1
15.49	1	1	4.11767e-139	1.08874e-159	7.0271e-145	4.11766e-139	1
15.51	1	1	9.83056e-140	1.24413e-160	7.20932e-146	9.83055e-140	1
15.52	5	2.23607	4.79764e-140	4.19579e-161	2.30255e-146	4.79764e-140	1
15.54	3	1.73205	1.13999e-140	4.74974e-162	2.33536e-147	1.13999e-140	1
15.55	6	2.44949	5.55038e-141	1.59433e-162	7.4162e-148	5.55038e-141	1
15.57	5	2.23607	1.31262e-141	1.78793e-163	7.43619e-149	1.31262e-141	1
15.59	4	2	3.09448e-142	1.99252e-164	7.39951e-150	3.09448e-142	1
15.6	1	1	1.50072e-142	6.63601e-165	2.32748e-150	1.50072e-142	1
15.62	2	1.41421	3.52121e-143	7.32615e-166	2.28962e-151	3.52121e-143	1
15.63	1	1	1.70363e-143	2.42851e-166	7.16075e-152	1.70363e-143	1
15.65	6	2.44949	3.97845e-144	2.65599e-167	6.96404e-153	3.97845e-144	1
15.66	4	2	1.9203e-144	8.7629e-168	2.16556e-153	1.9203e-144	1
15.68	2	1.41421	4.46328e-145	9.49404e-169	2.08208e-154	4.46328e-145	1
15.7	0	1	1.03411e-145	1.02219e-169	1.9866e-155	1.03411e-145	1
15.71	4	2	4.97178e-146	3.3462e-170	6.11888e-156	4.97178e-146	1
15.73	4	2	1.14649e-146	3.56904e-171	5.77177e-157	1.14649e-146	1
15.74	2	1.41421	5.49906e-147	1.16287e-171	1.7676e-157	5.49906e-147	1
15.76	2	1.41421	1.2621e-147	1.2287e-172	1.64834e-158	1.2621e-147	1
15.77	1	1	6.03924e-148	3.98458e-173	5.0192e-159	6.03924e-148	1
15.79	3	1.73205	1.37954e-148	4.17077e-174	4.62724e-160	1.37954e-148	1
15.81	4	2	3.14134e-149	4.33837e-175	4.23344e-161	3.14134e-149	1
15.82	3	1.73205	1.49724e-149	1.39592e-175	1.27684e-161	1.49724e-149	1
15.84	2	1.41421	3.39326e-150	1.43844e-176	1.15487e-162	3.39326e-150	1
15.85	2	1.41421	1.61349e-150	4.60663e-177	3.46328e-163	1.61349e-150	1
15.87	2	1.41421	3.63948e-151	4.70251e-178	3.09677e-164	3.63948e-151	1
15.89	1	1	8.18354e-152	4.77038e-179	2.74799e-165	8.18354e-152	1
15.9	2	1.41421	3.87595e-152	1.51581e-179	8.16251e-166	3.87595e-152	1
15.92	3	1.73205	8.67413e-153	1.5233e-180	7.16069e-167	8.67413e-153	1
15.93	3	1.73205	4.09861e-153	4.81765e-181	2.11484e-167	4.09861e-153	1
15.95	5	2.23607	9.12912e-154	4.79616e-182	1.83414e-168	9.12912e-154	1
15.96	5	2.23607	4.3034e-154	1.50974e-182	5.38601e-169	4.3034e-154	1
15.98	7	2.64575	9.54004e-155	1.48894e-183	4.61794e-170	9.54004e-155	1
16	2	1.41421	2.10823e-155	1.45925e-184	3.92929e-171	2.10823e-155	1
16.01	2	1.41421	9.89896e-156	4.55761e-185	1.14289e-171	9.89896e-156	1
16.03	7	2.64575	2.17723e-156	4.42494e-186	9.61376e-173	2.17723e-156	1
16.04	4	2	1.01987e-156	1.37554e-186	2.78032e-173	1.01987e-156	1
16.06	2	1.41421	2.23258e-157	1.323e-187	2.31212e-174	2.23258e-157	1
16.08	3	1.73205	4.87187e-158	1.26452e-188	1.90814e-175	4.87187e-158	1
16.09	3	1.73205	2.27315e-158	3.90022e-189	5.46595e-176	2.27315e-158	1
16.11	1	1	4.93699e-159	3.69294e-190	4.45954e-177	4.93699e-159	1
16.12	0	1	2.29809e-159	1.13369e-190	1.27016e-177	2.29809e-159	1
16.14	2	1.41421	4.9676e-160	1.06339e-191	1.02449e-178	4.9676e-160	1
16.15	4	2	2.30687e-160	3.24918e-192	2.90128e-179	2.30687e-160	1
16.17	0	1	4.96306e-161	3.0192e-193	2.31348e-180	4.96306e-161	1
16.19	1	1	1.0644e-161	2.78796e-194	1.83073e-181	1.0644e-161	1
16.2	0	1	4.92345e-162	8.4521e-195	5.13522e-182	4.92345e-162	1
16.22	4	2	1.05092e-162	7.73175e-196	4.01739e-183	1.05092e-162	1
16.23	2	1.41421	4.84963e-163	2.33299e-196	1.12045e-183	4.84963e-163	1
16.25	2	1.41421	1.03028e-163	2.11419e-197	8.66565e-185	1.03028e-163	1
16.27	0	1	2.18189e-164	1.90394e-198	6.65111e-186	2.18189e-164	1
16.28	3	1.73205	1.0029e-164	5.70015e-199	1.83737e-186	1.0029e-164	1
