# exported by fityk 0.8.7
#12-X:x	12-X:y	12-X:s	12-X:F(x)	12-X:%_1(x)	12-X:%_2(x)	12-X:%_4(x)	12-X:%_6(x)	12-X:a
14.41	37	6.08276	43.7271	2.22756e-046	1.06824e-006	43.7271	7.20571e-042	1
14.43	35	5.91608	46.1802	7.05192e-047	6.84897e-007	46.1802	3.40566e-042	1
14.45	43	6.55744	48.6241	2.2194e-047	4.3702e-007	48.6241	1.60509e-042	1
14.46	50	7.07107	49.8377	1.24235e-047	3.48466e-007	49.8377	1.10075e-042	1
14.48	46	6.78233	52.2384	3.8757e-048	2.2076e-007	52.2384	5.16588e-043	1
14.49	64	8	53.4213	2.15996e-048	1.75396e-007	53.4213	3.53519e-043	1
14.51	43	6.55744	55.742	6.67924e-049	1.10322e-007	55.742	1.65207e-043	1
14.53	67	8.18535	57.9884	2.05333e-049	6.90601e-008	57.9884	7.69872e-044	1
14.54	60	7.74597	59.0786	1.13597e-049	5.45419e-008	59.0786	5.24992e-044	1
14.56	75	8.66025	61.1822	3.4616e-050	3.38983e-008	61.1822	2.43614e-044	1
14.57	78	8.83176	62.1915	1.90666e-050	2.66761e-008	62.1915	1.65774e-044	1
14.59	60	7.74597	64.1154	5.75914e-051	1.64609e-008	64.1154	7.65994e-045	1
14.6	82	9.05539	65.026	3.15823e-051	1.29074e-008	65.026	5.20139e-045	1
14.62	63	7.93725	66.7351	9.45591e-052	7.90775e-009	66.7351	2.39325e-045	1
14.64	83	9.11043	68.283	2.81458e-052	4.82157e-009	68.283	1.09807e-045	1
14.65	89	9.43398	68.9923	1.53219e-052	3.75818e-009	68.9923	7.43001e-046	1
14.67	73	8.544	70.274	4.52063e-053	2.27507e-009	70.274	3.39461e-046	1
14.68	89	9.43398	70.8437	2.45011e-053	1.76696e-009	70.8437	2.29208e-046	1
14.7	88	9.38083	71.8343	7.16553e-054	1.06201e-009	71.8343	1.04278e-046	1
14.71	78	8.83176	72.253	3.86655e-054	8.21862e-010	72.253	7.02604e-047	1
14.73	82	9.05539	72.9328	1.12089e-054	4.90438e-010	72.9328	3.18296e-047	1
14.75	74	8.60233	73.3973	3.23036e-055	2.91266e-010	73.3973	1.43788e-047	1
14.76	84	9.16515	73.5475	1.73037e-055	2.2406e-010	73.5475	9.65405e-048	1
14.78	86	9.27362	73.682	4.94316e-056	1.32116e-010	73.682	4.34272e-048	1
14.79	77	8.77496	73.6661	2.63622e-056	1.01267e-010	73.6661	2.90957e-048	1
14.81	85	9.21954	73.4679	7.46488e-057	5.92847e-011	73.4679	1.30329e-048	1
14.83	92	9.59166	73.0497	2.10143e-057	3.45412e-011	73.0497	5.82137e-049	1
14.84	94	9.69536	72.7591	1.11251e-057	2.63182e-011	72.7591	3.88649e-049	1
14.86	83	9.11043	72.0186	3.10436e-058	1.52242e-011	72.0186	1.72863e-049	1
14.87	71	8.42615	71.5701	1.63625e-058	1.15583e-011	71.5701	1.15163e-049	1
14.89	79	8.88819	70.5221	4.52578e-059	6.63826e-012	70.5221	5.10057e-050	1
14.9	70	8.3666	69.9247	2.37498e-059	5.02175e-012	69.9247	3.39086e-050	1
14.92	71	8.42615	68.5898	6.51148e-060	2.86351e-012	68.5898	1.49546e-050	1
14.94	67	8.18535	67.078	1.7748e-060	1.62504e-012	67.078	6.57674e-051	1
14.95	67	8.18535	66.2596	9.24548e-061	1.22199e-012	66.2596	4.35681e-051	1
14.97	54	7.34847	64.5068	2.49791e-061	6.88522e-013	64.5068	1.90794e-051	1
14.98	65	8.06226	63.5759	1.29552e-061	5.15897e-013	63.5759	1.26126e-051	1
15	51	7.14143	61.6148	3.46949e-062	2.88599e-013	61.6148	5.49995e-052	1
15.02	59	7.68115	59.5344	9.23717e-063	1.60675e-013	59.5344	2.3916e-052	1
15.03	61	7.81025	58.4546	4.75576e-063	1.19673e-013	58.4546	1.5754e-052	1
15.05	48	6.9282	56.2261	1.25507e-063	6.61506e-014	56.2261	6.82151e-053	1
15.06	59	7.68115	55.0816	6.43336e-064	4.90934e-014	55.0816	4.48399e-053	1
15.08	42	6.48074	52.7427	1.68292e-064	2.69428e-014	52.7427	1.93336e-053	1
15.09	45	6.7082	51.5525	8.58855e-065	1.99239e-014	51.5525	1.26817e-053	1
15.11	51	7.14143	49.1407	2.227e-065	1.08562e-014	49.1407	5.44482e-054	1
15.13	36	6	46.7007	5.74081e-066	5.88711e-015	46.7007	2.33112e-054	1
15.14	49	7	45.4752	2.90833e-066	4.32748e-015	45.4752	1.52368e-054	1
15.16	44	6.63325	43.0222	7.43141e-067	2.32993e-015	43.0222	6.49582e-055	1
15.17	30	5.47723	41.7986	3.74825e-067	1.70655e-015	41.7986	4.23686e-055	1
15.19	35	5.91608	39.3656	9.49365e-068	9.12241e-016	39.3656	1.79864e-055	1
15.21	36	6	36.9626	2.39049e-068	4.85314e-016	36.9626	7.61406e-056	1
15.22	37	6.08276	35.7762	1.1969e-068	3.53346e-016	35.7762	4.94872e-056	1
15.24	36	6	33.4408	2.98738e-069	1.86636e-016	33.4408	2.08605e-056	1
15.25	28	5.2915	32.2943	1.48919e-069	1.35399e-016	32.2943	1.35295e-056	1
15.27	20	4.47214	30.05	3.68431e-070	7.10059e-017	30.05	5.67901e-057	1
15.28	31	5.56776	28.9543	1.82854e-070	5.13281e-017	28.9543	3.67543e-057	1
15.3	24	4.89898	26.8205	4.48421e-071	2.6725e-017	26.8205	1.53624e-057	1
15.32	19	4.3589	24.7692	1.09325e-071	1.38485e-017	24.7692	6.403e-058	1
15.33	24	4.89898	23.7763	5.38617e-072	9.95094e-018	23.7763	4.12939e-058	1
15.35	19	4.3589	21.8587	1.30164e-072	5.11955e-018	21.8587	1.71384e-058	1
15.36	28	5.2915	20.9351	6.38467e-073	3.66552e-018	20.9351	1.10294e-058	1
15.38	14	3.74166	19.1599	1.52941e-073	1.87235e-018	19.1599	4.55821e-059	1
15.4	18	4.24264	17.4824	3.64217e-074	9.51828e-019	17.4824	1.8785e-059	1
15.41	16	4	16.6807	1.77346e-074	6.77432e-019	16.6807	1.20465e-059	1
15.43	20	4.47214	15.1516	4.18634e-075	3.41917e-019	15.1516	4.94351e-060	1
15.44	12	3.4641	14.4241	2.02948e-075	2.42476e-019	14.4241	3.16346e-060	1
15.46	15	3.87298	13.0428	4.74868e-076	1.21509e-019	13.0428	1.2927e-060	1
15.47	9	3	12.3885	2.29198e-076	8.58614e-020	12.3885	8.25479e-061	1
15.49	5	2.23607	11.1516	5.31588e-077	4.27188e-020	11.1516	3.35893e-061	1
15.51	13	3.60555	10.0079	1.22572e-077	2.11526e-020	10.0079	1.36292e-061	1
15.52	12	3.4641	9.47016	5.87275e-078	1.48578e-020	9.47016	8.67248e-062	1
15.54	12	3.4641	8.4606	1.34225e-078	7.30435e-021	8.4606	3.50405e-062	1
15.55	10	3.16228	7.9879	6.40283e-079	5.11229e-021	7.9879	2.22497e-062	1
15.57	11	3.31662	7.10416	1.45057e-079	2.49531e-021	7.10416	8.95182e-063	1
15.59	9	3	6.29917	3.26706e-080	1.21215e-021	6.29917	3.59147e-063	1
15.6	6	2.44949	5.92486	1.54707e-080	8.43322e-022	5.92486	2.27244e-063	1
15.62	6	2.44949	5.2298	3.45385e-081	4.06732e-022	5.2298	9.07845e-064	1
15.63	3	1.73205	4.90792	1.62834e-081	2.81959e-022	4.90792	5.73207e-064	1
15.65	5	2.23607	4.31262	3.60341e-082	1.35016e-022	4.31262	2.28029e-064	1
15.66	4	2	4.03805	1.69138e-082	9.32617e-023	4.03805	1.43671e-064	1
15.68	7	2.64575	3.53225	3.71012e-083	4.43388e-023	3.53225	5.69127e-065	1
15.7	7	2.64575	3.0805	8.09067e-084	2.09791e-023	3.0805	2.24813e-065	1
15.71	8	2.82843	2.87353	3.76987e-084	1.44048e-023	2.87353	1.41145e-065	1
15.73	3	1.73205	2.49472	8.1489e-085	6.76697e-024	2.49472	5.55185e-066	1
15.74	9	3	2.32185	3.78033e-085	4.62975e-024	2.32185	3.47827e-066	1
15.76	5	2.23607	2.00667	8.09986e-086	2.15937e-024	2.00667	1.36237e-066	1
15.77	3	1.73205	1.86341	3.74107e-086	1.47208e-024	1.86341	8.51726e-067	1
15.79	6	2.44949	1.60319	7.94549e-087	6.81685e-025	1.60319	3.32193e-067	1
15.81	5	2.23607	1.37517	1.67763e-087	3.14165e-025	1.37517	1.29197e-067	1
15.82	10	3.16228	1.27218	7.69178e-088	2.12895e-025	1.27218	8.0487e-068	1
15.84	2	1.41421	1.08631	1.60982e-088	9.74141e-026	1.08631	3.11709e-068	1
15.85	5	2.23607	1.00269	7.34849e-089	6.57765e-026	1.00269	1.93776e-068	1
15.87	7	2.64575	0.852333	1.52449e-089	2.98821e-026	0.852333	7.47279e-069	1
15.89	4	2	0.722341	3.14415e-090	1.35105e-026	0.722341	2.87368e-069	1
15.9	5	2.23607	0.664229	1.42474e-090	9.06827e-027	0.664229	1.78015e-069	1
15.92	7	2.64575	0.560385	2.91266e-091	4.0707e-027	0.560385	6.81666e-070	1
15.93	4	2	0.514139	1.31405e-091	2.72246e-027	0.514139	4.21375e-070	1
15.95	8	2.82843	0.431803	2.66281e-092	1.21336e-027	0.431803	1.60673e-070	1
15.96	4	2	0.395273	1.19605e-092	8.08584e-028	0.395273	9.91108e-071	1
15.98	8	2.82843	0.330475	2.40246e-093	3.57796e-028	0.330475	3.76318e-071	1
16	3	1.73205	0.275468	4.79747e-094	1.57568e-028	0.275468	1.42483e-071	1
16.01	6	2.44949	0.251215	2.13912e-094	1.04377e-028	0.251215	8.75802e-072	1
16.03	2	1.41421	0.208456	4.23416e-095	4.56375e-029	0.208456	3.30197e-072	1
16.04	4	2	0.189674	1.87965e-095	3.01232e-029	0.189674	2.02533e-072	1
16.06	6	2.44949	0.15668	3.68796e-096	1.30767e-029	0.15668	7.60366e-073	1
16.08	6	2.44949	0.129035	7.19358e-097	5.64964e-030	0.129035	2.84657e-073	1
16.09	1	1	0.116967	3.17007e-097	3.70683e-030	0.116967	1.73985e-073	1
16.11	3	1.73205	0.095895	6.1292e-098	1.59003e-030	0.095895	6.48591e-074	1
16.12	1	1	0.0867303	2.68915e-098	1.03951e-030	0.0867303	3.95585e-074	1
16.14	3	1.73205	0.0707846	5.15379e-099	4.42707e-031	0.0707846	1.46845e-074	1
16.15	1	1	0.0638751	2.25127e-099	2.8839e-031	0.0638751	8.93733e-075	1
16.17	5	2.23607	0.0518962	4.27675e-100	1.21941e-031	0.0518962	3.30359e-075	1
16.19	5	2.23607	0.0420369	8.07704e-101	5.13148e-032	0.0420369	1.21769e-075	1
16.2	4	2	0.0377909	3.50239e-101	3.32284e-032	0.0377909	7.38504e-076	1
16.22	2	1.41421	0.0304732	6.55661e-102	1.3883e-032	0.0304732	2.71059e-076	1
16.23	1	1	0.0273333	2.83061e-102	8.95763e-033	0.0273333	1.64043e-076	1
16.25	1	1	0.0219412	5.25255e-103	3.71579e-033	0.0219412	5.99555e-077	1
16.27	2	1.41421	0.0175597	9.68972e-104	1.53402e-033	0.0175597	2.1851e-077	1
16.28	6	2.44949	0.0156912	4.15265e-104	9.8388e-034	0.0156912	1.31775e-077	1
16.3	2	1.41421	0.0125011	7.5935e-105	4.03279e-034	0.0125011	4.7823e-078	1
16.31	1	1	0.0111457	3.24e-105	2.57726e-034	0.0111457	2.87791e-078	1
16.33	3	1.73205	0.00883967	5.87269e-106	1.04883e-034	0.00883967	1.04002e-078	1
16.34	4	2	0.0078634	2.49475e-106	6.67879e-035	0.0078634	6.24541e-079	1
16.36	3	1.73205	0.00620836	4.48226e-107	2.69853e-035	0.00620836	2.24741e-079	1
16.38	1	1	0.00488691	8.00601e-108	1.08512e-035	0.00488691	8.06451e-080	1
16.39	3	1.73205	0.00433084	3.37614e-108	6.86871e-036	0.00433084	4.82576e-080	1
16.41	2	1.41421	0.00339364	5.97744e-109	2.74226e-036	0.00339364	1.72433e-080	1
16.42	4	2	0.00300069	2.50962e-109	1.72961e-036	0.00300069	1.02964e-080	1
16.44	0	1	0.00234073	4.40432e-110	6.8559e-037	0.00234073	3.66354e-081	1
16.46	0	1	0.00182042	7.68424e-111	2.70461e-037	0.00182042	1.29983e-081	1
16.47	5	2.23607	0.00160358	3.20262e-111	1.69568e-037	0.00160358	7.73431e-082	1
16.49	1	1	0.0012415	5.53865e-112	6.64151e-038	0.0012415	2.73255e-082	1
16.5	1	1	0.00109115	2.29825e-112	4.14905e-038	0.00109115	1.62249e-082	1
16.52	1	1	0.000840964	3.93978e-113	1.61345e-038	0.000840964	5.70805e-083	1
16.53	6	2.44949	0.000737451	1.62762e-113	1.00433e-038	0.000737451	3.38205e-083	1
16.55	3	1.73205	0.000565799	2.76569e-114	3.87763e-039	0.000565799	1.1848e-083	1
16.57	4	2	0.000432795	4.67201e-115	1.48997e-039	0.000432795	4.1389e-084	1
16.58	5	2.23607	0.000378095	1.91601e-115	9.21941e-040	0.000378095	2.44368e-084	1
16.6	0	1	0.00028791	3.2083e-116	3.5172e-040	0.00028791	8.50046e-085	1
16.61	8	2.82843	0.000250954	1.30996e-116	2.16852e-040	0.000250954	5.0082e-085	1
16.63	2	1.41421	0.000190233	2.17426e-117	8.21373e-041	0.000190233	1.73476e-085	1
16.65	5	2.23607	0.00014377	3.58769e-118	3.09627e-041	0.00014377	5.99198e-086	1
16.66	3	1.73205	0.000124845	1.45415e-118	1.89762e-041	0.000124845	3.51783e-086	1
16.68	1	1	9.39267e-005	2.37843e-119	7.10217e-042	9.39267e-005	1.20995e-086	1
16.69	3	1.73205	8.13782e-005	9.59785e-120	4.33713e-042	8.13782e-005	7.08844e-087	1
16.71	2	1.41421	6.09485e-005	1.55607e-120	1.61164e-042	6.09485e-005	2.42773e-087	1
16.72	2	1.41421	5.26866e-005	6.25175e-121	9.80664e-043	5.26866e-005	1.41927e-087	1
16.74	6	2.44949	3.92818e-005	1.00469e-121	3.61799e-043	3.92818e-005	4.84033e-088	1
16.76	2	1.41421	2.91994e-005	1.60515e-122	1.32843e-043	2.91994e-005	1.64611e-088	1
16.77	3	1.73205	2.51463e-005	6.40179e-123	8.03513e-044	2.51463e-005	9.58934e-089	1
16.79	5	2.23607	1.86077e-005	1.01382e-123	2.92918e-044	1.86077e-005	3.24736e-089	1
16.8	2	1.41421	1.59886e-005	4.02562e-124	1.7654e-044	1.59886e-005	1.88774e-089	1
16.82	1	1	1.17779e-005	6.31928e-125	6.38967e-045	1.17779e-005	6.36566e-090	1
16.83	3	1.73205	1.00972e-005	2.49821e-125	3.83723e-045	1.00972e-005	3.69262e-090	1
16.85	2	1.41421	7.40447e-006	3.88722e-126	1.37891e-045	7.40447e-006	1.23992e-090	1
16.87	2	1.41421	5.41347e-006	6.01312e-127	4.93148e-046	5.41347e-006	4.15173e-091	1
16.88	2	1.41421	4.62355e-006	2.3598e-127	2.94387e-046	4.62355e-006	2.39986e-091	1
16.9	1	1	3.36506e-006	3.61836e-128	1.0453e-046	3.36506e-006	8.00166e-092	1
16.91	1	1	2.86755e-006	1.41376e-128	6.21763e-047	2.86755e-006	4.61548e-092	1
16.93	2	1.41421	2.07762e-006	2.14876e-129	2.19195e-047	2.07762e-006	1.53239e-092	1
16.95	1	1	1.50076e-006	3.24677e-130	7.6906e-048	1.50076e-006	5.07337e-093	1
16.96	1	1	1.27407e-006	1.2593e-130	4.54722e-048	1.27407e-006	2.91608e-093	1
16.98	1	1	9.16164e-007	1.88611e-131	1.58401e-048	9.16164e-007	9.61359e-094	1
16.99	3	1.73205	7.7602e-007	7.28335e-132	9.3322e-049	7.7602e-007	5.51402e-094	1
17.01	2	1.41421	5.55508e-007	1.0813e-132	3.2276e-049	5.55508e-007	1.81015e-094	1
17.02	5	2.23607	4.6947e-007	4.15718e-133	1.89473e-049	4.6947e-007	1.03604e-094	1
17.04	2	1.41421	3.34551e-007	6.11774e-134	6.50617e-050	3.34551e-007	3.38674e-095	1
17.06	0	1	2.37687e-007	8.95022e-135	2.22344e-050	2.37687e-007	1.10398e-095	1
17.07	2	1.41421	2.00119e-007	3.41585e-135	1.29747e-050	2.00119e-007	6.29634e-096	1
17.09	2	1.41421	1.41536e-007	4.95356e-136	4.40229e-051	1.41536e-007	2.04374e-096	1
17.1	3	1.73205	1.18896e-007	1.88222e-136	2.55971e-051	1.18896e-007	1.16315e-096	1
17.12	1	1	8.37113e-008	2.70561e-137	8.62298e-052	8.37113e-008	3.75951e-097	1
17.14	4	2	5.87613e-008	3.86644e-138	2.89098e-052	5.87613e-008	1.21172e-097	1
17.15	3	1.73205	4.91761e-008	1.4584e-138	1.67094e-052	4.91761e-008	6.8719e-098	1
17.17	4	2	3.43635e-008	2.06585e-139	5.562e-053	3.43635e-008	2.2055e-098	1
17.18	4	2	2.86932e-008	7.75807e-140	3.20323e-053	2.86932e-008	1.24813e-098	1
17.2	1	1	1.99599e-008	1.08931e-140	1.05862e-053	1.99599e-008	3.98887e-099	1
17.21	2	1.41421	1.66287e-008	4.07281e-141	6.07491e-054	1.66287e-008	2.2526e-099	1
17.23	5	2.23607	1.15153e-008	5.66849e-142	1.99332e-054	1.15153e-008	7.16859e-100	1
17.25	1	1	7.95025e-009	7.84317e-143	6.50932e-055	7.95025e-009	2.27486e-100	1
17.26	3	1.73205	6.59847e-009	2.91104e-143	3.7131e-055	6.59847e-009	1.28014e-100	1
17.28	4	2	4.5351e-009	3.99253e-144	1.20387e-055	4.5351e-009	4.04518e-101	1
17.29	3	1.73205	3.75549e-009	1.47534e-144	6.84259e-056	3.75549e-009	2.27153e-101	1
17.31	2	1.41421	2.56949e-009	2.00571e-145	2.20265e-056	2.56949e-009	7.14758e-102	1
17.33	1	1	1.75274e-009	2.71078e-146	7.05656e-057	1.75274e-009	2.24271e-102	1
17.34	1	1	1.44597e-009	9.94379e-147	3.98692e-057	1.44597e-009	1.25493e-102	1
17.36	3	1.73205	9.81899e-010	1.33216e-147	1.26814e-057	9.81899e-010	3.92097e-103	1
17.37	0	1	8.08219e-010	4.8652e-148	7.13926e-058	8.08219e-010	2.18937e-103	1
17.39	2	1.41421	5.46351e-010	6.46069e-149	2.25459e-058	5.46351e-010	6.81166e-104	1
17.4	1	1	4.48696e-010	2.34916e-149	1.26472e-058	4.48696e-010	3.79541e-104	1
17.42	4	2	3.01947e-010	3.0922e-150	3.96543e-059	3.01947e-010	1.17585e-104	1
17.44	4	2	2.02582e-010	4.04644e-151	1.2374e-059	2.02582e-010	3.6326e-105	1
17.45	4	2	1.65746e-010	1.46056e-151	6.89984e-060	1.65746e-010	2.01693e-105	1
17.47	4	2	1.107e-010	1.89453e-152	2.13767e-060	1.107e-010	6.20462e-106	1
17.48	1	1	9.03673e-011	6.80826e-153	1.18771e-060	9.03673e-011	3.4377e-106	1
17.5	2	1.41421	6.00832e-011	8.75374e-154	3.65339e-061	6.00832e-011	1.05306e-106	1
17.52	0	1	3.98278e-011	1.11893e-154	1.11841e-061	3.98278e-011	3.2167e-107	1
17.53	2	1.41421	3.239e-011	3.99163e-155	6.17698e-062	3.239e-011	1.77594e-107	1
17.55	2	1.41421	2.13737e-011	5.05748e-156	1.87744e-062	2.13737e-011	5.40189e-108	1
17.56	1	1	1.7343e-011	1.79627e-156	1.03319e-062	1.7343e-011	2.97608e-108	1
17.58	2	1.41421	1.13927e-011	2.25596e-157	3.11784e-063	1.13927e-011	9.01408e-109	1
17.59	3	1.73205	9.22338e-012	7.97728e-158	1.70966e-063	9.22338e-012	4.95564e-109	1
17.61	2	1.41421	6.03158e-012	9.93096e-159	5.12232e-064	6.03158e-012	1.49464e-109	1
17.63	1	1	3.93245e-012	1.22907e-159	1.52737e-064	3.93245e-012	4.49516e-110	1
17.64	3	1.73205	3.17167e-012	4.31436e-160	8.32537e-065	3.17167e-012	2.46258e-110	1
17.66	1	1	2.05853e-012	5.29272e-161	2.4647e-065	2.05853e-012	7.37495e-111	1
17.67	3	1.73205	1.65653e-012	1.84971e-161	1.33864e-065	1.65653e-012	4.03165e-111	1
17.69	4	2	1.0703e-012	2.24928e-162	3.93467e-066	1.0703e-012	1.2023e-111	1
17.71	2	1.41421	6.89445e-013	2.71915e-163	1.151e-066	6.89445e-013	3.57531e-112	1
17.72	3	1.73205	5.52721e-013	9.43348e-164	6.2141e-067	5.52721e-013	1.94762e-112	1
17.74	7	2.64575	3.54436e-013	1.13041e-164	1.80479e-067	3.54436e-013	5.7672e-113	1
17.75	4	2	2.83506e-013	3.90449e-165	9.70894e-068	2.83506e-013	3.13498e-113	1
17.77	2	1.41421	1.8098e-013	4.63774e-166	2.79965e-068	1.8098e-013	9.24391e-114	1
17.78	3	1.73205	1.44435e-013	1.59486e-166	1.50069e-068	1.44435e-013	5.01425e-114	1
17.8	4	2	9.1786e-014	1.87776e-167	4.2964e-069	9.1786e-014	1.47227e-114	1
17.82	3	1.73205	5.81529e-014	2.1979e-168	1.22417e-069	5.81529e-014	4.31062e-115	1
17.83	1	1	4.62357e-014	7.50302e-169	6.52275e-070	4.62357e-014	2.33e-115	1
17.85	3	1.73205	2.91614e-014	8.70523e-170	1.84523e-070	2.91614e-014	6.79311e-116	1
17.86	3	1.73205	2.3133e-014	2.95867e-170	9.79672e-071	2.3133e-014	3.66408e-116	1
17.88	2	1.41421	1.45244e-014	3.40265e-171	2.75159e-071	1.45244e-014	1.06374e-116	1
17.89	0	1	1.14959e-014	1.15139e-171	1.45565e-071	1.14959e-014	5.7255e-117	1
17.91	0	1	7.18531e-015	1.31256e-172	4.05921e-072	7.18531e-015	1.65518e-117	1
17.93	0	1	4.47754e-015	1.48753e-173	1.12655e-072	4.47754e-015	4.77144e-118	1
17.94	1	1	3.53057e-015	4.99669e-174	5.92412e-073	3.53057e-015	2.55913e-118	1
17.96	0	1	2.19016e-015	5.61314e-175	1.63236e-073	2.19016e-015	7.3461e-119	1
17.97	2	1.41421	1.72306e-015	1.8772e-175	8.55325e-074	1.72306e-015	3.93168e-119	1
17.99	1	1	1.06406e-015	2.09031e-176	2.33994e-074	1.06406e-015	1.12384e-119	1
18.01	6	2.44949	6.55123e-016	2.31399e-177	6.3709e-075	6.55123e-016	3.20332e-120	1
18.02	1	1	5.13465e-016	7.6821e-178	3.31833e-075	5.13465e-016	1.70839e-120	1
18.04	2	1.41421	3.14705e-016	8.42957e-179	8.97013e-076	3.14705e-016	4.84891e-121	1
18.05	2	1.41421	2.46099e-016	2.7862e-179	4.65542e-076	2.46099e-016	2.58055e-121	1
18.07	0	1	1.50155e-016	3.0305e-180	1.24946e-076	1.50155e-016	7.29338e-122	1
18.08	5	2.23607	1.17156e-016	9.97263e-181	6.46134e-077	1.17156e-016	3.87326e-122	1
18.1	4	2	7.11588e-017	1.0752e-181	1.72174e-077	7.11588e-017	1.09006e-122	1
18.12	1	1	4.30909e-017	1.15243e-182	4.56599e-078	4.30909e-017	3.05915e-123	1
18.13	1	1	3.34944e-017	3.76465e-183	2.34714e-078	3.34944e-017	1.61888e-123	1
18.15	3	1.73205	2.01913e-017	3.99972e-184	6.18001e-079	2.01913e-017	4.52401e-124	1
18.16	4	2	1.56592e-017	1.30085e-184	3.16545e-079	1.56592e-017	2.38901e-124	1
18.18	1	1	9.39722e-018	1.36996e-185	8.275e-080	9.39722e-018	6.64791e-125	1
18.2	3	1.73205	5.62237e-018	1.43429e-186	2.1529e-080	5.62237e-018	1.8447e-125	1
18.21	3	1.73205	4.34398e-018	4.63071e-187	1.09615e-080	4.34398e-018	9.70703e-126	1
18.23	1	1	2.58728e-018	4.80568e-188	2.83145e-081	2.58728e-018	2.68217e-126	1
18.24	1	1	1.99449e-018	1.54473e-188	1.43648e-081	1.99449e-018	1.4084e-126	1
18.26	0	1	1.18256e-018	1.58904e-189	3.68401e-082	1.18256e-018	3.87513e-127	1
18.27	2	1.41421	9.09553e-019	5.08536e-190	1.86231e-082	9.09553e-019	2.03052e-127	1
18.29	4	2	5.36854e-019	5.18539e-191	4.74194e-083	5.36854e-019	5.56321e-128	1
18.31	2	1.41421	3.15919e-019	5.25644e-192	1.20166e-083	3.15919e-019	1.51991e-128	1
18.32	1	1	2.42072e-019	1.6699e-192	6.03832e-084	2.42072e-019	7.93605e-129	1
18.34	2	1.41421	1.41808e-019	1.67794e-193	1.51924e-084	1.41808e-019	2.15902e-129	1
18.35	1	1	1.08414e-019	5.30718e-194	7.60678e-085	1.08414e-019	1.12492e-129	1
18.37	4	2	6.32233e-020	5.28598e-195	1.90017e-085	6.32233e-020	3.04743e-130	1
18.39	2	1.41421	3.67587e-020	5.23406e-196	4.72397e-086	3.67587e-020	8.23224e-131	1
18.4	3	1.73205	2.79969e-020	1.64338e-196	2.35118e-086	2.79969e-020	4.27416e-131	1
18.42	0	1	1.62042e-020	1.61298e-197	5.8034e-087	1.62042e-020	1.14973e-131	1
18.43	1	1	1.23139e-020	5.04216e-198	2.87807e-087	1.23139e-020	5.95671e-132	1
18.45	2	1.41421	7.09498e-021	4.90548e-199	7.05313e-088	7.09498e-021	1.59555e-132	1
18.46	2	1.41421	5.37945e-021	1.52671e-199	3.48532e-088	5.37945e-021	8.24901e-133	1
18.48	2	1.41421	3.08552e-021	1.47231e-200	8.48021e-089	3.08552e-021	2.20022e-133	1
18.5	4	2	1.76445e-021	1.41153e-201	2.05349e-089	1.76445e-021	5.85196e-134	1
18.51	1	1	1.33278e-021	4.36094e-202	1.00868e-089	1.33278e-021	3.01481e-134	1
18.53	3	1.73205	7.58713e-022	4.14427e-203	2.42507e-090	7.58713e-022	7.98464e-135	1
18.54	0	1	5.71802e-022	1.27475e-203	1.18694e-090	5.71802e-022	4.10481e-135	1
18.56	2	1.41421	3.24041e-022	1.2008e-204	2.83322e-091	3.24041e-022	1.08255e-135	1
18.58	1	1	1.83082e-022	1.12451e-205	6.7306e-092	1.83082e-022	2.84693e-136	1
18.59	3	1.73205	1.3746e-022	3.43364e-206	3.27462e-092	1.3746e-022	1.45841e-136	1
18.61	2	1.41421	7.73138e-023	3.18731e-207	7.72356e-093	7.73138e-023	3.81917e-137	1
18.62	0	1	5.79171e-023	9.68956e-208	3.74427e-093	5.79171e-023	1.95233e-137	1
18.64	0	1	3.24283e-023	8.9156e-209	8.76811e-094	3.24283e-023	5.09096e-138	1
18.65	3	1.73205	2.42377e-023	2.69847e-209	4.23542e-094	2.42377e-023	2.59695e-138	1
18.67	3	1.73205	1.35097e-023	2.46116e-210	9.84735e-095	1.35097e-023	6.74327e-139	1
18.69	2	1.41421	7.50739e-024	2.23158e-211	2.27858e-095	7.50739e-024	1.74603e-139	1
18.7	2	1.41421	5.59011e-024	6.70492e-212	1.0941e-095	5.59011e-024	8.87525e-140	1
18.72	0	1	3.09243e-024	6.02619e-213	2.51353e-096	3.09243e-024	2.28834e-140	1
18.73	1	1	2.29747e-024	1.80265e-213	1.20259e-096	2.29747e-024	1.16073e-140	1
18.75	1	1	1.26522e-024	1.60597e-214	2.74302e-097	1.26522e-024	2.98009e-141	1
18.77	4	2	6.94662e-025	1.42237e-215	6.22676e-098	6.94662e-025	7.62959e-142	1
18.78	1	1	5.14146e-025	4.22371e-216	2.96142e-098	5.14146e-025	3.85636e-142	1
18.8	0	1	2.81015e-025	3.70805e-217	6.67444e-099	2.81015e-025	9.83125e-143	1
18.81	4	2	2.0752e-025	1.09627e-217	3.16296e-099	2.0752e-025	4.95866e-143	1
18.83	2	1.41421	1.12912e-025	9.53989e-219	7.07771e-100	1.12912e-025	1.2588e-143	1
18.84	4	2	8.31935e-026	2.80803e-219	3.34205e-100	8.31935e-026	6.33565e-144	1
18.86	2	1.41421	4.50615e-026	2.42217e-220	7.42496e-101	4.50615e-026	1.60156e-144	1
18.88	1	1	2.43339e-026	2.07711e-221	1.64172e-101	2.43339e-026	4.03707e-145	1
