270 339 0 0.563548 358.211 5.89008e-13 2.56785e-63 358.775 -1.07401
271 337 0 0.566628 358.167 6.37387e-13 2.91428e-63 358.734 -1.18391
272 340 0 0.569724 358.123 6.89677e-13 3.30727e-63 358.693 -1.01375
273 332 0 0.572835 358.078 7.46186e-13 3.75305e-63 358.651 -1.46268
274 352 0 0.575962 358.034 8.07251e-13 4.25869e-63 358.61 -0.352304
275 339 0 0.579104 357.989 8.73232e-13 4.8322e-63 358.568 -1.06279
276 330 0 0.582262 357.944 9.44519e-13 5.48264e-63 358.526 -1.57032
277 318 0 0.585435 357.899 1.02153e-12 6.2203e-63 358.484 -2.27024
278 351 0 0.588624 357.853 1.10472e-12 7.05683e-63 358.442 -0.397217
279 312 0 0.591829 357.808 1.19457e-12 8.00543e-63 358.399 -2.62685
280 323 0 0.59505 357.762 1.29161e-12 9.08106e-63 358.357 -1.9673
281 323 0 0.598287 357.715 1.3964e-12 1.03007e-62 358.314 -1.96491
282 310 0 0.60154 357.669 1.50955e-12 1.16834e-62 358.271 -2.74159
283 332 0 0.604809 357.623 1.63172e-12 1.32511e-62 358.227 -1.43942
284 321 0 0.608094 357.576 1.76362e-12 1.50283e-62 358.184 -2.0754
285 341 0 0.611395 357.529 1.906e-12 1.70429e-62 358.14 -0.928195
286 326 0 0.614713 357.482 2.05968e-12 1.93266e-62 358.096 -1.77765
287 346 0 0.618047 357.434 2.22554e-12 2.19152e-62 358.052 -0.647933
288 301 0 0.621397 357.387 2.40454e-12 2.4849e-62 358.008 -3.28588
289 376 0 0.624764 357.339 2.5977e-12 2.81742e-62 357.963 0.930162
290 323 0 0.628148 357.291 2.80611e-12 3.19425e-62 357.919 -1.94293
291 331 0 0.631548 357.242 3.03096e-12 3.6213e-62 357.874 -1.47712
292 363 0 0.634965 357.194 3.27353e-12 4.10522e-62 357.829 0.271415
293 321 0 0.638399 357.145 3.53518e-12 4.65355e-62 357.784 -2.05306
294 330 0 0.64185 357.096 3.81738e-12 5.27484e-62 357.738 -1.52693
295 326 0 0.645317 357.047 4.12173e-12 5.97876e-62 357.692 -1.75528
296 340 0 0.648802 356.998 4.44994e-12 6.77625e-62 357.647 -0.957019
297 349 0 0.652304 356.948 4.80383e-12 7.6797e-62 357.6 -0.460374
298 309 0 0.655823 356.898 5.18538e-12 8.70314e-62 357.554 -2.76215
299 314 0 0.659359 356.848 5.59672e-12 9.86243e-62 357.508 -2.45529
300 313 0 0.662912 356.798 6.04013e-12 1.11756e-61 357.461 -2.51309
301 353 0 0.666483 356.748 6.51806e-12 1.26628e-61 357.414 -0.234948
302 318 0 0.670071 356.697 7.03315e-12 1.43473e-61 357.367 -2.2076
303 324 0 0.673677 356.646 7.58825e-12 1.62549e-61 357.32 -1.85111
304 340 0 0.677301 356.595 8.1864e-12 1.84152e-61 357.273 -0.936735
305 326 0 0.680942 356.544 8.83087e-12 2.08614e-61 357.225 -1.72939
306 346 0 0.684601 356.492 9.5252e-12 2.36314e-61 357.177 -0.600883
307 328 0 0.688278 356.441 1.02732e-11 2.67677e-61 357.129 -1.60838
308 313 0 0.691973 356.389 1.10788e-11 3.03186e-61 357.081 -2.49159
309 324 0 0.695685 356.337 1.19466e-11 3.43387e-61 357.032 -1.83513
310 321 0 0.699416 356.284 1.28811e-11 3.88898e-61 356.984 -2.00842
311 325 0 0.703165 356.232 1.38874e-11 4.40416e-61 356.935 -1.77143
312 339 0 0.706933 356.179 1.4971e-11 4.98733e-61 356.886 -0.971433
313 324 0 0.710718 356.126 1.61376e-11 5.64742e-61 356.837 -1.82427
