276 418 5.02195e-179 9.08302e-11 15.7482 9.91741e-42 400.202 4.63881e-07 415.95 0.100269
277 406 6.42792e-179 9.69101e-11 15.8029 1.08915e-41 400.387 5.57532e-07 416.19 -0.505728
278 441 8.22691e-179 1.03389e-10 15.8578 1.19607e-41 400.572 6.69469e-07 416.43 1.17
279 435 1.05286e-178 1.10294e-10 15.9128 1.31343e-41 400.757 8.03135e-07 416.67 0.878868
280 440 1.34733e-178 1.17651e-10 15.968 1.44224e-41 400.941 9.62596e-07 416.909 1.10081
281 406 1.72403e-178 1.25489e-10 16.0234 1.58362e-41 401.125 1.15265e-06 417.149 -0.553291
282 448 2.2059e-178 1.3384e-10 16.0789 1.73877e-41 401.309 1.37894e-06 417.388 1.4463
283 421 2.82224e-178 1.42736e-10 16.1345 1.90905e-41 401.492 1.64814e-06 417.626 0.16442
284 400 3.61053e-178 1.52212e-10 16.1904 2.0959e-41 401.675 1.96806e-06 417.865 -0.89325
285 442 4.61866e-178 1.62305e-10 16.2464 2.30095e-41 401.857 2.3479e-06 418.103 1.13665
286 423 5.90784e-178 1.73055e-10 16.3025 2.52594e-41 402.039 2.79846e-06 418.342 0.2265
287 425 7.55633e-178 1.84504e-10 16.3588 2.77281e-41 402.221 3.33238e-06 418.58 0.311438
288 467 9.66409e-178 1.96695e-10 16.4153 3.04368e-41 402.402 3.9645e-06 418.817 2.22963
289 459 1.23589e-177 2.09677e-10 16.4719 3.34085e-41 402.583 4.71214e-06 419.055 1.86448
290 444 1.5804e-177 2.23499e-10 16.5287 3.66688e-41 402.763 5.5956e-06 419.292 1.17259
291 409 2.02079e-177 2.38214e-10 16.5857 4.02456e-41 402.943 6.63852e-06 419.529 -0.520634
292 426 2.58372e-177 2.5388e-10 16.6428 4.41692e-41 403.123 7.86854e-06 419.766 0.302037
293 433 3.30322e-177 2.70556e-10 16.7001 4.84732e-41 403.303 9.31781e-06 420.003 0.624612
294 415 4.22277e-177 2.88307e-10 16.7575 5.31943e-41 403.482 1.10238e-05 420.239 -0.257176
295 422 5.39792e-177 3.07199e-10 16.8152 5.83726e-41 403.66 1.303e-05 420.475 0.0742226
296 442 6.89959e-177 3.27306e-10 16.8729 6.40522e-41 403.838 1.53871e-05 420.711 1.0126
297 429 8.81838e-177 3.48703e-10 16.9309 7.02813e-41 404.016 1.81537e-05 420.947 0.388803
298 406 1.127e-176 3.71471e-10 16.989 7.71128e-41 404.194 2.13979e-05 421.183 -0.753496
299 399 1.44021e-176 3.95698e-10 17.0473 8.46046e-41 404.371 2.51985e-05 421.418 -1.1223
300 417 1.84033e-176 4.21473e-10 17.1057 9.28201e-41 404.547 2.96466e-05 421.653 -0.227855
301 398 2.35144e-176 4.48894e-10 17.1643 1.01829e-40 404.723 3.48476e-05 421.888 -1.19739
302 420 3.00429e-176 4.78064e-10 17.2231 1.11707e-40 404.899 4.0923e-05 422.122 -0.103564
303 422 3.83811e-176 5.09092e-10 17.282 1.22538e-40 405.075 4.80131e-05 422.357 -0.0173713
304 432 4.903e-176 5.42095e-10 17.3411 1.34414e-40 405.25 5.62793e-05 422.591 0.452688
305 423 6.26288e-176 5.77195e-10 17.4004 1.47434e-40 405.425 6.59076e-05 422.825 0.00850747
306 419 7.99936e-176 6.14522e-10 17.4599 1.61707e-40 405.599 7.71116e-05 423.059 -0.198284
307 436 1.02166e-175 6.54215e-10 17.5195 1.77355e-40 405.773 9.01366e-05 423.292 0.608588
308 459 1.30473e-175 6.96421e-10 17.5793 1.94509e-40 405.946 0.000105264 423.526 1.6558
309 417 1.66613e-175 7.41295e-10 17.6392 2.13312e-40 406.119 0.000122816 423.759 -0.330975
310 444 2.12746e-175 7.89003e-10 17.6993 2.33923e-40 406.292 0.000143162 423.992 0.949558
311 428 2.71635e-175 8.3972e-10 17.7596 2.56514e-40 406.464 0.000166724 424.224 0.18251
312 429 3.46798e-175 8.93631e-10 17.8201 2.81274e-40 406.636 0.000193984 424.457 0.219356
313 439 4.42727e-175 9.50933e-10 17.8807 3.0841e-40 406.808 0.000225492 424.689 0.683035
314 435 5.6515e-175 1.01184e-09 17.9415 3.3815e-40 406.979 0.000261875 424.921 0.48326
315 431 7.21373e-175 1.07656e-09 18.0025 3.7074e-40 407.15 0.000303845 425.153 0.281661
316 431 9.20714e-175 1.14534e-09 18.0636 4.06455e-40 407.32 0.000352216 425.384 0.270508
317 434 1.17505e-174 1.21843e-09 18.125 4.4559e-40 407.49 0.000407909 425.615 0.402472
318 426 1.49954e-174 1.29608e-09 18.1864 4.88471e-40 407.66 0.00047197 425.847 0.00743565
319 407 1.9135e-174 1.37858e-09 18.2481 5.35455e-40 407.829 0.000545585 426.077 -0.945632
320 432 2.44156e-174 1.46623e-09 18.3099 5.86933e-40 407.998 0.000630098 426.308 0.273853
321 438 3.11511e-174 1.55933e-09 18.3719 6.43332e-40 408.166 0.000727028 426.539 0.54765
322 452 3.97419e-174 1.65823e-09 18.4341 7.05119e-40 408.334 0.000838091 426.769 1.18678
