161 371 0 0 110.048 2.93376e-071 0.00279355 5.28176 5.59459e-153 2.27014e-035 256.014 371.346 -0.0179889
162 367 0 0 108.986 3.10656e-071 0.00280436 5.31118 1.27461e-152 2.50851e-035 256.076 370.375 -0.176199
163 359 0 0 107.932 3.2895e-071 0.00281521 5.34075 2.90114e-152 2.77175e-035 256.138 369.413 -0.54959
164 355 0 0 106.887 3.48319e-071 0.0028261 5.37045 6.59699e-152 3.06243e-035 256.199 368.46 -0.714366
165 355 0 0 105.851 3.68824e-071 0.00283703 5.40028 1.49868e-151 3.38339e-035 256.261 367.515 -0.664214
166 377 0 0 104.823 3.90532e-071 0.002848 5.43025 3.40137e-151 3.73777e-035 256.322 366.578 0.536739
167 350 0 0 103.804 4.13514e-071 0.00285901 5.46036 7.7123e-151 4.12902e-035 256.383 365.651 -0.836559
168 327 0 0 102.794 4.37844e-071 0.00287006 5.49061 1.74702e-150 4.56096e-035 256.444 364.731 -2.08654
169 357 0 0 101.792 4.63601e-071 0.00288115 5.521 3.95365e-150 5.03779e-035 256.505 363.82 -0.360967
170 376 0 0 100.798 4.90868e-071 0.00289228 5.55152 8.93887e-150 5.56414e-035 256.565 362.918 0.674668
171 360 0 0 99.8125 5.19734e-071 0.00290345 5.58219 2.01907e-149 6.14512e-035 256.626 362.023 -0.106643
172 388 0 0 98.8354 5.50292e-071 0.00291466 5.61299 4.55621e-149 6.78636e-035 256.686 361.137 1.36374
173 385 0 0 97.8664 5.82641e-071 0.00292591 5.64393 1.02717e-148 7.49408e-035 256.746 360.26 1.26089
174 384 0 0 96.9057 6.16885e-071 0.0029372 5.67502 2.31347e-148 8.27511e-035 256.806 359.39 1.25588
175 377 0 0 95.953 6.53136e-071 0.00294854 5.70624 5.20559e-148 9.137e-035 256.866 358.528 0.951343
176 341 0 0 95.0084 6.91509e-071 0.00295991 5.73761 1.1702e-147 1.00881e-034 256.926 357.675 -0.902986
177 381 0 0 94.0718 7.32131e-071 0.00297133 5.76911 2.62807e-147 1.11375e-034 256.985 356.829 1.23831
178 346 0 0 93.1431 7.75131e-071 0.00298279 5.80076 5.89653e-147 1.22953e-034 257.045 355.991 -0.537145
