# exported by fityk 0.8.7
#19-X:x	19-X:y	19-X:s	19-X:F(x)	19-X:%_9(x)	19-X:%_10(x)	19-X:%_12(x)	19-X:a
6.2	1264	35.5528	1302.53	1262.42	4.71393	35.3908	1
6.22	1310	36.1939	1364.84	1322.5	3.63467	38.7036	1
6.23	1345	36.6742	1393.32	1349.69	3.18386	40.4425	1
6.25	1442	37.9737	1444.18	1397.66	2.43125	44.0886	1
6.27	1353	36.7831	1486.03	1436.22	1.84458	47.9621	1
6.28	1535	39.1791	1503.28	1451.69	1.6028	49.9851	1
6.3	1492	38.6264	1529.98	1474.58	1.20432	54.205	1
6.31	1506	38.8072	1539.31	1481.86	1.04141	56.4022	1
6.33	1578	39.724	1549.66	1487.91	0.774951	60.9708	1
6.35	1697	41.1947	1548.85	1482.51	0.572958	65.7706	1
6.36	1448	38.0526	1544.29	1475.54	0.491468	68.2565	1
6.38	1536	39.1918	1527.03	1453.27	0.359862	73.3975	1
6.39	1486	38.5487	1514.46	1438.1	0.307188	76.0513	1
6.41	1613	40.1622	1481.85	1400.1	0.22276	81.5212	1
6.42	1526	39.064	1462.02	1377.49	0.189235	84.3353	1
6.44	1472	38.3667	1415.92	1325.67	0.135903	90.1157	1
6.46	1503	38.7685	1362.19	1266	0.0969724	96.0896	1
6.47	1420	37.6829	1332.83	1233.61	0.0817158	99.145	1
6.49	1268	35.609	1269.97	1164.53	0.0577456	105.384	1
6.5	1338	36.5787	1236.8	1128.19	0.0484254	108.563	1
6.52	1192	34.5254	1167.83	1052.76	0.0338905	115.03	1
6.54	1135	33.6898	1096.48	974.834	0.0235655	121.626	1
6.55	1099	33.1512	1060.34	935.35	0.0196031	124.965	1
6.57	1040	32.249	987.877	856.15	0.0134995	131.713	1
6.58	968	31.1127	951.863	816.736	0.0111753	135.116	1
6.6	999	31.607	880.951	738.981	0.00762158	141.963	1
6.61	763	27.6225	846.301	700.895	0.00627893	145.4	1
6.63	789	28.0891	779.164	626.874	0.00424094	152.286	1
6.65	687	26.2107	715.527	556.362	0.00284599	159.162	1
6.66	666	25.807	685.214	522.625	0.00232577	162.587	1
6.68	598	24.454	627.898	458.505	0.00154572	169.391	1
6.69	499	22.3383	600.982	428.218	0.00125707	172.763	1
6.71	518	22.7596	550.785	371.359	0.000827401	179.425	1
6.73	532	23.0651	505.528	319.576	0.000541086	185.952	1
6.74	429	20.7123	484.757	295.602	0.000436506	189.155	1
6.76	421	20.5183	446.873	251.457	0.000282705	195.416	1
6.77	391	19.7737	429.72	231.252	0.000226962	198.468	1
6.79	378	19.4422	398.845	194.454	0.000145575	204.391	1
6.8	331	18.1934	385.052	177.798	0.000116306	207.254	1
6.82	321	17.9165	360.552	147.786	7.38806e-005	212.766	1
6.84	329	18.1384	339.86	121.896	4.66287e-005	217.964	1
6.85	395	19.8746	330.822	110.386	3.69541e-005	220.436	1
6.87	273	16.5227	315.11	90.001	2.30981e-005	225.109	1
6.88	306	17.4929	308.335	81.0322	1.82172e-005	227.302	1
6.9	318	17.8326	296.696	65.3081	1.12769e-005	231.388	1
6.91	312	17.6635	291.735	58.4609	8.85096e-006	233.274	1
6.93	326	18.0555	283.292	46.5748	5.42612e-006	236.717	1
6.95	272	16.4924	276.525	36.8202	3.30509e-006	239.705	1
6.96	297	17.2337	273.666	32.6436	2.57323e-006	241.023	1
6.98	305	17.4642	268.805	25.5099	1.55226e-006	243.295	1
6.99	312	17.6635	266.731	22.4858	1.2027e-006	244.246	1
7.01	311	17.6352	263.14	17.3698	7.18512e-007	245.77	1
7.03	259	16.0935	260.098	13.3148	4.26489e-007	246.783	1
7.04	264	16.2481	258.719	11.6238	3.27787e-007	247.095	1
7.06	292	17.088	256.138	8.80765	1.92689e-007	247.331	1
7.07	288	16.9706	254.898	7.6447	1.4738e-007	247.253	1
7.09	279	16.7033	252.433	5.72598	8.58019e-008	246.707	1
7.1	305	17.4642	251.181	4.94127	6.53091e-008	246.24	1
7.12	273	16.5227	248.579	3.6585	3.76551e-008	244.921	1
7.14	254	15.9374	245.783	2.68794	2.15709e-008	243.095	1
7.15	261	16.1555	244.294	2.29732	1.62869e-008	241.997	1
7.17	299	17.2916	241.103	1.66845	9.2401e-009	239.435	1
7.18	255	15.9687	239.394	1.41776	6.94294e-009	237.976	1
7.2	248	15.748	235.732	1.01781	3.90097e-009	234.714	1
7.22	263	16.2173	231.734	0.725081	2.1777e-009	231.009	1
7.23	228	15.0997	229.608	0.610224	1.62315e-009	228.997	1
7.25	231	15.1987	225.101	0.429717	8.97375e-010	224.671	1
7.26	224	14.9666	222.723	0.359561	6.65626e-010	222.363	1
7.28	219	14.7986	217.724	0.250289	3.64451e-010	217.473	1
7.29	205	14.3178	215.107	0.208219	2.69025e-010	214.899	1
7.31	216	14.6969	209.654	0.143273	1.45879e-010	209.51	1
7.33	207	14.3875	203.924	0.0978276	7.8594e-011	203.826	1
7.34	228	15.0997	200.964	0.0806033	5.75487e-011	200.884	1
7.36	228	15.0997	194.871	0.0544032	3.0706e-011	194.817	1
7.37	183	13.5277	191.746	0.044566	2.23751e-011	191.701	1
7.39	170	13.0384	185.354	0.0297338	1.18235e-011	185.325	1
7.41	182	13.4907	178.803	0.0196856	6.20757e-012	178.783	1
7.42	174	13.1909	175.477	0.0159713	4.48702e-012	175.461	1
7.44	171	13.0767	168.744	0.0104524	2.33306e-012	168.733	1
7.45	151	12.2882	165.344	0.00843131	1.67825e-012	165.336	1
7.47	163	12.7671	158.5	0.00545437	8.64206e-013	158.495	1
7.48	155	12.4499	155.063	0.00437434	6.1865e-013	155.058	1
7.5	107	10.3441	148.176	0.00279729	3.15499e-013	148.173	1
7.52	162	12.7279	141.297	0.00177506	1.59862e-013	141.295	1
7.53	134	11.5758	137.87	0.00140992	1.13518e-013	137.868	1
7.55	148	12.1655	131.055	0.000884395	5.69646e-014	131.054	1
7.56	119	10.9087	127.674	0.000698419	4.02553e-014	127.673	1
7.58	113	10.6301	120.98	0.000433055	2.00057e-014	120.979	1
7.6	106	10.2956	114.396	0.000266453	9.87828e-015	114.395	1
7.61	115	10.7238	111.151	0.000208403	6.92457e-015	111.151	1
7.63	101	10.0499	104.77	0.000126753	3.38619e-015	104.77	1
7.64	104	10.198	101.638	9.8566e-005	2.36221e-015	101.638	1
7.66	87	9.32738	95.5009	5.92593e-005	1.14401e-015	95.5009	1
7.67	80	8.94427	92.4995	4.58158e-005	7.94206e-016	92.4995	1
7.69	66	8.12404	86.6398	2.72283e-005	3.80922e-016	86.6397	1
7.71	78	8.83176	80.9803	1.60574e-005	1.81524e-016	80.9803	1
7.72	62	7.87401	78.2289	1.22955e-005	1.25006e-016	78.2289	1
7.74	59	7.68115	72.8881	7.16767e-006	5.89959e-017	72.8881	1
7.75	51	7.14143	70.3004	5.45679e-006	4.04311e-017	70.3004	1
7.77	55	7.4162	65.2941	3.14445e-006	1.88972e-017	65.2941	1
7.79	50	7.07107	60.5166	1.79805e-006	8.77557e-018	60.5166	1
7.8	49	7	58.2145	1.35574e-006	5.96571e-018	58.2145	1
7.82	37	6.08276	53.7847	7.66317e-007	2.74367e-018	53.7847	1
7.83	38	6.16441	51.657	5.74472e-007	1.85616e-018	51.657	1
7.85	42	6.48074	47.5755	3.2098e-007	8.45429e-019	47.5755	1
7.86	32	5.65685	45.6213	2.39236e-007	5.69189e-019	45.6213	1
7.88	28	5.2915	41.8841	1.32133e-007	2.5675e-019	41.8841	1
7.9	37	6.08276	38.372	7.2418e-008	1.15069e-019	38.372	1
7.91	30	5.47723	36.699	5.34575e-008	7.68479e-020	36.699	1
7.93	31	5.56776	33.5156	2.89614e-008	3.41094e-020	33.5156	1
7.94	21	4.58258	32.0037	2.12554e-008	2.26695e-020	32.0037	1
7.96	27	5.19615	29.1353	1.1383e-008	9.96497e-021	29.1353	1
7.97	37	6.08276	27.7771	8.30603e-009	6.59084e-021	27.7771	1
7.99	26	5.09902	25.2077	4.397e-009	2.86924e-021	25.2077	1
8.01	32	5.65685	22.8278	2.30977e-009	1.24105e-021	22.8278	1
8.02	34	5.83095	21.7063	1.66925e-009	8.14229e-022	21.7063	1
8.04	30	5.47723	19.5949	8.66781e-010	3.48786e-022	19.5949	1
8.05	50	7.07107	18.6029	6.22799e-010	2.27727e-022	18.6029	1
8.07	32	5.65685	16.7403	3.19678e-010	9.66094e-023	16.7403	1
8.09	38	6.16441	15.0326	1.62828e-010	4.07211e-023	15.0326	1
8.1	22	4.69042	14.2339	1.15872e-010	2.63735e-023	14.2339	1
8.12	33	5.74456	12.7415	5.83406e-011	1.10093e-023	12.7415	1
8.13	24	4.89898	12.0455	4.12772e-011	7.09585e-024	12.0455	1
8.15	35	5.91608	10.7485	2.05436e-011	2.93352e-024	10.7485	1
8.16	33	5.74456	10.1454	1.44512e-011	1.88161e-024	10.1454	1
8.18	26	5.09902	9.02439	7.10963e-012	7.70383e-025	9.02439	1
8.2	38	6.16441	8.01037	3.47089e-012	3.13385e-025	8.01037	1
8.21	27	5.19615	7.54096	2.41814e-012	1.99394e-025	7.54096	1
8.23	27	5.19615	6.67249	1.16694e-012	8.03298e-026	6.67249	1
8.24	32	5.65685	6.27156	8.08311e-013	5.08636e-026	6.27156	1
8.26	38	6.16441	5.53177	3.85588e-013	2.02938e-026	5.53177	1
8.28	21	4.58258	4.86897	1.82524e-013	8.04478e-027	4.86897	1
8.29	24	4.89898	4.56436	1.25216e-013	5.05287e-027	4.56436	1
8.31	25	5	4.00479	5.85911e-014	1.98373e-027	4.00479	1
8.32	23	4.79583	3.74832	3.99633e-014	1.23994e-027	3.74832	1
8.34	21	4.58258	3.27841	1.84845e-014	4.821e-028	3.27841	1
8.35	19	4.3589	3.06361	1.2535e-014	2.99884e-028	3.06361	1
8.37	27	5.19615	2.67108	5.73123e-015	1.15473e-028	2.67108	1
8.39	16	4	2.32394	2.60029e-015	4.41778e-029	2.32394	1
8.4	23	4.79583	2.16596	1.74643e-015	2.72592e-029	2.16596	1
8.42	23	4.79583	1.87852	7.83251e-016	1.03283e-029	1.87852	1
8.43	12	3.4641	1.74806	5.23021e-016	6.34212e-030	1.74806	1
8.45	18	4.24264	1.51129	2.3187e-016	2.37981e-030	1.51129	1
8.47	6	2.44949	1.30384	1.02005e-016	8.87246e-031	1.30384	1
8.48	9	3	1.21009	6.74607e-017	5.40435e-031	1.21009	1
8.5	20	4.47214	1.04069	2.93361e-017	1.99544e-031	1.04069	1
8.51	16	4	0.964342	1.92895e-017	1.20958e-031	0.964342	1
8.53	8	2.82843	0.826725	8.29179e-018	4.42303e-032	0.826725	1
8.54	10	3.16228	0.764862	5.42071e-018	2.66816e-032	0.764862	1
8.56	14	3.74166	0.653642	2.30334e-018	9.66252e-033	0.653642	1
8.58	9	3	0.557419	9.71207e-019	3.47668e-033	0.557419	1
8.59	6	2.44949	0.514351	6.28829e-019	2.08041e-033	0.514351	1
8.61	9	3	0.437248	2.62097e-019	7.41337e-034	0.437248	1
8.62	11	3.31662	0.402828	1.68721e-019	4.41466e-034	0.402828	1
8.64	7	2.64575	0.341362	6.95143e-020	1.55796e-034	0.341362	1
8.66	7	2.64575	0.288666	2.84204e-020	5.46272e-035	0.288666	1
8.67	3	1.73205	0.265242	1.81197e-020	3.22688e-035	0.265242	1
8.69	5	2.23607	0.223588	7.32289e-021	1.12054e-035	0.223588	1
8.7	3	1.73205	0.20512	4.64186e-021	6.58718e-036	0.20512	1
8.72	3	1.73205	0.172363	1.85438e-021	2.26536e-036	0.172363	1
8.73	1	1	0.157876	1.16868e-021	1.32527e-036	0.157876	1
8.75	5	2.23607	0.132244	4.61507e-022	4.51372e-037	0.132244	1
8.77	1	1	0.110541	1.80847e-022	1.52742e-037	0.110541	1
8.78	1	1	0.100984	1.12881e-022	8.86381e-038	0.100984	1
8.8	0	1	0.0841442	4.37252e-023	2.97055e-038	0.0841442	1
8.81	2	1.41421	0.076748	2.7135e-023	1.71551e-038	0.076748	1
8.83	2	1.41421	0.0637479	1.039e-023	5.69382e-039	0.0637479	1
8.85	1	1	0.0528384	3.94775e-024	1.87762e-039	0.0528384	1
8.86	1	1	0.0480671	2.42639e-024	1.07562e-039	0.0480671	1
8.88	1	1	0.0397154	9.11323e-025	3.51281e-040	0.0397154	1
8.89	1	1	0.0360721	5.56893e-025	2.00263e-040	0.0360721	1
8.91	3	1.73205	0.0297104	2.06756e-025	6.47724e-041	0.0297104	1
8.92	1	1	0.0269422	1.25616e-025	3.67479e-041	0.0269422	1
8.94	2	1.41421	0.0221207	4.61008e-026	1.1771e-041	0.0221207	1
8.96	3	1.73205	0.0181237	1.67889e-026	3.74619e-042	0.0181237	1
8.97	1	1	0.0163919	1.01023e-026	2.10827e-042	0.0163919	1
8.99	3	1.73205	0.0133876	3.63673e-027	6.64499e-043	0.0133876	1
9	1	1	0.0120892	2.1757e-027	3.72157e-043	0.0120892	1
9.02	1	1	0.00984241	7.7422e-028	1.16168e-043	0.00984241	1
9.03	2	1.41421	0.00887379	4.60512e-028	6.47464e-044	0.00887379	1
9.05	2	1.41421	0.00720176	1.61987e-028	2.00156e-044	0.00720176	1
9.07	2	1.41421	0.00583248	5.65421e-029	6.14775e-045	0.00583248	1
9.08	1	1	0.00524465	3.3309e-029	3.3989e-045	0.00524465	1
9.1	3	1.73205	0.00423407	1.14929e-029	1.0339e-045	0.00423407	1
9.11	1	1	0.00380132	6.7314e-030	5.68847e-046	0.00380132	1
9.13	3	1.73205	0.00305916	2.29587e-030	1.71367e-046	0.00305916	1
9.15	1	1	0.00245672	7.77036e-031	5.12926e-047	0.00245672	1
9.16	3	1.73205	0.00219983	4.50746e-031	2.79941e-047	0.00219983	1
9.18	1	1	0.00176103	1.508e-031	8.29824e-048	0.00176103	1
9.19	1	1	0.0015744	8.69719e-032	4.50706e-048	0.0015744	1
9.21	0	1	0.00125638	2.87623e-032	1.32314e-048	0.00125638	1
9.22	0	1	0.00112145	1.64926e-032	7.1517e-049	0.00112145	1
9.24	4	2	0.000892099	5.39151e-033	2.07928e-049	0.000892099	1
9.26	1	1	0.000708159	1.74897e-033	6.00636e-050	0.000708159	1
9.27	0	1	0.000630444	9.93255e-034	3.22039e-050	0.000630444	1
9.29	3	1.73205	0.000498874	3.18499e-034	9.21298e-051	0.000498874	1
9.3	1	1	0.000443425	1.79835e-034	4.91579e-051	0.000443425	1
9.32	2	1.41421	0.000349777	5.7003e-035	1.39276e-051	0.000349777	1
9.34	0	1	0.000275326	1.79296e-035	3.92062e-052	0.000275326	1
9.35	1	1	0.00024408	1.00265e-035	2.07511e-052	0.00024408	1
9.37	1	1	0.00019152	3.11745e-036	5.78512e-053	0.00019152	1
9.38	1	1	0.000169517	1.73328e-036	3.04716e-053	0.000169517	1
9.4	2	1.41421	0.000132594	5.32712e-037	8.41314e-054	0.000132594	1
9.41	1	1	0.000117175	2.94475e-037	4.40999e-054	0.000117175	1
9.43	1	1	9.13633e-005	8.94643e-038	1.20585e-054	9.13633e-005	1
9.45	3	1.73205	7.10874e-005	2.69712e-038	3.27599e-055	7.10874e-005	1
9.46	0	1	6.26556e-005	1.47662e-038	1.70339e-055	6.26556e-005	1
9.48	1	1	4.85969e-005	4.40045e-039	4.58308e-056	4.85969e-005	1
9.49	1	1	4.27651e-005	2.39527e-039	2.37152e-056	4.27651e-005	1
9.51	0	1	3.30647e-005	7.05597e-040	6.31918e-057	3.30647e-005	1
9.53	1	1	2.55108e-005	2.06257e-040	1.67298e-057	2.55108e-005	1
9.54	3	1.73205	2.23903e-005	1.11194e-040	8.58722e-058	2.23903e-005	1
9.56	3	1.73205	1.72205e-005	3.21299e-041	2.25151e-058	1.72205e-005	1
9.57	2	1.41421	1.50903e-005	1.72213e-041	1.15009e-058	1.50903e-005	1
9.59	1	1	1.15694e-005	4.91894e-042	2.98639e-059	1.15694e-005	1
9.6	1	1	1.01222e-005	2.62131e-042	1.5181e-059	1.01222e-005	1
9.62	2	1.41421	7.73595e-006	7.40114e-043	3.90398e-060	7.73595e-006	1
9.64	0	1	5.89982e-006	2.07362e-043	9.97489e-061	5.89982e-006	1
9.65	4	2	5.14823e-006	1.09443e-043	5.02987e-061	5.14823e-006	1
9.67	1	1	3.9139e-006	3.03107e-044	1.27277e-061	3.9139e-006	1
9.68	2	1.41421	3.4099e-006	1.59053e-044	6.38696e-062	3.4099e-006	1
9.7	4	2	2.58417e-006	4.35437e-045	1.60059e-062	2.58417e-006	1
9.72	3	1.73205	1.95427e-006	1.18293e-045	3.98529e-063	1.95427e-006	1
9.73	2	1.41421	1.69813e-006	6.14778e-046	1.9838e-063	1.69813e-006	1
9.75	3	1.73205	1.28015e-006	1.65093e-046	4.89182e-064	1.28015e-006	1
9.76	0	1	1.11062e-006	8.53052e-047	2.42328e-064	1.11062e-006	1
9.78	1	1	8.34605e-007	2.26444e-047	5.91792e-065	8.34605e-007	1
9.79	5	2.23607	7.2293e-007	1.16331e-047	2.91742e-065	7.2293e-007	1
9.81	1	1	5.41552e-007	3.05251e-048	7.05597e-066	5.41552e-007	1
9.83	2	1.41421	4.04826e-007	7.94818e-049	1.69554e-066	4.04826e-007	1
9.84	1	1	3.49735e-007	4.04406e-049	8.29149e-067	3.49735e-007	1
9.86	5	2.23607	2.60612e-007	1.04089e-049	1.97322e-067	2.60612e-007	1
9.87	1	1	2.24791e-007	5.26552e-050	9.60277e-068	2.24791e-007	1
9.89	3	1.73205	1.66979e-007	1.33969e-050	2.26325e-068	1.66979e-007	1
9.91	3	1.73205	1.23774e-007	3.38233e-051	5.29986e-069	1.23774e-007	1
9.92	2	1.41421	1.0648e-007	1.6946e-051	2.55846e-069	1.0648e-007	1
9.94	3	1.73205	7.86795e-008	4.22918e-052	5.93337e-070	7.86795e-008	1
9.95	2	1.41421	6.75795e-008	2.10666e-052	2.85044e-070	6.75795e-008	1
9.97	2	1.41421	4.97778e-008	5.19707e-053	6.54677e-071	4.97778e-008	1
9.98	3	1.73205	4.26877e-008	2.57386e-053	3.12992e-071	4.26877e-008	1
10	0	1	3.13437e-008	6.27661e-054	7.11936e-072	3.13437e-008	1
10.02	1	1	2.29658e-008	1.51885e-054	1.60895e-072	2.29658e-008	1
10.03	3	1.73205	1.96429e-008	7.44998e-055	7.63033e-073	1.96429e-008	1
10.05	2	1.41421	1.43471e-008	1.78206e-055	1.70781e-073	1.43471e-008	1
10.06	3	1.73205	1.22518e-008	8.69059e-056	8.05998e-074	1.22518e-008	1
10.08	6	2.44949	8.92042e-009	2.0549e-056	1.78658e-074	8.92042e-009	1
10.1	4	2	6.4812e-009	4.82153e-057	3.93463e-075	6.4812e-009	1
10.11	4	2	5.52011e-009	2.32876e-057	1.84201e-075	5.52011e-009	1
10.13	4	2	3.99802e-009	5.40124e-058	4.01761e-076	3.99802e-009	1
10.14	6	2.44949	3.39977e-009	2.59371e-058	1.87177e-076	3.39977e-009	1
10.16	5	2.23607	2.45456e-009	5.94657e-059	4.04315e-077	2.45456e-009	1
10.17	6	2.44949	2.08398e-009	2.83911e-059	1.87457e-077	2.08398e-009	1
10.19	3	1.73205	1.49984e-009	6.43433e-060	4.01015e-078	1.49984e-009	1
10.21	1	1	1.07716e-009	1.44702e-060	8.52342e-079	1.07716e-009	1
10.22	4	2	9.12124e-010	6.84232e-061	3.92003e-079	9.12124e-010	1
10.24	4	2	6.53005e-010	1.52107e-061	8.25154e-080	6.53005e-010	1
10.25	1	1	5.52083e-010	7.15101e-062	3.77665e-080	5.52083e-010	1
10.27	3	1.73205	3.93997e-010	1.57141e-062	7.87308e-081	3.93997e-010	1
10.28	3	1.73205	3.32579e-010	7.34505e-063	3.58602e-081	3.32579e-010	1
10.3	4	2	2.36598e-010	1.59549e-063	7.4036e-082	2.36598e-010	1
10.32	8	2.82843	1.67962e-010	3.43907e-064	1.51869e-082	1.67962e-010	1
10.33	11	3.31662	1.41406e-010	1.59206e-064	6.86166e-083	1.41406e-010	1
10.35	8	2.82843	1.00068e-010	3.39222e-065	1.39395e-083	1.00068e-010	1
10.36	12	3.4641	8.41138e-011	1.56131e-065	6.26764e-084	8.41138e-011	1
10.38	3	1.73205	5.93364e-011	3.28845e-066	1.261e-084	5.93364e-011	1
10.4	3	1.73205	4.17696e-011	6.87292e-067	2.52069e-085	4.17696e-011	1
10.41	4	2	3.50176e-011	3.133e-067	1.12427e-085	3.50176e-011	1
10.43	10	3.16228	2.45727e-011	6.47273e-068	2.2257e-086	2.45727e-011	1
10.44	3	1.73205	2.0568e-011	2.93356e-068	9.87901e-087	2.0568e-011	1
10.46	11	3.31662	1.43875e-011	5.99097e-069	1.93688e-087	1.43875e-011	1
10.47	7	2.64575	1.20237e-011	2.69955e-069	8.55551e-088	1.20237e-011	1
10.49	5	2.23607	8.38414e-012	5.44967e-070	1.66122e-088	8.38414e-012	1
10.51	6	2.44949	5.83395e-012	1.09169e-070	3.20482e-089	5.83395e-012	1
10.52	5	2.23607	4.86263e-012	4.872e-071	1.40424e-089	4.86263e-012	1
10.54	7	2.64575	3.37289e-012	9.64743e-072	2.68293e-090	3.37289e-012	1
10.55	8	2.82843	2.80689e-012	4.28063e-072	1.16988e-090	2.80689e-012	1
10.57	6	2.44949	1.94081e-012	8.37892e-073	2.21362e-091	1.94081e-012	1
10.59	3	1.73205	1.33914e-012	1.62749e-073	4.16159e-092	1.33914e-012	1
10.6	1	1	1.11149e-012	7.15201e-074	1.80005e-092	1.11149e-012	1
10.62	4	2	7.64493e-013	1.3732e-074	3.35146e-093	7.64493e-013	1
10.63	9	3	6.33527e-013	5.99973e-075	1.44263e-093	6.33527e-013	1
10.65	5	2.23607	4.34372e-013	1.13871e-075	2.66009e-094	4.34372e-013	1
10.66	5	2.23607	3.5939e-013	4.94651e-076	1.1395e-094	3.5939e-013	1
10.68	4	2	2.45635e-013	9.2802e-077	2.08088e-095	2.45635e-013	1
10.7	4	2	1.67532e-013	1.72769e-077	3.7755e-096	1.67532e-013	1
10.71	6	2.44949	1.38248e-013	7.433e-078	1.6043e-096	1.38248e-013	1
10.73	3	1.73205	9.39925e-014	1.36788e-078	2.88275e-097	9.39925e-014	1
10.74	3	1.73205	7.74403e-014	5.85106e-079	1.21903e-097	7.74403e-014	1
10.76	3	1.73205	5.24842e-014	1.06438e-079	2.16934e-098	5.24842e-014	1
10.78	3	1.73205	3.54956e-014	1.92135e-080	3.83561e-099	3.54956e-014	1
10.79	1	1	2.91679e-014	8.13964e-081	1.60892e-099	2.91679e-014	1
10.81	2	1.41421	1.96643e-014	1.45242e-081	2.81731e-100	1.96643e-014	1
10.82	2	1.41421	1.61332e-014	6.11757e-082	1.17607e-100	1.61332e-014	1
10.84	2	1.41421	1.08423e-014	1.07905e-082	2.0395e-101	1.08423e-014	1
10.85	3	1.73205	8.88133e-015	4.51873e-083	8.47263e-102	8.88133e-015	1
10.87	2	1.41421	5.94983e-015	7.8787e-084	1.45513e-102	5.94983e-015	1
10.89	0	1	3.97756e-015	1.36315e-084	2.48302e-103	3.97756e-015	1
10.9	2	1.41421	3.24959e-015	5.65368e-085	1.02322e-103	3.24959e-015	1
10.92	2	1.41421	2.16554e-015	9.66931e-086	1.72918e-104	2.16554e-015	1
10.93	1	1	1.76642e-015	3.98723e-086	7.09125e-105	1.76642e-015	1
10.95	3	1.73205	1.17343e-015	6.74081e-087	1.18682e-105	1.17343e-015	1
10.97	2	1.41421	7.77872e-016	1.13084e-087	1.97353e-106	7.77872e-016	1
10.98	1	1	6.32834e-016	4.6184e-088	8.02825e-107	6.32834e-016	1
11	1	1	4.18183e-016	7.65876e-089	1.32212e-107	4.18183e-016	1
11.01	3	1.73205	3.39673e-016	3.10982e-089	5.35235e-108	3.39673e-016	1
11.03	2	1.41421	2.23751e-016	5.09774e-090	8.72946e-109	2.23751e-016	1
11.04	3	1.73205	1.81457e-016	2.05799e-090	3.51687e-109	1.81457e-016	1
11.06	3	1.73205	1.19153e-016	3.33473e-091	5.68056e-110	1.19153e-016	1
11.08	2	1.41421	7.80763e-017	5.36203e-092	9.11635e-111	7.80763e-017	1
11.09	1	1	6.31514e-017	2.14392e-092	3.64321e-111	6.31514e-017	1
11.11	1	1	4.12501e-017	3.40763e-093	5.79037e-112	4.12501e-017	1
11.12	1	1	3.33122e-017	1.35462e-093	2.30285e-112	3.33122e-017	1
11.14	3	1.73205	2.16906e-017	2.12833e-094	3.62476e-113	2.16906e-017	1
11.16	7	2.64575	1.40937e-017	3.31825e-095	5.66877e-114	1.40937e-017	1
11.17	1	1	1.13516e-017	1.30644e-095	2.23636e-114	1.13516e-017	1
11.19	2	1.41421	7.35256e-018	2.01342e-096	3.46372e-115	7.35256e-018	1
11.2	3	1.73205	5.9127e-018	7.88137e-097	1.35985e-115	5.9127e-018	1
11.22	3	1.73205	3.81762e-018	1.20067e-097	2.08586e-116	3.81762e-018	1
11.23	1	1	3.06516e-018	4.67282e-098	8.14948e-117	3.06516e-018	1
11.25	5	2.23607	1.97282e-018	7.03683e-099	1.23799e-117	1.97282e-018	1
11.27	4	2	1.26708e-018	1.05154e-099	1.86851e-118	1.26708e-018	1
11.28	5	2.23607	1.01466e-018	4.05316e-100	7.24161e-119	1.01466e-018	1
11.3	3	1.73205	6.49632e-019	5.98712e-101	1.08245e-119	6.49632e-019	1
11.31	3	1.73205	5.19394e-019	2.29443e-101	4.17487e-120	5.19394e-019	1
11.33	4	2	3.31489e-019	3.35023e-102	6.18028e-121	3.31489e-019	1
11.34	4	2	2.64613e-019	1.27649e-102	2.37213e-121	2.64613e-019	1
11.36	2	1.41421	1.68349e-019	1.84244e-103	3.47773e-122	1.68349e-019	1
11.38	7	2.64575	1.0688e-019	2.63889e-104	5.06581e-123	1.0688e-019	1
11.39	4	2	8.5093e-020	9.95813e-105	1.92874e-123	8.5093e-020	1
11.41	5	2.23607	5.38523e-020	1.40987e-105	2.78239e-124	5.38523e-020	1
11.42	0	1	4.28072e-020	5.28963e-106	1.05424e-124	4.28072e-020	1
11.44	6	2.44949	2.70056e-020	7.40292e-107	1.50617e-125	2.70056e-020	1
11.46	3	1.73205	1.70011e-020	1.02809e-107	2.138e-126	1.70011e-020	1
11.47	4	2	1.34786e-020	3.82023e-108	8.03565e-127	1.34786e-020	1
11.49	1	1	8.45849e-021	5.24438e-109	1.12965e-127	8.45849e-021	1
11.5	1	1	6.69536e-021	1.93749e-109	4.22528e-128	6.69536e-021	1
11.52	3	1.73205	4.18842e-021	2.62918e-110	5.88263e-129	4.18842e-021	1
11.53	2	1.41421	3.31013e-021	9.65727e-111	2.18966e-129	3.31013e-021	1
11.55	7	2.64575	2.06418e-021	1.29542e-111	3.01916e-130	2.06418e-021	1
11.57	5	2.23607	1.2845e-021	1.72431e-112	4.13609e-131	1.2845e-021	1
11.58	4	2	1.01248e-021	6.27283e-113	1.52718e-131	1.01248e-021	1
11.6	5	2.23607	6.28058e-022	8.25365e-114	2.07198e-132	6.28058e-022	1
11.61	7	2.64575	4.94269e-022	2.98525e-114	7.61344e-133	4.94269e-022	1
11.63	2	1.41421	3.05636e-022	3.88274e-115	1.02298e-133	3.05636e-022	1
11.65	4	2	1.88595e-022	5.01126e-116	1.36569e-134	1.88595e-022	1
11.66	4	2	1.4803e-022	1.79513e-116	4.97785e-135	1.4803e-022	1
11.68	2	1.41421	9.10548e-023	2.29023e-117	6.58138e-136	9.10548e-023	1
11.69	4	2	7.13569e-023	8.15673e-118	2.38727e-136	7.13569e-023	1
11.71	9	3	4.37537e-023	1.02867e-118	3.12586e-137	4.37537e-023	1
11.72	5	2.23607	3.42343e-023	3.6425e-119	1.12837e-137	3.42343e-023	1
11.74	5	2.23607	2.09251e-023	4.54083e-120	1.46322e-138	2.09251e-023	1
11.76	2	1.41421	1.27632e-023	5.61723e-121	1.88524e-139	1.27632e-023	1
