# exported by fityk 0.8.7
#1-Zn:x	1-Zn:y	1-Zn:s	1-Zn:F(x)	1-Zn:%_1(x)	1-Zn:%_2(x)	1-Zn:%_3(x)	1-Zn:a
5.87	62	7.87401	93.7454	1.61231e-026	3.20541e-057	93.7454	1
5.89	84	9.16515	106.622	4.3634e-026	1.42151e-056	106.622	1
5.9	89	9.43398	113.49	7.1584e-026	2.98439e-056	113.49	1
5.92	111	10.5357	128.086	1.91603e-025	1.30741e-055	128.086	1
5.93	114	10.6771	135.812	3.12606e-025	2.7281e-055	135.812	1
5.95	128	11.3137	152.101	8.27549e-025	1.1806e-054	152.101	1
5.97	123	11.0905	169.47	2.17469e-024	5.06761e-054	169.47	1
5.98	164	12.8062	178.539	3.51561e-024	1.04671e-053	178.539	1
6	163	12.7671	197.398	9.13721e-024	4.43827e-053	197.398	1
6.01	161	12.6886	207.161	1.469e-023	9.11129e-053	207.161	1
6.03	191	13.8203	227.282	3.77612e-023	3.81642e-052	227.282	1
6.04	254	15.9374	237.605	6.03754e-023	7.78692e-052	237.605	1
6.06	241	15.5242	258.678	1.53495e-022	3.22203e-051	258.678	1
6.08	220	14.8324	280.176	3.87376e-022	1.32236e-050	280.176	1
6.09	312	17.6635	291.024	6.13699e-022	2.67075e-050	291.024	1
6.11	261	16.1555	312.786	1.53181e-021	1.08279e-049	312.786	1
6.12	336	18.3303	323.645	2.41342e-021	2.17355e-049	323.645	1
6.14	358	18.9209	345.173	5.95789e-021	8.70496e-049	345.173	1
6.16	362	19.0263	366.244	1.46002e-020	3.45798e-048	366.244	1
6.17	438	20.9284	376.529	2.27927e-020	6.87103e-048	376.529	1
6.19	409	20.2237	396.443	5.52423e-020	2.69628e-047	396.443	1
6.2	417	20.4206	406.007	8.57656e-020	5.32486e-047	406.007	1
6.22	445	21.095	424.193	2.05589e-019	2.06414e-046	424.193	1
6.23	420	20.4939	432.754	3.17428e-019	4.05159e-046	432.754	1
6.25	509	22.561	448.662	7.52563e-019	1.55147e-045	448.662	1
6.27	456	21.3542	462.769	1.77111e-018	5.89279e-045	462.769	1
6.28	558	23.622	469.081	2.70957e-018	1.14494e-044	469.081	1
6.3	519	22.7816	480.11	6.30688e-018	4.29581e-044	480.11	1
6.31	551	23.4734	484.785	9.59564e-018	8.29562e-044	484.785	1
6.33	538	23.1948	492.369	2.20901e-017	3.07469e-043	492.369	1
6.35	591	24.3105	497.505	5.04811e-017	1.13034e-042	497.505	1
6.36	537	23.1733	499.129	7.6102e-017	2.16067e-042	499.129	1
6.38	580	24.0832	500.459	1.72003e-016	7.84667e-042	500.459	1
6.39	578	24.0416	500.159	2.57875e-016	1.49076e-041	500.159	1
6.41	562	23.7065	497.636	5.76449e-016	5.348e-041	497.636	1
6.42	523	22.8692	495.423	8.59485e-016	1.00985e-040	495.423	1
6.44	487	22.0681	489.135	1.9002e-015	3.57873e-040	489.135	1
6.46	547	23.388	480.448	4.1703e-015	1.25794e-039	480.448	1
6.47	505	22.4722	475.245	6.16103e-015	2.35125e-039	475.245	1
6.49	475	21.7945	463.216	1.33731e-014	8.16426e-039	463.216	1
6.5	508	22.5389	456.435	1.96482e-014	1.51669e-038	456.435	1
6.52	430	20.7364	441.462	4.21803e-014	5.20241e-038	441.462	1
6.54	478	21.8632	424.79	8.98885e-014	1.76998e-037	424.79	1
6.55	399	19.975	415.888	1.30859e-013	3.2548e-037	415.888	1
6.57	443	21.0476	397.105	2.75809e-013	1.0939e-036	397.105	1
6.58	375	19.3649	387.286	3.99313e-013	1.99928e-036	387.286	1
6.6	387	19.6723	366.952	8.32392e-013	6.63765e-036	366.952	1
6.61	346	18.6011	356.501	1.1985e-012	1.20575e-035	356.501	1
6.63	288	16.9706	335.186	2.47094e-012	3.95443e-035	335.186	1
6.65	327	18.0831	313.529	5.05701e-012	1.28638e-034	313.529	1
6.66	288	16.9706	302.646	7.21459e-012	2.31305e-034	302.646	1
6.68	229	15.1327	280.915	1.46034e-011	7.4329e-034	280.915	1
6.69	233	15.2643	270.12	2.07194e-011	1.32836e-033	270.12	1
6.71	213	14.5945	248.797	4.1479e-011	4.21675e-033	248.797	1
6.73	187	13.6748	227.982	8.24302e-011	1.32769e-032	227.982	1
6.74	162	12.7279	217.816	1.15883e-010	2.34871e-032	217.816	1
6.76	170	13.0384	198.058	2.27765e-010	7.30527e-032	198.058	1
6.77	144	12	188.497	3.18437e-010	1.28443e-031	188.497	1
6.79	157	12.53	170.081	6.19016e-010	3.94645e-031	170.081	1
6.8	128	11.3137	161.248	8.60683e-010	6.89646e-031	161.248	1
6.82	132	11.4891	144.375	1.65475e-009	2.09319e-030	144.375	1
6.84	99	9.94987	128.605	3.15811e-009	6.30157e-030	128.605	1
6.85	91	9.53939	121.144	4.35088e-009	1.09004e-029	121.144	1
6.87	82	9.05539	107.082	8.21264e-009	3.24168e-029	107.082	1
6.88	90	9.48683	100.481	1.12522e-008	5.57321e-029	100.481	1
6.9	60	7.74597	88.1347	2.10065e-008	1.63727e-028	88.1347	1
6.91	80	8.94427	82.3835	2.86229e-008	2.7977e-028	82.3835	1
6.93	82	9.05539	71.7052	5.28493e-008	8.11904e-028	71.7052	1
6.95	55	7.4162	62.0907	9.6866e-008	2.33704e-027	62.0907	1
6.96	78	8.83176	57.6669	1.3078e-007	3.95293e-027	57.6669	1
6.98	49	7	49.5509	2.37073e-007	1.12401e-026	49.5509	1
6.99	63	7.93725	45.8433	3.18314e-007	1.88958e-026	45.8433	1
7.01	64	8	39.0885	5.707e-007	5.30765e-026	39.0885	1
7.03	67	8.18535	33.1579	1.0157e-006	1.47876e-025	33.1579	1
7.04	51	7.14143	30.4803	1.35129e-006	2.46075e-025	30.4803	1
7.06	53	7.28011	25.657	2.37858e-006	6.77252e-025	25.657	1
7.07	55	7.4162	23.4943	3.14706e-006	1.12012e-024	23.4943	1
7.09	57	7.54983	19.6244	5.47879e-006	3.04533e-024	19.6244	1
7.1	61	7.81025	17.901	7.20903e-006	5.00601e-024	17.901	1
7.12	47	6.85565	14.8375	1.24127e-005	1.34447e-023	14.8375	1
7.14	40	6.32456	12.2352	2.1216e-005	3.58151e-023	12.2352	1
7.15	39	6.245	11.0892	2.76607e-005	5.82769e-023	11.0891	1
7.17	49	7	9.07399	4.67594e-005	1.53356e-022	9.07394	1
7.18	52	7.2111	8.19239	6.06282e-005	2.48013e-022	8.19232	1
7.2	50	7.07107	6.65212	0.000101366	6.44713e-022	6.65202	1
7.22	33	5.74456	5.37378	0.000168234	1.66233e-021	5.37361	1
7.23	54	7.34847	4.82063	0.000216136	2.66111e-021	4.82041	1
7.25	38	6.16441	3.86442	0.000354782	6.778e-021	3.86407	1
7.26	44	6.63325	3.45338	0.000453294	1.07843e-020	3.45293	1
7.28	62	7.87401	2.74734	0.000735907	2.71342e-020	2.74661	1
7.29	56	7.48331	2.44585	0.000935077	4.29094e-020	2.44491	1
7.31	44	6.63325	1.93134	0.00150141	1.06651e-019	1.92984	1
7.33	44	6.63325	1.51785	0.0023931	2.62928e-019	1.51546	1
7.34	59	7.68115	1.34336	0.00301296	4.1157e-019	1.34035	1
7.36	63	7.93725	1.0492	0.00474966	1.00231e-018	1.04445	1
7.37	40	6.32456	0.926159	0.00594703	1.55939e-018	0.920212	1
7.39	36	6	0.720826	0.00927215	3.75146e-018	0.711554	1
7.41	46	6.78233	0.561737	0.0143505	8.95169e-018	0.547386	1
7.42	63	7.93725	0.496984	0.0178038	1.37857e-017	0.47918	1
7.44	54	7.34847	0.393044	0.0272527	3.24954e-017	0.365791	1
7.45	44	6.63325	0.352604	0.0336249	4.97382e-017	0.318979	1
7.47	55	7.4162	0.292533	0.0509059	1.15816e-016	0.241627	1
7.48	45	6.7082	0.272356	0.0624632	1.7619e-016	0.209893	1
7.5	34	5.83095	0.2513	0.0935279	4.05275e-016	0.157772	1
7.52	44	6.63325	0.257001	0.139016	9.24646e-016	0.117985	1
7.53	55	7.4162	0.270849	0.169017	1.39239e-015	0.101833	1
7.55	52	7.2111	0.324031	0.248464	3.13815e-015	0.0755671	1
7.56	42	6.48074	0.365393	0.300422	4.69681e-015	0.0649707	1
7.58	49	7	0.484636	0.436794	1.04569e-014	0.0478422	1
7.6	31	5.56776	0.665464	0.630416	2.30921e-014	0.0350486	1
7.61	58	7.61577	0.785215	0.755275	3.42109e-014	0.0299407	1
7.63	63	7.93725	1.09988	1.07812	7.46298e-014	0.0217656	1
7.64	66	8.12404	1.30306	1.28454	1.0989e-013	0.0185219	1
7.66	64	8	1.82687	1.81351	2.36806e-013	0.0133611	1
7.67	69	8.30662	2.16018	2.14886	3.46563e-013	0.0113262	1
7.69	57	7.54983	3.00857	3.00046	7.37741e-013	0.00810751	1
7.71	51	7.14143	4.16465	4.15887	1.5577e-012	0.00577375	1
7.72	88	9.38083	4.8877	4.88284	2.25656e-012	0.00486301	1
7.74	51	7.14143	6.69719	6.69375	4.70669e-012	0.00343656	1
7.75	59	7.68115	7.81864	7.81576	6.77675e-012	0.00288334	1
7.77	76	8.7178	10.5989	10.5969	1.3963e-011	0.00202192	1
7.79	54	7.34847	14.2638	14.2624	2.85359e-011	0.00141058	1
7.8	87	9.32738	16.5019	16.5007	4.06697e-011	0.00117591	1
7.82	81	9	21.9656	21.9648	8.21055e-011	0.00081406	1
7.83	103	10.1489	25.2728	25.2722	1.16304e-010	0.00067602	1
7.85	101	10.0499	33.2723	33.2719	2.31945e-010	0.000464397	1
7.86	114	10.6771	38.0716	38.0712	3.26551e-010	0.000384164	1
7.88	111	10.5357	49.5729	49.5726	6.43322e-010	0.000261875	1
7.9	119	10.9087	64.0759	64.0757	1.25708e-009	0.000177598	1
7.91	106	10.2956	72.6478	72.6476	1.75188e-009	0.000145973	1
7.93	147	12.1244	92.8717	92.8716	3.38163e-009	9.82348e-005	1
7.94	191	13.8203	104.717	104.717	4.68392e-009	8.04311e-005	1
7.96	171	13.0767	132.4	132.4	8.93142e-009	5.37112e-005	1
7.97	203	14.2478	148.466	148.466	1.22955e-008	4.38074e-005	1
7.99	211	14.5258	185.656	185.656	2.31604e-008	2.90293e-005	1
8.01	242	15.5563	230.461	230.46	4.32715e-008	1.91378e-005	1
8.02	317	17.8045	256.061	256.061	5.89661e-008	1.55089e-005	1
8.04	312	17.6635	314.37	314.37	1.08829e-007	1.01458e-005	1
8.05	381	19.5192	347.371	347.371	1.47398e-007	8.19028e-006	1
8.07	467	21.6102	421.796	421.796	2.68734e-007	5.31681e-006	1
8.09	544	23.3238	508.414	508.414	4.85973e-007	3.43375e-006	1
8.1	511	22.6053	556.644	556.644	6.51522e-007	2.75416e-006	1
8.12	772	27.7849	663.595	663.595	1.16388e-006	1.76504e-006	1
8.13	672	25.923	722.551	722.551	1.55084e-006	1.41027e-006	1
8.15	787	28.0535	851.93	851.93	2.73674e-006	8.96841e-007	1
8.16	902	30.0333	922.516	922.516	3.62441e-006	7.13813e-007	1
8.18	1088	32.9848	1075.77	1075.77	6.31816e-006	4.50451e-007	1
8.2	1149	33.8969	1245.29	1245.29	1.09245e-005	2.82798e-007	1
8.21	1246	35.2987	1336.14	1336.14	1.43212e-005	2.23642e-007	1
8.23	1519	38.9744	1529.72	1529.72	2.44612e-005	1.39325e-007	1
8.24	1619	40.2368	1632.29	1632.29	3.18713e-005	1.09757e-007	1
8.26	1710	41.3521	1848.29	1848.29	5.37757e-005	6.7851e-008	1
8.28	1976	44.4522	2077.53	2077.53	8.99976e-005	4.17299e-008	1
8.29	2069	45.4863	2196.55	2196.55	0.000116071	3.26629e-008	1
8.31	2425	49.2443	2441.91	2441.91	0.000191892	1.9934e-008	1
8.32	2436	49.3559	2567.6	2567.6	0.000245978	1.55427e-008	1
8.34	2664	51.614	2823.1	2823.1	0.000401713	9.41272e-009	1
8.35	2920	54.037	2952.08	2952.08	0.000511797	7.31091e-009	1
8.37	3337	57.7668	3210.24	3210.24	0.000825668	4.39347e-009	1
8.39	3058	55.2992	3465.4	3465.4	0.00132121	2.6267e-009	1
8.4	3427	58.5406	3590.58	3590.58	0.0016662	2.02709e-009	1
8.42	3684	60.696	3833.46	3833.46	0.00263378	1.20261e-009	1
8.43	3949	62.8411	3950.09	3950.08	0.00330125	9.2451e-010	1
8.45	4262	65.284	4171.03	4171.02	0.00515489	5.44265e-010	1
8.47	4108	64.0937	4372.06	4372.05	0.00798398	3.18769e-010	1
8.48	4571	67.6092	4463.86	4463.85	0.00990583	2.43484e-010	1
8.5	4788	69.1954	4627.69	4627.67	0.0151558	1.41509e-010	1
8.51	4449	66.7008	4698.87	4698.85	0.0186893	1.07672e-010	1
8.53	4963	70.4486	4817.9	4817.87	0.0282467	6.2096e-011	1
8.54	4739	68.8404	4865.1	4865.07	0.03462	4.70659e-011	1
8.56	4831	69.5054	4933.63	4933.58	0.051688	2.6935e-011	1
8.58	5148	71.7496	4966.48	4966.41	0.0765439	1.53353e-011	1
8.59	5089	71.3372	4969.27	4969.18	0.092863	1.1549e-011	1
8.61	4997	70.6895	4947.51	4947.37	0.135847	6.5248e-012	1
8.62	5575	74.6659	4923.08	4922.91	0.163805	4.89487e-012	1
8.64	4577	67.6535	4847.79	4847.55	0.236713	2.74419e-012	1
8.66	4864	69.7424	4738.71	4738.37	0.339295	1.53057e-012	1
8.67	4908	70.0571	4672.22	4671.81	0.404973	1.14086e-012	1
8.69	4818	69.4118	4517.08	4516.5	0.573414	6.31423e-013	1
8.7	4607	67.8749	4429.25	4428.57	0.680238	4.68842e-013	1
8.72	4141	64.3506	4235.34	4234.38	0.95146	2.57491e-013	1
8.73	4424	66.5132	4130.23	4129.11	1.12183	1.90455e-013	1
8.75	4087	63.9296	3906.3	3904.75	1.55004	1.03795e-013	1
8.77	3638	60.3158	3667.66	3665.53	2.12432	5.62762e-014	1
8.78	3870	62.2093	3544.18	3541.7	2.4793	4.13582e-014	1
8.8	3240	56.921	3291.61	3288.26	3.35654	2.22515e-014	1
8.81	3256	57.0614	3163.59	3159.69	3.89355	1.629e-014	1
8.83	2990	54.6809	2906.62	2901.41	5.2071	8.69694e-015	1
8.85	2811	53.0189	2651.63	2644.72	6.90725	4.61933e-015	1
8.86	2632	51.303	2526	2518.07	7.93106	3.36006e-015	1
8.88	2783	52.7541	2280.51	2270.12	10.3927	1.77095e-015	1
8.89	1624	40.2989	2161.38	2149.52	11.8604	1.28322e-015	1
8.91	2018	44.9222	1931.96	1916.6	15.3526	6.71133e-016	1
8.92	1747	41.7971	1822.22	1804.8	17.4139	4.84423e-016	1
8.94	1622	40.2741	1613.86	1591.59	22.2673	2.5141e-016	1
8.96	1366	36.9594	1421.52	1393.28	28.2422	1.29809e-016	1
8.97	1251	35.3695	1331.71	1300.01	31.7092	9.30956e-017	1
8.99	1211	34.7994	1165.27	1125.55	39.7286	4.7698e-017	1
9	1017	31.8904	1088.75	1044.42	44.3337	3.4076e-017	1
9.02	802	28.3196	949.21	894.339	54.8705	1.73248e-017	1
9.03	861	29.3428	886.17	825.313	60.8574	1.23294e-017	1
9.05	676	26	773.373	698.967	74.4057	6.22026e-018	1
9.07	662	25.7294	677.858	587.626	90.2314	3.12207e-018	1
9.08	521	22.8254	636.373	537.311	99.0616	2.20761e-018	1
9.1	555	23.5584	565.438	446.767	118.671	1.09952e-018	1
9.11	466	21.587	535.756	406.266	129.49	7.74476e-019	1
9.13	495	22.2486	487.336	334.099	153.236	3.82771e-019	1
9.15	405	20.1246	452.604	272.739	179.865	1.88207e-019	1
9.16	422	20.5426	440.018	245.745	194.272	1.31718e-019	1
9.18	428	20.6882	423.671	198.412	225.26	6.42674e-020	1
9.19	460	21.4476	419.611	177.791	241.82	4.48049e-020	1
9.21	386	19.6469	418.954	141.972	276.982	2.1693e-020	1
9.22	410	20.2485	422.049	126.517	295.531	1.50653e-020	1
9.24	498	22.3159	434.308	99.9199	334.388	7.23802e-021	1
9.26	473	21.7486	453.617	78.3359	375.282	3.45961e-021	1
9.27	497	22.2935	465.523	69.1699	396.353	2.38723e-021	1
9.29	534	23.1084	493.049	53.6335	439.416	1.13227e-021	1
9.3	473	21.7486	508.356	47.0975	461.258	7.78287e-022	1
9.32	595	24.3926	541.274	36.1182	505.156	3.66306e-022	1
9.34	587	24.2281	576.234	27.4955	548.738	1.7152e-022	1
9.35	637	25.2389	594.097	23.9239	570.173	1.17142e-022	1
9.37	615	24.7992	629.847	18.0126	611.834	5.4429e-023	1
9.38	757	27.5136	647.444	15.5866	631.858	3.70298e-023	1
9.4	564	23.7487	681.39	11.6067	669.783	1.70734e-023	1
9.41	725	26.9258	697.473	9.98823	687.485	1.15708e-023	1
9.43	749	27.3679	727.245	7.35621	719.889	5.29395e-024	1
9.45	815	28.5482	753.076	5.37807	747.698	2.40969e-024	1
9.46	815	28.5482	764.262	4.5858	759.676	1.62261e-024	1
9.48	689	26.2488	782.746	3.31587	779.43	7.32899e-025	1
9.49	814	28.5307	789.899	2.81185	787.087	4.9161e-025	1
9.51	882	29.6985	799.746	2.01087	797.735	2.20343e-025	1
9.53	747	27.3313	803.388	1.42752	801.961	9.82523e-026	1
9.54	841	29	802.826	1.19946	801.627	6.54827e-026	1
9.56	793	28.1603	796.917	0.84216	796.075	2.89747e-026	1
9.57	773	27.8029	791.595	0.703723	790.891	1.92366e-026	1
9.59	807	28.4077	776.354	0.488676	775.865	8.44633e-027	1
9.6	706	26.5707	766.519	0.4061	766.113	5.58599e-027	1
9.62	715	26.7395	742.699	0.278909	742.42	2.43383e-027	1
9.64	805	28.3725	713.807	0.190151	713.617	1.05498e-027	1
9.65	650	25.4951	697.658	0.156574	697.501	6.93241e-028	1
9.67	619	24.8797	662.395	0.105576	662.29	2.98186e-028	1
9.68	622	24.9399	643.472	0.0864553	643.386	1.95187e-028	1
9.7	640	25.2982	603.536	0.0576565	603.479	8.33111e-029	1
9.72	545	23.3452	561.488	0.038169	561.45	3.53769e-029	1
9.73	513	22.6495	539.924	0.0309703	539.893	2.30086e-029	1
9.75	557	23.6008	496.206	0.0202777	496.185	9.6952e-030	1
9.76	445	21.095	474.241	0.0163628	474.225	6.28133e-030	1
9.78	382	19.5448	430.545	0.010596	430.535	2.62643e-030	1
9.79	438	20.9284	408.979	0.00850325	408.971	1.69506e-030	1
9.81	339	18.412	366.784	0.00544601	366.779	7.03312e-031	1
9.83	360	18.9737	326.271	0.00346241	326.268	2.9032e-031	1
9.84	293	17.1172	306.786	0.00275316	306.783	1.86167e-031	1
9.86	276	16.6132	269.582	0.00173117	269.581	7.6257e-032	1
9.87	237	15.3948	251.937	0.00136898	251.936	4.87114e-032	1
9.89	269	16.4012	218.694	0.000851371	218.693	1.97996e-032	1
9.91	179	13.3791	188.295	0.000525588	188.295	8.00657e-033	1
9.92	170	13.0384	174.186	0.000411824	174.186	5.08164e-033	1
9.94	156	12.49	148.151	0.000251448	148.151	2.03912e-033	1
9.95	117	10.8167	136.214	0.000195938	136.214	1.28921e-033	1
9.97	132	11.4891	114.446	0.000118322	114.446	5.1335e-034	1
9.98	109	10.4403	104.583	9.16944e-005	104.583	3.2331e-034	1
10	79	8.88819	86.8017	5.47646e-005	86.8016	1.27748e-034	1
10.02	83	9.11043	71.4583	3.24686e-005	71.4583	5.02178e-035	1
10.03	61	7.81025	64.6379	2.49315e-005	64.6379	3.14247e-035	1
10.05	58	7.61577	52.5653	1.46192e-005	52.5653	1.2258e-035	1
10.06	31	5.56776	47.2582	1.11638e-005	47.2582	7.64115e-036	1
10.08	36	6	37.9645	6.47435e-006	37.9645	2.95772e-036	1
10.1	42	6.48074	30.2507	3.72723e-006	30.2507	1.139e-036	1
10.11	28	5.2915	26.9207	2.82023e-006	26.9207	7.0545e-037	1
10.13	27	5.19615	21.1901	1.60578e-006	21.1901	2.69575e-037	1
10.14	23	4.79583	18.7425	1.20834e-006	18.7425	1.66321e-037	1
10.16	12	3.4641	14.5734	6.80455e-007	14.5734	6.30681e-038	1
10.17	9	3	12.8115	5.09222e-007	12.8115	3.87617e-038	1
10.19	17	4.12311	9.8406	2.83614e-007	9.84059	1.45852e-038	1
10.21	16	4	7.49723	1.56804e-007	7.49723	5.45994e-039	1
10.22	13	3.60555	6.52398	1.16271e-007	6.52398	3.33417e-039	1
10.24	16	4	4.90998	6.35785e-008	4.90998	1.23855e-039	1
10.25	11	3.31662	4.24654	4.68848e-008	4.24654	7.53418e-040	1
10.27	7	2.64575	3.15711	2.53559e-008	3.15711	2.77721e-040	1
10.28	4	2	2.71387	1.85954e-008	2.71387	1.68289e-040	1
10.3	6	2.44949	1.99311	9.94636e-009	1.99311	6.15571e-041	1
10.32	15	3.87298	1.45189	5.28115e-009	1.45189	2.24008e-041	1
10.33	12	3.4641	1.23539	3.83764e-009	1.23539	1.34871e-041	1
10.35	12	3.4641	0.888982	2.01529e-009	0.888982	4.87029e-042	1
10.36	11	3.31662	0.751811	1.45639e-009	0.751811	2.92102e-042	1
10.38	6	2.44949	0.534422	7.56421e-010	0.534422	1.04669e-042	1
10.4	11	3.31662	0.376807	3.89991e-010	0.376807	3.73136e-043	1
10.41	9	3	0.315434	2.79256e-010	0.315434	2.22359e-043	1
10.43	14	3.74166	0.2197	1.42398e-010	0.2197	7.86596e-044	1
10.44	14	3.74166	0.182794	1.01405e-010	0.182794	4.66942e-044	1
10.46	18	4.24264	0.125769	5.11411e-011	0.125769	1.63911e-044	1
10.47	10	3.16228	0.104004	3.62183e-011	0.104004	9.69268e-045	1
10.49	12	3.4641	0.070688	1.80655e-011	0.070688	3.37628e-045	1
10.51	9	3	0.0476542	8.94497e-012	0.0476542	1.17003e-045	1
10.52	18	4.24264	0.0390077	6.27691e-012	0.0390077	6.87449e-046	1
10.54	12	3.4641	0.0259773	3.07386e-012	0.0259773	2.36401e-046	1
10.55	14	3.74166	0.0211343	2.14514e-012	0.0211343	1.38362e-046	1
10.57	14	3.74166	0.0139033	1.03897e-012	0.0139033	4.72142e-047	1
10.59	13	3.60555	0.00907208	4.99529e-013	0.00907208	1.60286e-047	1
10.6	16	4	0.00730589	3.45415e-013	0.00730589	9.32114e-048	1
10.62	13	3.60555	0.00470923	1.6425e-013	0.00470923	3.14008e-048	1
10.63	12	3.4641	0.00376929	1.12951e-013	0.00376929	1.81902e-048	1
10.65	22	4.69042	0.00240007	5.31211e-014	0.00240007	6.08076e-049	1
10.66	8	2.82843	0.00190932	3.63293e-014	0.00190932	3.50897e-049	1
10.68	5	2.23607	0.00120096	1.68983e-014	0.00120096	1.16399e-049	1
10.7	13	3.60555	0.000749273	7.80253e-015	0.000749273	3.84133e-050	1
10.71	12	3.4641	0.00059002	5.2873e-015	0.00059002	2.20247e-050	1
10.73	10	3.16228	0.000363634	2.41455e-015	0.000363634	7.21262e-051	1
10.74	8	2.82843	0.0002846	1.6272e-015	0.0002846	4.11952e-051	1
10.76	5	2.23607	0.000173269	7.34942e-016	0.000173269	1.33868e-051	1
10.78	11	3.31662	0.000104632	3.29513e-016	0.000104632	4.32786e-052	1
10.79	8	2.82843	8.10603e-005	2.20031e-016	8.10603e-005	2.45603e-052	1
10.81	5	2.23607	4.83548e-005	9.75695e-017	4.83548e-005	7.87913e-053	1
10.82	7	2.64575	3.72329e-005	6.47935e-017	3.72329e-005	4.45413e-053	1
10.84	5	2.23607	2.19405e-005	2.84165e-017	2.19405e-005	1.41793e-053	1
10.85	3	1.73205	1.6791e-005	1.87669e-017	1.6791e-005	7.98482e-054	1
10.87	3	1.73205	9.77425e-006	8.14034e-018	9.77425e-006	2.52236e-054	1
10.89	6	2.44949	5.6435e-006	3.50509e-018	5.6435e-006	7.92709e-055	1
10.9	12	3.4641	4.27516e-006	2.29366e-018	4.27516e-006	4.43537e-055	1
10.92	3	1.73205	2.4384e-006	9.76777e-019	2.4384e-006	1.3832e-055	1
10.93	2	1.41421	1.83592e-006	6.35669e-019	1.83592e-006	7.70949e-056	1
10.95	5	2.23607	1.03441e-006	2.67737e-019	1.03441e-006	2.38578e-056	1
10.97	7	2.64575	5.78085e-007	1.11941e-019	5.78085e-007	7.34514e-057	1
10.98	4	2	4.30837e-007	7.2183e-020	4.30837e-007	4.06768e-057	1
11	3	1.73205	2.37848e-007	2.98489e-020	2.37848e-007	1.2427e-057	1
11.01	4	2	1.76183e-007	1.91416e-020	1.76183e-007	6.85546e-058	1
11.03	4	2	9.6081e-008	7.82854e-021	9.6081e-008	2.07828e-058	1
11.04	4	2	7.07369e-008	4.99269e-021	7.07369e-008	1.14209e-058	1
11.06	4	2	3.81072e-008	2.01952e-021	3.81072e-008	3.43569e-059	1
11.08	4	2	2.03623e-008	8.10902e-022	2.03623e-008	1.02824e-059	1
11.09	3	1.73205	1.48391e-008	5.12426e-022	1.48391e-008	5.61433e-060	1
11.11	2	1.41421	7.83277e-009	2.03498e-022	7.83277e-009	1.66735e-060	1
11.12	1	1	5.67337e-009	1.27888e-022	5.67337e-009	9.06889e-061	1
11.14	1	1	2.95826e-009	5.02307e-023	2.95826e-009	2.67259e-061	1
11.16	6	2.44949	1.52999e-009	1.95847e-023	1.52999e-009	7.83566e-062	1
11.17	4	2	1.09695e-009	1.21953e-023	1.09695e-009	4.23457e-062	1
11.19	4	2	5.60439e-010	4.70272e-024	5.60439e-010	1.23197e-062	1
11.2	3	1.73205	3.99365e-010	2.91226e-024	3.99365e-010	6.63223e-063	1
11.22	6	2.44949	2.01557e-010	1.1107e-024	2.01557e-010	1.9147e-063	1
11.23	6	2.44949	1.42753e-010	6.84043e-025	1.42753e-010	1.02679e-063	1
11.25	3	1.73205	7.11706e-011	2.58024e-025	7.11706e-011	2.94152e-064	1
11.27	5	2.23607	3.51945e-011	9.6615e-026	3.51945e-011	8.38351e-065	1
11.28	3	1.73205	2.46737e-011	5.89575e-026	2.46737e-011	4.46699e-065	1
11.3	1	1	1.2053e-011	2.1834e-026	1.2053e-011	1.26333e-065	1
11.31	4	2	8.39844e-012	1.32505e-026	8.39844e-012	6.70551e-066	1
11.33	2	1.41421	4.05273e-012	4.8533e-027	4.05273e-012	1.88184e-066	1
11.34	3	1.73205	2.80669e-012	2.92915e-027	2.80669e-012	9.94996e-067	1
11.36	1	1	1.33792e-012	1.0611e-027	1.33792e-012	2.7709e-067	1
11.38	6	2.44949	6.32597e-013	3.81572e-028	6.32597e-013	7.67692e-068	1
11.39	1	1	4.33657e-013	2.28186e-028	4.33657e-013	4.03303e-068	1
11.41	5	2.23607	2.02549e-013	8.1156e-029	2.02549e-013	1.10878e-068	1
11.42	4	2	1.38004e-013	4.82657e-029	1.38004e-013	5.8025e-069	1
11.44	3	1.73205	6.36742e-014	1.69777e-029	6.36742e-014	1.58299e-069	1
11.46	1	1	2.91402e-014	5.92826e-030	2.91402e-014	4.29641e-070	1
11.47	6	2.44949	1.9653e-014	3.49345e-030	1.9653e-014	2.23399e-070	1
11.49	3	1.73205	8.88476e-015	1.20646e-030	8.88476e-015	6.0167e-071	1
11.5	2	1.41421	5.9556e-015	7.07039e-031	5.9556e-015	3.11644e-071	1
11.52	4	2	2.65968e-015	2.41497e-031	2.65968e-015	8.32883e-072	1
11.53	6	2.44949	1.77196e-015	1.4075e-031	1.77196e-015	4.29743e-072	1
11.55	1	1	7.8171e-016	4.75473e-032	7.8171e-016	1.13968e-072	1
11.57	2	1.41421	3.42055e-016	1.59445e-032	3.42055e-016	3.00692e-073	1
11.58	2	1.41421	2.25576e-016	9.20779e-033	2.25576e-016	1.54153e-073	1
11.6	7	2.64575	9.75058e-017	3.05387e-033	9.75058e-017	4.0359e-074	1
11.61	4	2	6.39104e-017	1.75388e-033	6.39104e-017	2.06109e-074	1
11.63	2	1.41421	2.72896e-017	5.75315e-034	2.72896e-017	5.35467e-075	1
11.65	7	2.64575	1.15579e-017	1.87334e-034	1.15579e-017	1.38399e-075	1
